"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"A maxSelections=2 checkbox group: after two selections the third, unchecked option is disabled (and un-checking frees it again).","2979","TC-191: maxSelections caps a multi-select group — remaining options disable at the cap","customer","2026-07-27","passed","2026-07-27","Customer — Item Modifiers","","",""
"The one true end-to-end cart path: open the item modal, click Add to Cart, open the cart via the floating View Cart button, and click through to /checkout. Every other checkout test seeds the cart via sessionStorage for speed — this test is the safety net that the real add-to-cart wiring (and the cart storage schema seedCart mimics) actually works.","7056","TC-99: customer can add an item to the cart and reach checkout through the real UI flow","customer","2026-07-27","passed","2026-07-27","Customer — Menu Browsing","","",""
"","1","TC-169: balance check shows the correct balance for a freshly purchased card","customer","2026-07-27","skipped","2026-07-27","Customer — Gift Cards","","",""
"Customer clicks the seed menu item card, the item modal opens, and the Add to Cart button is visible.","3700","TC-23: customer can open the seed menu item modal and see Add to Cart button","customer","2026-07-27","passed","2026-07-27","Customer — Menu Browsing","","",""
"A minOrderAmount coupon applies while two cart lines clear the minimum; removing one line triggers CouponSection's debounced revalidation, the backend 400s ('Order must be at least $X'), and the coupon is auto-removed with an explanatory error.","5657","TC-187: a coupon is auto-removed when the cart drops below its minimum order amount","customer","2026-07-27","passed","2026-07-27","Customer — Checkout coupon revalidation","","",""
"","1","TC-177: a gift card that fully covers the order completes without a Stripe step","customer","2026-07-27","skipped","2026-07-27","Customer — Checkout gift card","","",""
"Applying a code that doesn't exist shows an error and no discount is applied.","3802","TC-173: an invalid gift card code is rejected","customer","2026-07-27","passed","2026-07-27","Customer — Checkout gift card","","",""
"Opening /deals/<id> auto-adds the deal to the cart and shows per-slot progress ('0 of 1 items added'); picking the slot item via 'Add to Deal' completes it ('Deal Complete!') and checkout offers the normal Proceed to Payment button.","6625","TC-195: the deal builder auto-adds the deal and completing its slot enables checkout","customer","2026-07-27","passed","2026-07-27","Customer — Deals","","",""
"The owner turns ON pass-processing-fee for the restaurant (server-side). The template-wind checkout order summary then shows a server-authoritative 'Processing Fee' line and the quoted Total rises above the fee-OFF baseline. Proves the flag → /quote → customer display round-trip end-to-end. The fee is always restored to OFF in a finally (shared QA restaurant).","7095","TC-222: enabling the processing fee adds a Processing Fee line and raises the wind checkout total","customer","2026-07-27","passed","2026-07-27","Customer — Processing fee pass-through","","",""
"With a deal in the cart, attempting to apply any coupon code is blocked client-side with 'Cannot combine coupons with deals' — the check fires before validation, so no seeded coupon is needed.","5831","TC-197: a coupon cannot be combined with a deal in the cart","customer","2026-07-27","passed","2026-07-27","Customer — Deals","","",""
"With a $0.25 item (server-quoted total lands between $0.01 and $0.49), checkout disables the proceed button — label 'Minimum $0.50 Required' — and shows the explainer banner. No order is created.","3330","TC-188: a quoted total under Stripe's $0.50 minimum blocks payment","customer","2026-07-27","passed","2026-07-27","Customer — Checkout Stripe minimum","","",""
"A gift card whose balance has been adjusted down to $0 (admin) is rejected at checkout with a 'no remaining balance' error.","4222","TC-174: a depleted gift card is rejected","customer","2026-07-27","passed","2026-07-27","Customer — Checkout gift card","","",""
"MenuPage's landing-page deep link: /menu?restaurantId=<id>&item=<itemId> auto-opens the item modal (and scrolls to its group) once the menu loads — no card click needed.","3233","TC-184: the ?item= deep link auto-opens that item's modal","customer","2026-07-27","passed","2026-07-27","Customer — Menu Browsing","","",""
"FREE_DELIVERY is delivery-only: applying the code while the order is Pickup sends serviceType to validate and the backend rejects it with a delivery-only message — no discount, no $0.00 'saving'.","2897","TC-214: a free-delivery code is rejected on a pickup order","customer","2026-07-27","passed","2026-07-27","Customer — Free-delivery coupon","","",""
"Base $10.00 item + $1.50 ADJUSTS_PRICE add-on → the Add to Cart label's live price reads $11.50.","4172","TC-192: an ADJUSTS_PRICE modifier adds its price to the item total","customer","2026-07-27","passed","2026-07-27","Customer — Item Modifiers","","",""
"A minSelections=1 group with no default: the group shows its Required pill and Add to Cart stays disabled; picking an option enables it.","4467","TC-189: a required modifier group blocks Add to Cart until a selection is made","customer","2026-07-27","passed","2026-07-27","Customer — Item Modifiers","","",""
"Filling in a Stripe DECLINED test card and clicking Complete Order shows a Payment Error on the checkout page instead of reaching Order Confirmed.","10667","TC-64: a declined card shows a payment error and does not place the order","customer","2026-07-27","passed","2026-07-27","Customer — Order Placement","","",""
"After applying a gift card, clicking Remove clears the 'Gift card applied' summary and returns to the code-entry state.","3802","TC-172: removing an applied gift card clears the discount","customer","2026-07-27","passed","2026-07-27","Customer — Checkout gift card","","",""
"REPLACES_PRICE size group on a $10.00 item: the default Small ($8.00) prices the item at $8.00; switching to Large reprices to $12.00 — the base price is replaced, not adjusted.","4493","TC-193: a REPLACES_PRICE modifier overrides the base price","customer","2026-07-27","passed","2026-07-27","Customer — Item Modifiers","","",""
"Customer fills First Name, Last Name, Email, Phone, selects Pickup, and clicks Proceed to Payment. Stripe payment section appears.","5930","TC-25: customer can fill checkout form and proceed to payment step","customer","2026-07-27","passed","2026-07-27","Customer — Checkout","","",""
"Checking the balance of a code that doesn't exist shows 'Card not found or invalid code'.","4651","TC-170: balance check shows not-found for a nonexistent code","customer","2026-07-27","passed","2026-07-27","Customer — Gift Cards","","",""
"Tip is client-selected but the charged total is the server quote (amountToCharge): raising the tip preset raises the quoted Total, zeroing it via the custom input lowers it. Proves the tip → /quote round-trip, with no assumptions about tax math.","4114","TC-186: tip presets and custom tip flow into the server-quoted total","customer","2026-07-27","passed","2026-07-27","Customer — Checkout","","",""
"The margin guardrail: a FREE_DELIVERY coupon carries a minimum order. Applying it to a cart below that minimum is rejected with the 'Order must be at least $X' message — the waiver never applies to a tiny order.","2917","TC-217: a free-delivery code below its minimum order is rejected","customer","2026-07-27","passed","2026-07-27","Customer — Free-delivery coupon","","",""
