"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"A minOrderAmount coupon applies while two cart lines clear the minimum; removing one line triggers CouponSection's debounced revalidation, the backend 400s ('Order must be at least $X'), and the coupon is auto-removed with an explanatory error.","5267","TC-187: a coupon is auto-removed when the cart drops below its minimum order amount","customer","2026-07-31","passed","2026-07-31","Customer — Checkout coupon revalidation","","",""
"The row action menu's Send to Customers item is disabled once a coupon's computed status is Expired (only enabled while ACTIVE).","5200","TC-163: Send to Customers is disabled for an expired coupon","dashboard","2026-07-31","passed","2026-07-31","Owner — Coupons","","",""
"Filling in a Stripe DECLINED test card and clicking Complete Order shows a Payment Error on the checkout page instead of reaching Order Confirmed.","7844","TC-64: a declined card shows a payment error and does not place the order","customer","2026-07-31","passed","2026-07-31","Customer — Order Placement","","",""
"Owner creates an empty category, then deletes it and verifies it no longer appears in the category tabs.","7595","TC-45: owner can delete a menu category","dashboard","2026-07-31","passed","2026-07-31","Owner — Menu Management > Category and item CRUD","","",""
"Filling password/confirmPassword with different values shows an inline 'Passwords must match' error on blur (client-side validation; submit is never attempted here).","2662","TC-95: a mismatched confirm-password blocks submission","dashboard","2026-07-31","passed","2026-07-31","Public — Sign up","","",""
"Owner clicks New Category, types a name, saves it, and verifies the new category tab appears.","6834","TC-20: owner can create a new menu category","dashboard","2026-07-31","passed","2026-07-31","Owner — Menu Management > Category and item CRUD","","",""
"The margin guardrail: a FREE_DELIVERY coupon carries a minimum order. Applying it to a cart below that minimum is rejected with the 'Order must be at least $X' message — the waiver never applies to a tiny order.","2171","TC-217: a free-delivery code below its minimum order is rejected","customer","2026-07-31","passed","2026-07-31","Customer — Free-delivery coupon","","",""
"","5306","TC-111: clicking a row opens the detail side sheet","dashboard","2026-07-31","passed","2026-07-31","Admin — User Management > Detail side sheet","","",""
"Clicking the copy-code icon on a row copies the code to the clipboard and shows a confirmation toast.","5246","TC-158: owner can copy a coupon code from the Manage Coupons list","dashboard","2026-07-31","passed","2026-07-31","Owner — Coupons","","",""
"","1","TC-143: employee can reach the publish page and see the Publish Restaurant button","dashboard","2026-07-31","skipped","2026-07-31","Employee — Publish menu","","",""
"POST /menu/item/new with a made-up Bearer token is rejected with a 401 rather than a validation error.","90","TC-69: an authenticated endpoint rejects a garbage Bearer token","dashboard","2026-07-31","passed","2026-07-31","API — Negative cases","","",""
"Submitting the sign-up form with an email that already has an account shows an error banner and keeps the visitor on /sign-up.","6892","TC-94: registering with an already-used email is rejected","dashboard","2026-07-31","passed","2026-07-31","Public — Sign up","","",""
"Navigating to /restaurant/restaurantId/:id/restaurantManagement loads the portal shell with a sidebar drawer.","3016","TC-15: owner can navigate to the restaurant management page and the portal shell loads","dashboard","2026-07-31","passed","2026-07-31","Owner — Restaurant Management Portal","","",""
"","5443","TC-105: Owner role reveals the restaurant autocomplete","dashboard","2026-07-31","passed","2026-07-31","Admin — User Management > Invite dialog","","",""
"","5334","TC-117: admin can send a password reset email","dashboard","2026-07-31","passed","2026-07-31","Admin — User Management > Settings tab","","",""
"A FREE_DELIVERY coupon with a $1 fee cap on a delivery order whose fee exceeds $1: only $1 is waived, so the order total drops by exactly the cap (not the whole fee) and the fee row does not read 'Free'. Skips cleanly on the same external-dependency conditions as TC-215.","14561","TC-218: a fee cap limits the waiver to the capped amount","customer","2026-07-31","skipped","2026-07-31","Customer — Free-delivery coupon","","",""
"Choosing a status in the Filters panel and applying it fires the management fetch with the filter and closes the panel — exercising the filter end-to-end, beyond TC-89 which only opened it.","5040","TC-132: filtering by Order Status re-queries the orders grid","dashboard","2026-07-31","passed","2026-07-31","Owner — Orders Tab","","",""
"Pre-authenticated owner navigates to /restaurant/stores and verifies the page heading.","3116","TC-13: owner can reach /restaurant/stores and see the My Restaurants heading","dashboard","2026-07-31","passed","2026-07-31","Owner — My Restaurants List","","",""
"Typing a substring of a coupon's description into the search box also matches that coupon.","5494","TC-154: Manage Coupons search filters by description","dashboard","2026-07-31","passed","2026-07-31","Owner — Coupons","","",""
"Filling every field but leaving 'agree to terms' unchecked and clicking submit leaves the visitor on /demo with no success dialog (native validation blocks it).","5714","TC-74: submitting without agreeing to terms does not submit the form","dashboard","2026-07-31","passed","2026-07-31","Demo Request — Public Form","","",""
"","605","TC-76: changing a user's role to an unknown value is rejected","dashboard","2026-07-31","passed","2026-07-31","Admin — User Management > Settings tab — negative","","",""
"","0","TC-97: employee creates a restaurant on behalf of a client","dashboard","2026-07-31","skipped","2026-07-31","Employee — Create restaurant","","",""
"Admin navigates to Demo Management, searches by email, and verifies the row shows correct name, status NEW, and a creation timestamp.","3898","TC-04: admin can find the new demo request in Demo Management","dashboard","2026-07-31","passed","2026-07-31","Admin — Demo Management","","",""
"Owner clicks Edit Item on an existing menu item, updates name and price in the wizard, and verifies the success toast.","10218","TC-43: owner can edit a menu item name and price","dashboard","2026-07-31","passed","2026-07-31","Owner — Menu Management > Category and item CRUD","","",""
"Typing a date/time into the masked MM/DD/YYYY hh:mm aa field and clicking Schedule Demo flips status to Scheduled and sets scheduledDemoAt.","6931","TC-11: admin can schedule a demo","dashboard","2026-07-31","passed","2026-07-31","Admin — Demo Request Actions","","",""
"","221","TC-124: a bogus invite token grants no elevated access","dashboard","2026-07-31","passed","2026-07-31","Admin — User Management > Invite claim — defensive","","",""
"Owner navigates to /restaurant/restaurantId/:id/uber and the Uber Direct Delivery Settings heading is visible — this route is owner-reachable (guard includes Role.OWNER), unlike publish/tax/loyalty which are employee/admin-only.","3027","TC-82: owner can reach the Uber Eats delivery settings page","dashboard","2026-07-31","passed","2026-07-31","Owner — Uber Eats Delivery Settings","","",""
"Unauthenticated customer navigates to /menu?restaurantId=<id> and the page loads.","1178","TC-22: customer can reach the menu page for the seed restaurant","customer","2026-07-31","passed","2026-07-31","Customer — Menu Browsing","","",""
"Create an org coupon + recurring event via API, renew twice. Both calls must succeed — the second reuses/repairs the existing next-year coupon instead of failing with 'coupon already exists' (the original bug).","1358","TC-200: renewing an event coupon is idempotent (second renew succeeds as reuse)","dashboard","2026-07-31","passed","2026-07-31","Admin — Marketing campaign events","","",""
"The stepper shows all four steps: Check Status, Create Account, Verify Details, Start Accepting.","3079","TC-47: setup page shows the 4-step Stripe onboarding stepper","dashboard","2026-07-31","passed","2026-07-31","Owner — Payment Settings (Stripe Setup) > Setup page","","",""
"Full happy path: pre-seeded cart → fill form → Proceed to Payment → fill Stripe VISA test card → Complete Order → Order Confirmed page.","11949","TC-26: customer can complete a full order with Stripe test card and reach Order Confirmed","customer","2026-07-31","passed","2026-07-31","Customer — Order Placement","","",""
"","3288","TC-55: OWNER is denied the tax route (EMPLOYEE/ADMIN only)","dashboard","2026-07-31","passed","2026-07-31","Access — Role restrictions","","",""
"","3400","TC-54: OWNER is denied the publish route (EMPLOYEE/ADMIN only)","dashboard","2026-07-31","passed","2026-07-31","Access — Role restrictions","","",""
"Selecting Item Discount as the discount type requires and accepts a menu item selection.","7214","TC-146: owner can create a FIXED_ITEM coupon","dashboard","2026-07-31","passed","2026-07-31","Owner — Coupons","","",""
"The Manage Deals tab exposes a Create Deal button — navigation-only coverage for now; a full create-and-cleanup flow needs a deals API helper that doesn't exist yet.","3778","TC-87: Manage Deals tab shows the Create Deal action","dashboard","2026-07-31","passed","2026-07-31","Owner — Deals","","",""
"Opening an order's detail dialog renders the line-items section and the money summary (Order Details + Order Total), not just the header block TC-90 asserted. Uses the beforeAll-seeded order.","4743","TC-134: the order detail dialog shows line items and the order total","dashboard","2026-07-31","passed","2026-07-31","Owner — Orders Tab","","",""
"Filtering by 'Active' hides an expired coupon (seeded with a past end date) from the list.","5255","TC-156: Manage Coupons status filter narrows to Active","dashboard","2026-07-31","passed","2026-07-31","Owner — Coupons","","",""
"Filling the form with a malformed email and clicking submit leaves the visitor on /demo with no success dialog (native email-type validation blocks it).","6016","TC-75: submitting an invalid email format does not submit the form","dashboard","2026-07-31","passed","2026-07-31","Demo Request — Public Form","","",""
"Changing the delivery order standard prep time and clicking Save changes PUTs the update and shows a success toast. The test restores the original value afterward so it doesn't leave the shared QA restaurant's data mutated.","4209","TC-88: owner can edit and save a Store Settings field","dashboard","2026-07-31","passed","2026-07-31","Owner — Restaurant Management Portal","","",""
"Every automation exposes the same funnel the event campaigns report — pending/sent/failed/skipped/opened/clicked/redeemed/discountValueGiven — all numeric, so 'what worked' is always answerable.","365","TC-212: the stats endpoint returns the full campaign-grade funnel","dashboard","2026-07-31","passed","2026-07-31","Admin — Marketing automations","","",""
"","6683","TC-116: admin can deactivate then reactivate a user","dashboard","2026-07-31","passed","2026-07-31","Admin — User Management > Settings tab","","",""
"After the /api/analytics/dashboard fetch completes, the page shows either the summary cards (when the range has orders) or the 'no data for this range' empty state — never a load error. This asserts the fetch path works regardless of the current QA data volume.","4111","TC-127: the analytics dashboard resolves to data or an empty state without erroring","dashboard","2026-07-31","passed","2026-07-31","Owner — Analytics Tab","","",""
"Cart is injected via sessionStorage; customer navigates to /checkout and sees the customer info form.","2251","TC-24: customer with pre-seeded cart can reach checkout and see the form","customer","2026-07-31","passed","2026-07-31","Customer — Checkout","","",""
"Clicking the Code column header toggles the sort direction without erroring.","4943","TC-157: Manage Coupons table sorts by Code","dashboard","2026-07-31","passed","2026-07-31","Owner — Coupons","","",""
"Submitting the create-coupon form with no code is blocked and no coupon is created. Note: like TC-147, the code TextField is a real required HTML input, so the browser's native constraint validation intercepts the submit before React's own validateForm()/'Coupon code is required' message ever gets a chance to run (confirmed live: no POST /api/coupons request is sent).","3977","TC-150: an empty coupon code is rejected","dashboard","2026-07-31","passed","2026-07-31","Owner — Coupons","","",""
"Clicking Orders in the portal sidebar loads the orders tab with a search bar and table column headers.","3595","TC-29: owner can navigate to the Orders tab and see the orders search bar","dashboard","2026-07-31","passed","2026-07-31","Owner — Orders Tab","","",""
"The edit dialog offers Email and SMS channel switches; flipping SMS on reveals the SMS message editor. Dialog is cancelled — nothing persists.","4867","TC-213: SMS controls live in the edit dialog behind the channel toggle","dashboard","2026-07-31","passed","2026-07-31","Admin — Marketing automations","","",""
"After creating a coupon, it shows up as a row in the Manage Coupons list (a separate tab from Create Coupon, never visited by prior tests).","5314","TC-91: owner can see a created coupon in the Manage Coupons list","dashboard","2026-07-31","passed","2026-07-31","Owner — Coupons","","",""
"Editing a coupon's discount value and saving persists the new value. This previously 500'd server-side because the form sent `value` as a string but Prisma's coupon.update() expects a Float (RestauNax #481); the fix coerces numeric fields on both the form and the update controller. Verifies the update toast appears and the new value is reflected server-side.","6516","TC-92: owner can edit an existing coupon's discount value","dashboard","2026-07-31","passed","2026-07-31","Owner — Coupons","","",""
"","1","TC-181: admin can view and manage restaurant chains","dashboard","2026-07-31","skipped","2026-07-31","Admin — Chains","","",""
"Setting an End Date earlier than the Start Date shows 'End date must be after start date' and does not create the coupon.","4652","TC-149: an end date before the start date is rejected","dashboard","2026-07-31","passed","2026-07-31","Owner — Coupons","","",""
"A gift card whose balance has been adjusted down to $0 (admin) is rejected at checkout with a 'no remaining balance' error.","3176","TC-174: a depleted gift card is rejected","customer","2026-07-31","passed","2026-07-31","Customer — Checkout gift card","","",""
"Filling the coupon code, discount value, start and end dates and clicking Create Coupon shows a success toast.","5365","TC-31: owner can fill and submit a new coupon","dashboard","2026-07-31","passed","2026-07-31","Owner — Coupons","","",""
"The customer coupon-redemption path (previously untested): applying the seeded percentage coupon at checkout shows the discount in the order summary; a bogus code is rejected with an error and no discount.","4423","TC-125: a valid coupon applied at checkout shows the discount, an invalid one is rejected","customer","2026-07-31","passed","2026-07-31","Customer — Checkout coupon & delivery","","",""
"The owner turns ON pass-processing-fee for the restaurant (server-side). The template-wind checkout order summary then shows a server-authoritative 'Processing Fee' line and the quoted Total rises above the fee-OFF baseline. Proves the flag → /quote → customer display round-trip end-to-end. The fee is always restored to OFF in a finally (shared QA restaurant).","3923","TC-222: enabling the processing fee adds a Processing Fee line and raises the wind checkout total","customer","2026-07-31","passed","2026-07-31","Customer — Processing fee pass-through","","",""
"","2437","TC-56: owner can reach menu management","dashboard","2026-07-31","passed","2026-07-31","Access — Restaurant management (shared screens)","","",""
"","1","TC-169: balance check shows the correct balance for a freshly purchased card","customer","2026-07-31","skipped","2026-07-31","Customer — Gift Cards","","",""
"When POST /api/stripe/account/restaurant/:id/create fails, the page shows an inline error alert and stays on /setupStripe instead of redirecting to Stripe.","3252","TC-78: a failed Stripe account-create call shows an error and does not redirect","dashboard","2026-07-31","passed","2026-07-31","Owner — Payment Settings (Stripe Setup) > Setup page — pre-connection state (mocked)","","",""
"","4127","TC-09: admin sees delete confirmation and can cancel","dashboard","2026-07-31","passed","2026-07-31","Admin — Demo Request Actions","","",""
"Searching the Assign autocomplete for the known ADMIN_EMAIL account, selecting it, and clicking Assign PUTs assignedToId — verified via the response body (the UI doesn't surface the assignee anywhere else).","8373","TC-10: admin can assign a demo request to a team member","dashboard","2026-07-31","passed","2026-07-31","Admin — Demo Request Actions","","",""
"Quote-wiring coverage for delivery (not a full delivery order — that needs QA's delivery provider + a deliverable address): selecting Delivery and entering an address fires /api/delivery/quote and the UI resolves to either an available fee or a not-available message. Skips cleanly when the restaurant is pickup-only or Google Places yields no suggestion (external dependency).","13610","TC-126: selecting Delivery drives the address → quote round-trip","customer","2026-07-31","skipped","2026-07-31","Customer — Checkout coupon & delivery","","",""
"The admin Restaurants tab loads a table with at least the seed restaurant visible.","3667","TC-32: admin can navigate to the Restaurants tab and see the list","dashboard","2026-07-31","passed","2026-07-31","Admin — Restaurant Management","","",""
"Typing in the customer search fires GET /api/customers/restaurant/:id with the search term — proving the directory filters against the backend rather than only client-side.","4521","TC-137: searching the customer directory re-queries the server","dashboard","2026-07-31","passed","2026-07-31","Owner — Customers Tab","","",""
"","0","TC-183: every day defaults to Closed, and Open/24 Hours toggle the time pickers correctly","dashboard","2026-07-31","skipped","2026-07-31","Employee — Business Hours","","",""
"?tab=marketing-automations shows the Automated Marketing section, the master switch, and one row per program from the settings API.","3625","TC-206: the deep link renders the section with every program row","dashboard","2026-07-31","passed","2026-07-31","Owner — Automated Marketing","","",""
"","1","TC-165: guest purchases a gift card as a Send-as-Gift preset denomination","customer","2026-07-31","skipped","2026-07-31","Customer — Gift Cards","","",""
"Clicking Analytics in the portal sidebar loads the Restaurant Analytics dashboard: title, refresh control, and the date-range selector are all present.","3267","TC-35: owner can open the Analytics tab and see the dashboard header","dashboard","2026-07-31","passed","2026-07-31","Owner — Analytics Tab","","",""
"Seed dedup regression: after renewals + container-restart seeds, each recurring holiday exists exactly once (the original bug re-created current-year duplicates pointing at expired coupons).","697","TC-199: recurring holiday events are never duplicated across years","dashboard","2026-07-31","passed","2026-07-31","Admin — Marketing campaign events","","",""
"Clicking a row in the orders grid opens a detail dialog with order info, items, and totals — read-only assertions only; no status change/cancel/refund. An order is seeded via the API in beforeAll so a row is always present (no longer dependent on QA residue).","4931","TC-90: opening an order shows its detail view","dashboard","2026-07-31","passed","2026-07-31","Owner — Orders Tab","","",""
"When the owner clicks 'Set Up Stripe Account' the frontend POSTs to /api/stripe/account/restaurant/:id/create, receives an accountLinkUrl, and sets window.location.href to that URL (redirecting to Stripe).","3119","TC-53: clicking Set Up Stripe Account calls the create API and redirects to Stripe","dashboard","2026-07-31","passed","2026-07-31","Owner — Payment Settings (Stripe Setup) > Setup page — pre-connection state (mocked)","","",""
"","5286","TC-113: OWNER detail exposes all tabs incl. read-only Restaurants","dashboard","2026-07-31","passed","2026-07-31","Admin — User Management > Detail side sheet","","",""
"","3232","TC-81: OWNER is denied the loyalty route (EMPLOYEE/ADMIN only)","dashboard","2026-07-31","passed","2026-07-31","Access — Role restrictions","","",""
"","4935","TC-102: invalid email shows an error and sends no request","dashboard","2026-07-31","passed","2026-07-31","Admin — User Management > Invite dialog","","",""
"Navigating directly to /admin with no session redirects to /sign-in rather than rendering the admin dashboard.","3082","TC-72: an unauthenticated visitor hitting the admin dashboard is redirected to sign-in","dashboard","2026-07-31","passed","2026-07-31","Access — Unauthenticated","","",""
"Win-Back's dialog shows its inactivity threshold, the email template is view-only (disabled input — content can never mismatch the program), and a cooldown change round-trips through save + reload.","7609","TC-202: edit dialog shows per-type fields, locks the template, and persists a change","dashboard","2026-07-31","passed","2026-07-31","Admin — Marketing automations","","",""
"Checking the balance of a code that doesn't exist shows 'Card not found or invalid code'.","1941","TC-170: balance check shows not-found for a nonexistent code","customer","2026-07-31","passed","2026-07-31","Customer — Gift Cards","","",""
"When Stripe is not connected the page shows a 'What You'll Need' checklist with Personal Information, Business Details, Bank Account, and Payout Settings.","3207","TC-50: setup page shows the What You'll Need requirements section","dashboard","2026-07-31","passed","2026-07-31","Owner — Payment Settings (Stripe Setup) > Setup page — pre-connection state (mocked)","","",""
"Clicking Customers in the portal sidebar loads the customer directory: the sub-tabs (All Customers / Customer Groups), the search field, and the Total Customers stat are all present.","4312","TC-136: owner can open the Customers tab and see the directory","dashboard","2026-07-31","passed","2026-07-31","Owner — Customers Tab","","",""
"After applying a gift card, clicking Remove clears the 'Gift card applied' summary and returns to the code-entry state.","2792","TC-172: removing an applied gift card clears the discount","customer","2026-07-31","passed","2026-07-31","Customer — Checkout gift card","","",""
"After Stripe redirects back to /stripe-onboarding-success the page shows either 'Stripe Account Successfully Connected!' or 'Stripe Account Setup In Progress', and the Restaurant Dashboard button is always present.","3477","TC-51: success callback page loads after Stripe redirect","dashboard","2026-07-31","passed","2026-07-31","Owner — Payment Settings (Stripe Setup) > Success callback page","","",""
"","4388","TC-12: Proceed to Onboarding navigates to restaurant setup","dashboard","2026-07-31","passed","2026-07-31","Admin — Demo Request Actions","","",""
"","4","TC-177: a gift card that fully covers the order completes without a Stripe step","customer","2026-07-31","skipped","2026-07-31","Customer — Checkout gift card","","",""
"Sending the pre-filled follow-up email flips demo status NEW -> CONTACTED and delivers a real email through the Mailpit sandbox (verified via waitForEmail, gated on MAILPIT_BASE_URL).","5820","TC-08: admin can send a follow-up email","dashboard","2026-07-31","passed","2026-07-31","Admin — Demo Request Actions","","",""
"Filling the sign-up form and submitting redirects off /sign-up to the dashboard home. A fresh self-serve account is role USER (with only VIEW_RESTAURANT) — it does not become OWNER until the account creates a restaurant.","5868","TC-93: a visitor can register a new account","dashboard","2026-07-31","passed","2026-07-31","Public — Sign up","","",""
"","6061","TC-109: role filter narrows the list","dashboard","2026-07-31","passed","2026-07-31","Admin — User Management > List, search & filter","","",""
"Clicking Owner Settings in the sidebar loads the settings view: the title, both sub-tabs (Automated Reports / Notifications), and — once the settings fetch resolves — the Automated Business Reports section, its Schedule, and the Save Settings button. Read-only: no toggle is flipped and nothing is saved, so the shared QA owner account's real report config is untouched.","3196","TC-139: owner can open Owner Settings and see the Automated Reports form","dashboard","2026-07-31","passed","2026-07-31","Owner — Owner Settings Tab","","",""
"Using the pre-authenticated admin session from globalSetup, the admin should land on a page that is not /sign-in.","2751","TC-03: admin can reach the dashboard after login","dashboard","2026-07-31","passed","2026-07-31","Admin — Demo Management","","",""
"","1","TC-17: employee can navigate to tax settings and see the tax rate form","dashboard","2026-07-31","skipped","2026-07-31","Employee — Tax Settings","","",""
"Selecting the 'Last 7 days' preset and applying it re-fetches the dashboard for the new window: the request fires, the picker closes, and the page resolves again with no load error.","4661","TC-129: changing the range to Last 7 days reloads the dashboard","dashboard","2026-07-31","passed","2026-07-31","Owner — Analytics Tab","","",""
"POST /api/coupons/restaurant/:id with a negative `value` is rejected with a 4xx status.","307","TC-68: creating a coupon with a negative discount value is rejected","dashboard","2026-07-31","passed","2026-07-31","API — Negative cases","","",""
"With the deal auto-added but its slot unfilled, the checkout proceed button is disabled and labeled 'Complete Deals to Continue'.","3665","TC-196: an incomplete deal blocks checkout with 'Complete Deals to Continue'","customer","2026-07-31","passed","2026-07-31","Customer — Deals","","",""
"With a $0.25 item (server-quoted total lands between $0.01 and $0.49), checkout disables the proceed button — label 'Minimum $0.50 Required' — and shows the explainer banner. No order is created.","2589","TC-188: a quoted total under Stripe's $0.50 minimum blocks payment","customer","2026-07-31","passed","2026-07-31","Customer — Checkout Stripe minimum","","",""
"With a deal in the cart, attempting to apply any coupon code is blocked client-side with 'Cannot combine coupons with deals' — the check fires before validation, so no seeded coupon is needed.","3842","TC-197: a coupon cannot be combined with a deal in the cart","customer","2026-07-31","passed","2026-07-31","Customer — Deals","","",""
"Flipping the master switch persists Restaurant.lifecycleMarketingOptOut (verified via API); the test restores the original state.","4157","TC-207: the master switch pauses and resumes all automated marketing","dashboard","2026-07-31","passed","2026-07-31","Owner — Automated Marketing","","",""
"Single-select groups render real radio inputs sharing one name: choosing a second option deselects the first.","2565","TC-190: a maxSelections=1 group behaves as a radio — picking B replaces A","customer","2026-07-31","passed","2026-07-31","Customer — Item Modifiers","","",""
"","3343","TC-61: unknown email shows an error","dashboard","2026-07-31","passed","2026-07-31","Public — Sign in","","",""
"","5031","TC-112: USER detail shows the role-appropriate tabs","dashboard","2026-07-31","passed","2026-07-31","Admin — User Management > Detail side sheet","","",""
"","1","TC-182: sign-up → employee creates and sets up a restaurant → admin assigns it → the new owner sees it live","dashboard","2026-07-31","skipped","2026-07-31","Onboarding — Full chain","","",""
"When the Stripe status API returns hasAccount: false the page renders the 'Set Up Stripe Account' button. Route-mocked so the test is independent of the QA account's real Stripe state.","2963","TC-49: owner without Stripe sees the Set Up Stripe Account button","dashboard","2026-07-31","passed","2026-07-31","Owner — Payment Settings (Stripe Setup) > Setup page — pre-connection state (mocked)","","",""
"Delete opens a typed-word confirmation dialog; confirming removes the coupon from both the table and the API.","6604","TC-160: owner can delete a coupon via the typed-confirmation dialog","dashboard","2026-07-31","passed","2026-07-31","Owner — Coupons","","",""
"Opening the Add Item wizard and blurring name/price with both left blank shows inline required-field errors and keeps the Next button disabled.","5942","TC-62: menu item wizard blocks Next when name and price are blank","dashboard","2026-07-31","passed","2026-07-31","Owner — Menu Management > Category and item CRUD","","",""
"Clicking the date-range button opens the picker popover exposing the Quick Select presets (Last 7 days / Last 30 days), so owners can change the reporting window.","3754","TC-128: the date-range picker opens with quick-select presets","dashboard","2026-07-31","passed","2026-07-31","Owner — Analytics Tab","","",""
"A maxSelections=2 checkbox group: after two selections the third, unchecked option is disabled (and un-checking frees it again).","2508","TC-191: maxSelections caps a multi-select group — remaining options disable at the cap","customer","2026-07-31","passed","2026-07-31","Customer — Item Modifiers","","",""
"Selecting the Notifications sub-tab shows the 'launching soon' placeholder — documenting that this surface is not yet functional, so no test should assert real notification settings there.","3280","TC-140: the Notifications sub-tab shows the coming-soon placeholder","dashboard","2026-07-31","passed","2026-07-31","Owner — Owner Settings Tab","","",""
"Opening Delete and clicking Cancel (without typing the confirm word) does not delete the coupon.","6137","TC-161: cancelling the delete confirmation leaves the coupon untouched","dashboard","2026-07-31","passed","2026-07-31","Owner — Coupons","","",""
"POST /api/demo-requests with the email field omitted entirely is rejected with a 4xx status, bypassing the frontend's HTML5 required-field check.","95","TC-80: submitting a demo request with no email is rejected","dashboard","2026-07-31","passed","2026-07-31","API — Negative cases","","",""
"","0","TC-180: a user can view/set their POS PIN","dashboard","2026-07-31","skipped","2026-07-31","Staff — Portal","","",""
"QA email is fully sandboxed (every send lands in the shared Mailpit inbox, never a real customer), so the enabled run-now path is exercised for real: cap the daily pace to 1, enable Win-Back, run it, and — when candidates exist — verify the send row flips SENT and the email arrives in Mailpit. State (enabled flag + caps) is restored afterwards.","1668","TC-210: run-now on an enabled automation queues sends and delivers to the sandbox inbox","dashboard","2026-07-31","passed","2026-07-31","Admin — Marketing automations","","",""
"Selecting Fixed Amount as the discount type and a positive dollar value creates the coupon.","5748","TC-145: owner can create a FIXED_AMOUNT coupon","dashboard","2026-07-31","passed","2026-07-31","Owner — Coupons","","",""
"Deterministic proof that the report aggregates real order data: after seeding 3 CONFIRMED orders at the seed item's real price, the current business day's KPIs (from GET /restaurant/:id/daily-close?include=report) have grown by at least the seeded order count and net-sales amount vs. the pre-seed baseline. Uses >= (not ==) because other specs may add orders to the same day concurrently — they only ever increase it.","515","TC-142: the seeded orders are reflected in today's Daily Report KPIs","dashboard","2026-07-31","passed","2026-07-31","Owner — Daily Report Tab","","",""
"","6686","TC-115: admin can change a user's role","dashboard","2026-07-31","passed","2026-07-31","Admin — User Management > Settings tab","","",""
