"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"A FREE_DELIVERY coupon with a $1 fee cap on a delivery order whose fee exceeds $1: only $1 is waived, so the order total drops by exactly the cap (not the whole fee) and the fee row does not read 'Free'. Skips cleanly on the same external-dependency conditions as TC-215.","14293","TC-218: a fee cap limits the waiver to the capped amount","customer","2026-07-27","skipped","2026-07-27","Customer — Free-delivery coupon","","",""
"POST /menu/item/new with a made-up Bearer token is rejected with a 401 rather than a validation error.","18","TC-69: an authenticated endpoint rejects a garbage Bearer token","dashboard","2026-07-27","passed","2026-07-27","API — Negative cases","","",""
"After partially filling the create form, Reset Form clears the code and description fields.","3320","TC-164: Reset Form clears the create-coupon form back to defaults","dashboard","2026-07-27","passed","2026-07-27","Owner — Coupons","","",""
"Submitting the create-coupon form with no code is blocked and no coupon is created. Note: like TC-147, the code TextField is a real required HTML input, so the browser's native constraint validation intercepts the submit before React's own validateForm()/'Coupon code is required' message ever gets a chance to run (confirmed live: no POST /api/coupons request is sent).","3504","TC-150: an empty coupon code is rejected","dashboard","2026-07-27","passed","2026-07-27","Owner — Coupons","","",""
"","3229","TC-60: invalid credentials show an error","dashboard","2026-07-27","passed","2026-07-27","Public — Sign in","","",""
"Opening an order's detail dialog renders the line-items section and the money summary (Order Details + Order Total), not just the header block TC-90 asserted. Uses the beforeAll-seeded order.","4245","TC-134: the order detail dialog shows line items and the order total","dashboard","2026-07-27","passed","2026-07-27","Owner — Orders Tab","","",""
"QA email is fully sandboxed (every send lands in the shared Mailpit inbox, never a real customer), so the enabled run-now path is exercised for real: cap the daily pace to 1, enable Win-Back, run it, and — when candidates exist — verify the send row flips SENT and the email arrives in Mailpit. State (enabled flag + caps) is restored afterwards.","799","TC-210: run-now on an enabled automation queues sends and delivers to the sandbox inbox","dashboard","2026-07-27","passed","2026-07-27","Admin — Marketing automations","","",""
"Searching the Assign autocomplete for the known ADMIN_EMAIL account, selecting it, and clicking Assign PUTs assignedToId — verified via the response body (the UI doesn't surface the assignee anywhere else).","7002","TC-10: admin can assign a demo request to a team member","dashboard","2026-07-27","passed","2026-07-27","Admin — Demo Request Actions","","",""
"","28","TC-77: toggling status of a nonexistent user id is rejected","dashboard","2026-07-27","passed","2026-07-27","Admin — User Management > Settings tab — negative","","",""
"Store Operations → Daily Report opens the current business day's live report: the 'At a Glance' comparison KPIs (Net Sales / Orders) render with no load error. Seeded orders in beforeAll guarantee the day has real data behind the numbers.","3642","TC-141: owner can open the Daily Report and see the current day's live report","dashboard","2026-07-27","passed","2026-07-27","Owner — Daily Report Tab","","",""
"After creating a coupon, it shows up as a row in the Manage Coupons list (a separate tab from Create Coupon, never visited by prior tests).","5033","TC-91: owner can see a created coupon in the Manage Coupons list","dashboard","2026-07-27","passed","2026-07-27","Owner — Coupons","","",""
"Single-select groups render real radio inputs sharing one name: choosing a second option deselects the first.","1831","TC-190: a maxSelections=1 group behaves as a radio — picking B replaces A","customer","2026-07-27","passed","2026-07-27","Customer — Item Modifiers","","",""
"With a deal in the cart, attempting to apply any coupon code is blocked client-side with 'Cannot combine coupons with deals' — the check fires before validation, so no seeded coupon is needed.","3679","TC-197: a coupon cannot be combined with a deal in the cart","customer","2026-07-27","passed","2026-07-27","Customer — Deals","","",""
"Confirming the delete dialog actually removes the row, verified via the DELETE response and a re-search. Uses its own throwaway seeded demo request (separate even from this file's main seeded row) so the delete doesn't disrupt the other tests.","4350","TC-98: admin can permanently delete a demo request","dashboard","2026-07-27","passed","2026-07-27","Admin — Demo Request Actions","","",""
"Typing a custom amount below the restaurant's configured minimum shows an inline error and does not advance to payment.","2490","TC-167: a custom amount below the minimum is rejected","customer","2026-07-27","passed","2026-07-27","Customer — Gift Cards","","",""
"","5274","TC-110: status filter narrows the list","dashboard","2026-07-27","passed","2026-07-27","Admin — User Management > List, search & filter","","",""
"Pre-authenticated owner navigates to /restaurant/stores and verifies the page heading.","2292","TC-13: owner can reach /restaurant/stores and see the My Restaurants heading","dashboard","2026-07-27","passed","2026-07-27","Owner — My Restaurants List","","",""
"Full happy path: pre-seeded cart → fill form → Proceed to Payment → fill Stripe VISA test card → Complete Order → Order Confirmed page.","12671","TC-26: customer can complete a full order with Stripe test card and reach Order Confirmed","customer","2026-07-27","passed","2026-07-27","Customer — Order Placement","","",""
"The margin guardrail: a FREE_DELIVERY coupon carries a minimum order. Applying it to a cart below that minimum is rejected with the 'Order must be at least $X' message — the waiver never applies to a tiny order.","1666","TC-217: a free-delivery code below its minimum order is rejected","customer","2026-07-27","passed","2026-07-27","Customer — Free-delivery coupon","","",""
"Selecting an allowsDuplicates modifier reveals its Qty stepper; bumping quantity to 2 doubles that modifier's contribution ($10.00 + 2 × $1.50 = $13.00).","2459","TC-194: an allowsDuplicates modifier's quantity stepper multiplies its price","customer","2026-07-27","passed","2026-07-27","Customer — Item Modifiers","","",""
"The edit dialog offers Email and SMS channel switches; flipping SMS on reveals the SMS message editor. Dialog is cancelled — nothing persists.","4500","TC-213: SMS controls live in the edit dialog behind the channel toggle","dashboard","2026-07-27","passed","2026-07-27","Admin — Marketing automations","","",""
"Filling the Notes field and clicking Save Changes PUTs /api/demo-requests/:id and the side sheet auto-closes on success (no toast). Reopening confirms the note persisted server-side.","5254","TC-07: admin can edit and save notes in the View/Edit Details side sheet","dashboard","2026-07-27","passed","2026-07-27","Admin — Demo Request Actions","","",""
"","1","TC-169: balance check shows the correct balance for a freshly purchased card","customer","2026-07-27","skipped","2026-07-27","Customer — Gift Cards","","",""
"Base $10.00 item + $1.50 ADJUSTS_PRICE add-on → the Add to Cart label's live price reads $11.50.","1763","TC-192: an ADJUSTS_PRICE modifier adds its price to the item total","customer","2026-07-27","passed","2026-07-27","Customer — Item Modifiers","","",""
"The Manage Deals tab exposes a Create Deal button — navigation-only coverage for now; a full create-and-cleanup flow needs a deals API helper that doesn't exist yet.","3394","TC-87: Manage Deals tab shows the Create Deal action","dashboard","2026-07-27","passed","2026-07-27","Owner — Deals","","",""
"Filling password/confirmPassword with different values shows an inline 'Passwords must match' error on blur (client-side validation; submit is never attempted here).","3091","TC-95: a mismatched confirm-password blocks submission","dashboard","2026-07-27","passed","2026-07-27","Public — Sign up","","",""
"Selecting the Free Delivery discount type hides the discount-value field (the fee waiver is computed at checkout), and the created coupon persists with type FREE_DELIVERY.","5023","TC-209: owner can create a Free Delivery coupon (no discount value)","dashboard","2026-07-27","passed","2026-07-27","Owner — Coupons","","",""
"","1","TC-183: every day defaults to Closed, and Open/24 Hours toggle the time pickers correctly","dashboard","2026-07-27","skipped","2026-07-27","Employee — Business Hours","","",""
"","132","TC-124: a bogus invite token grants no elevated access","dashboard","2026-07-27","passed","2026-07-27","Admin — User Management > Invite claim — defensive","","",""
"Typing a substring of a coupon's description into the search box also matches that coupon.","5165","TC-154: Manage Coupons search filters by description","dashboard","2026-07-27","passed","2026-07-27","Owner — Coupons","","",""
"Checking the balance of a code that doesn't exist shows 'Card not found or invalid code'.","1634","TC-170: balance check shows not-found for a nonexistent code","customer","2026-07-27","passed","2026-07-27","Customer — Gift Cards","","",""
"The frontend doesn't gate gift-card redemption on whether a coupon is already applied (or vice versa) — both discounts show simultaneously. This documents currently-supported behavior; it does not touch the separate canCombineWithCoupons config flag, which isn't enforced by either side today (see TEST_COVERAGE.md's Known Technical Debt).","3351","TC-176: a coupon and a gift card can both be applied to the same order","customer","2026-07-27","passed","2026-07-27","Customer — Checkout gift card","","",""
"POST /restaurant/new with the seed OWNER's token is rejected — restaurant creation requires a permission this account doesn't hold, confirming the API enforces it (not just the UI).","173","TC-79: a restaurant owner without CREATE_RESTAURANT permission cannot self-serve create one","dashboard","2026-07-27","passed","2026-07-27","API — Negative cases","","",""
"After Stripe redirects back to /stripe-onboarding-success the page shows either 'Stripe Account Successfully Connected!' or 'Stripe Account Setup In Progress', and the Restaurant Dashboard button is always present.","2657","TC-51: success callback page loads after Stripe redirect","dashboard","2026-07-27","passed","2026-07-27","Owner — Payment Settings (Stripe Setup) > Success callback page","","",""
"","4663","TC-114: the side sheet can be closed","dashboard","2026-07-27","passed","2026-07-27","Admin — User Management > Detail side sheet","","",""
"","0","TC-182: sign-up → employee creates and sets up a restaurant → admin assigns it → the new owner sees it live","dashboard","2026-07-27","skipped","2026-07-27","Onboarding — Full chain","","",""
"","53","TC-179: current-orders + status reject an unauthenticated caller","pos","2026-07-27","skipped","2026-07-27","POS — Order Lifecycle","","",""
"Win-Back's dialog shows its inactivity threshold, the email template is view-only (disabled input — content can never mismatch the program), and a cooldown change round-trips through save + reload.","4800","TC-202: edit dialog shows per-type fields, locks the template, and persists a change","dashboard","2026-07-27","passed","2026-07-27","Admin — Marketing automations","","",""
"Permissions are discovered at runtime: the test grants whatever the Add dialog currently offers, never a hardcoded permission name.","6387","TC-118: admin can add then remove a user-specific permission","dashboard","2026-07-27","passed","2026-07-27","Admin — User Management > Permissions tab","","",""
"End user navigates to /demo, fills personal and business info, submits the form, and sees the success dialog.","4183","TC-01: submit demo request form and display success confirmation","dashboard","2026-07-27","passed","2026-07-27","Demo Request — Public Form","","",""
"A minOrderAmount coupon applies while two cart lines clear the minimum; removing one line triggers CouponSection's debounced revalidation, the backend 400s ('Order must be at least $X'), and the coupon is auto-removed with an explanatory error.","4745","TC-187: a coupon is auto-removed when the cart drops below its minimum order amount","customer","2026-07-27","passed","2026-07-27","Customer — Checkout coupon revalidation","","",""
"","5467","TC-116: admin can deactivate then reactivate a user","dashboard","2026-07-27","passed","2026-07-27","Admin — User Management > Settings tab","","",""
"Filling the coupon code, discount value, start and end dates and clicking Create Coupon shows a success toast.","3964","TC-31: owner can fill and submit a new coupon","dashboard","2026-07-27","passed","2026-07-27","Owner — Coupons","","",""
"The Orders DataGrid renders a real column set (Status is in view, plus several more) — not just a search bar (TC-29 only checked the search UI). Far-right columns (Payment, Subtotal) are column-virtualized out of the DOM at the default viewport, so we assert the in-view Status header plus a minimum header count rather than every label.","3428","TC-131: the orders grid shows the key column headers","dashboard","2026-07-27","passed","2026-07-27","Owner — Orders Tab","","",""
"Clicking 'Restaurant Dashboard' on the success page navigates to /restaurant/restaurantId/<id>/restaurantManagement.","2826","TC-52: clicking Restaurant Dashboard redirects to restaurant management","dashboard","2026-07-27","passed","2026-07-27","Owner — Payment Settings (Stripe Setup) > Success callback page","","",""
"Unauthenticated customer navigates to /menu?restaurantId=<id> and the page loads.","1117","TC-22: customer can reach the menu page for the seed restaurant","customer","2026-07-27","passed","2026-07-27","Customer — Menu Browsing","","",""
"Clicking Store Settings in the portal sidebar appends ?tab=Store%20Settings to the URL.","2209","TC-16: owner can navigate to Store Settings via the sidebar","dashboard","2026-07-27","passed","2026-07-27","Owner — Restaurant Management Portal","","",""
"Filtering by 'Active' hides an expired coupon (seeded with a past end date) from the list.","4531","TC-156: Manage Coupons status filter narrows to Active","dashboard","2026-07-27","passed","2026-07-27","Owner — Coupons","","",""
"Filling the sign-up form and submitting redirects off /sign-up to the dashboard home. A fresh self-serve account is role USER (with only VIEW_RESTAURANT) — it does not become OWNER until the account creates a restaurant.","5236","TC-93: a visitor can register a new account","dashboard","2026-07-27","passed","2026-07-27","Public — Sign up","","",""
"Navigating to /restaurant/restaurantId/:id/restaurantManagement loads the portal shell with a sidebar drawer.","2058","TC-15: owner can navigate to the restaurant management page and the portal shell loads","dashboard","2026-07-27","passed","2026-07-27","Owner — Restaurant Management Portal","","",""
"Selecting Fixed Amount as the discount type and a positive dollar value creates the coupon.","4436","TC-145: owner can create a FIXED_AMOUNT coupon","dashboard","2026-07-27","passed","2026-07-27","Owner — Coupons","","",""
"Flipping the master switch persists Restaurant.lifecycleMarketingOptOut (verified via API); the test restores the original state.","3367","TC-207: the master switch pauses and resumes all automated marketing","dashboard","2026-07-27","passed","2026-07-27","Owner — Automated Marketing","","",""
"The coupon code field has maxLength=20 — typing a longer string is truncated at the input level.","3476","TC-152: coupon code input truncates at 20 characters","dashboard","2026-07-27","passed","2026-07-27","Owner — Coupons","","",""
"Submitting the sign-up form with an email that already has an account shows an error banner and keeps the visitor on /sign-up.","7364","TC-94: registering with an already-used email is rejected","dashboard","2026-07-27","passed","2026-07-27","Public — Sign up","","",""
"Opening Delete and clicking Cancel (without typing the confirm word) does not delete the coupon.","5884","TC-161: cancelling the delete confirmation leaves the coupon untouched","dashboard","2026-07-27","passed","2026-07-27","Owner — Coupons","","",""
"Setting an End Date earlier than the Start Date shows 'End date must be after start date' and does not create the coupon.","4544","TC-149: an end date before the start date is rejected","dashboard","2026-07-27","passed","2026-07-27","Owner — Coupons","","",""
"","4520","TC-102: invalid email shows an error and sends no request","dashboard","2026-07-27","passed","2026-07-27","Admin — User Management > Invite dialog","","",""
"Every automation exposes the same funnel the event campaigns report — pending/sent/failed/skipped/opened/clicked/redeemed/discountValueGiven — all numeric, so 'what worked' is always answerable.","185","TC-212: the stats endpoint returns the full campaign-grade funnel","dashboard","2026-07-27","passed","2026-07-27","Admin — Marketing automations","","",""
"","1","TC-17: employee can navigate to tax settings and see the tax rate form","dashboard","2026-07-27","skipped","2026-07-27","Employee — Tax Settings","","",""
"Clicking the date-range button opens the picker popover exposing the Quick Select presets (Last 7 days / Last 30 days), so owners can change the reporting window.","4291","TC-128: the date-range picker opens with quick-select presets","dashboard","2026-07-27","passed","2026-07-27","Owner — Analytics Tab","","",""
"When Stripe is not connected the page shows a 'What You'll Need' checklist with Personal Information, Business Details, Bank Account, and Payout Settings.","2272","TC-50: setup page shows the What You'll Need requirements section","dashboard","2026-07-27","passed","2026-07-27","Owner — Payment Settings (Stripe Setup) > Setup page — pre-connection state (mocked)","","",""
"Typing a custom amount above the restaurant's configured maximum shows an inline error and does not advance to payment.","2512","TC-168: a custom amount above the maximum is rejected","customer","2026-07-27","passed","2026-07-27","Customer — Gift Cards","","",""
"","5","TC-28: owner can see publish checklist items on the publish page","dashboard","2026-07-27","skipped","2026-07-27","Owner — Publish Restaurant","","",""
"Typing a coupon's code into the search box narrows the table to matching rows.","4912","TC-153: Manage Coupons search filters by code","dashboard","2026-07-27","passed","2026-07-27","Owner — Coupons","","",""
"With a $0.25 item (server-quoted total lands between $0.01 and $0.49), checkout disables the proceed button — label 'Minimum $0.50 Required' — and shows the explainer banner. No order is created.","2915","TC-188: a quoted total under Stripe's $0.50 minimum blocks payment","customer","2026-07-27","passed","2026-07-27","Customer — Checkout Stripe minimum","","",""
"Clicking the copy-code icon on a row copies the code to the clipboard and shows a confirmation toast.","5249","TC-158: owner can copy a coupon code from the Manage Coupons list","dashboard","2026-07-27","passed","2026-07-27","Owner — Coupons","","",""
"","3313","TC-61: unknown email shows an error","dashboard","2026-07-27","passed","2026-07-27","Public — Sign in","","",""
"Expanding the Coupons accordion and clicking Create Coupon loads the coupon form.","3168","TC-30: owner can navigate to the Create Coupon form","dashboard","2026-07-27","passed","2026-07-27","Owner — Coupons","","",""
"POST /api/coupons/restaurant/:id with a negative `value` is rejected with a 4xx status.","160","TC-68: creating a coupon with a negative discount value is rejected","dashboard","2026-07-27","passed","2026-07-27","API — Negative cases","","",""
"Changing the delivery order standard prep time and clicking Save changes PUTs the update and shows a success toast. The test restores the original value afterward so it doesn't leave the shared QA restaurant's data mutated.","2661","TC-88: owner can edit and save a Store Settings field","dashboard","2026-07-27","passed","2026-07-27","Owner — Restaurant Management Portal","","",""
"","1","TC-144: employee sees the required checklist on the publish page","dashboard","2026-07-27","skipped","2026-07-27","Employee — Publish menu","","",""
"After the /api/analytics/dashboard fetch completes, the page shows either the summary cards (when the range has orders) or the 'no data for this range' empty state — never a load error. This asserts the fetch path works regardless of the current QA data volume.","3594","TC-127: the analytics dashboard resolves to data or an empty state without erroring","dashboard","2026-07-27","passed","2026-07-27","Owner — Analytics Tab","","",""
"Owner clicks Edit Item on an existing menu item, updates name and price in the wizard, and verifies the success toast.","9614","TC-43: owner can edit a menu item name and price","dashboard","2026-07-27","passed","2026-07-27","Owner — Menu Management > Category and item CRUD","","",""
"","3534","TC-44: owner can delete a menu item","dashboard","2026-07-27","skipped","2026-07-27","Owner — Menu Management > Category and item CRUD","","",""
"Toggling one program row persists that enrollment only (verified via API — the other programs keep their state); restored afterwards.","3096","TC-208: a single program can be paused without touching the others","dashboard","2026-07-27","passed","2026-07-27","Owner — Automated Marketing","","",""
"","2687","TC-56: owner can reach menu management","dashboard","2026-07-27","passed","2026-07-27","Access — Restaurant management (shared screens)","","",""
"POST /menu/item/new without a name field is rejected with a 4xx status, bypassing the UI.","211","TC-65: creating a menu item with no name is rejected","dashboard","2026-07-27","passed","2026-07-27","API — Negative cases","","",""
"","4","TC-181: admin can view and manage restaurant chains","dashboard","2026-07-27","skipped","2026-07-27","Admin — Chains","","",""
"Clicking Owner Settings in the sidebar loads the settings view: the title, both sub-tabs (Automated Reports / Notifications), and — once the settings fetch resolves — the Automated Business Reports section, its Schedule, and the Save Settings button. Read-only: no toggle is flipped and nothing is saved, so the shared QA owner account's real report config is untouched.","2827","TC-139: owner can open Owner Settings and see the Automated Reports form","dashboard","2026-07-27","passed","2026-07-27","Owner — Owner Settings Tab","","",""
"","2652","TC-55: OWNER is denied the tax route (EMPLOYEE/ADMIN only)","dashboard","2026-07-27","passed","2026-07-27","Access — Role restrictions","","",""
"Clicking Orders in the portal sidebar loads the orders tab with a search bar and table column headers.","3300","TC-29: owner can navigate to the Orders tab and see the orders search bar","dashboard","2026-07-27","passed","2026-07-27","Owner — Orders Tab","","",""
"","5881","TC-115: admin can change a user's role","dashboard","2026-07-27","passed","2026-07-27","Admin — User Management > Settings tab","","",""
"","8088","TC-123: invited user claims access, and sees their access level","dashboard","2026-07-27","passed","2026-07-27","Admin — User Management > Invite → claim → login journey","","",""
"Navigating directly to a restaurant's management URL with no session redirects to /sign-in instead of leaking restaurant data.","2909","TC-73: an unauthenticated visitor hitting a specific restaurant management page is redirected to sign-in","dashboard","2026-07-27","passed","2026-07-27","Access — Unauthenticated","","",""
"Selecting the 'Customer Groups' sub-tab renders the Customer Segments view with its segment cards (e.g. VIP) from GET /api/customers/restaurant/:id/segments.","4305","TC-138: owner can switch to the Customer Groups (segments) sub-tab","dashboard","2026-07-27","passed","2026-07-27","Owner — Customers Tab","","",""
"Flipping a program's Enabled switch persists to the backend; the test restores the original state so no automation is left accidentally enabled/disabled on QA.","3705","TC-203: the enabled switch toggles a program and persists","dashboard","2026-07-27","passed","2026-07-27","Admin — Marketing automations","","",""
"Submitting an Item Discount coupon without picking a menu item is blocked and no coupon is created. Note: the app's own validateForm() has a menuItemId-required rule with a custom message, but it never gets a chance to run here — MUI's Select renders a hidden input[name=menuItemId][required] for native HTML5 form validation, and the browser's native 'Please fill out this field' constraint-validation UI intercepts the submit event before React's onSubmit fires (confirmed live: no POST /api/coupons request is ever sent).","4109","TC-147: FIXED_ITEM without a menu item selection is rejected","dashboard","2026-07-27","passed","2026-07-27","Owner — Coupons","","",""
