"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"With no ReservationServicePeriod configured yet, PUT {onlineBookingEnabled:true} → 400 RESERVATION_PACING_REQUIRED. Creating an active, paced (maxPartiesPerSlot set) period for every day of the week — full 00:00-23:45 coverage, which also gives TC-405's booking somewhere to land regardless of which day it falls on — then lets the same PUT through.","1675","TC-400: pacing guard — onlineBookingEnabled refuses with zero paced periods, succeeds once one exists","pos","2026-08-28","passed","2026-08-28","POS — Reservation Configuration (settings, periods, turn times, overrides, phone booking)","","",""
"The admin Restaurants tab loads a table with at least the seed restaurant visible.","14228","TC-32: admin can navigate to the Restaurants tab and see the list @smoke","dashboard","2026-08-28","failed","2026-08-28","Admin — Restaurant Management","","",""
"Open a check on a seated table, transfer it by name to a fresh table (zero-config upsert-by-name, same as file 03's TC-376) — the owner list/floor shows the check on the destination, not the source.","1136","TC-414: transfer on a seated check moves it to the destination table","pos","2026-08-28","passed","2026-08-28","POS — Reservation Lifecycle (tablet host stand)","","",""
"With maxOpenReservationsPerPhone:1, the SAME phone booking a second future slot → 409 RESERVATION_MAX_OPEN_REACHED (the first booking still counts as an open reservation on that phone).","983","TC-424: per-phone cap — a second future booking on the same phone is refused","pos","2026-08-28","passed","2026-08-28","POS — Waitlist & Public Reservation Booking","","",""
"","6067","TC-354: sorting by Price and Savings orders the seeded rows by the server numbers","dashboard","2026-08-28","passed","2026-08-28","Owner — Deals","","",""
"GET .../reservation-availability for a date matching the ONE 12:00-14:00 period returns slots ONLY inside that window (every slot.time in [""12:00"",""14:00"")). A ReservationDateOverride closing a date on the SAME weekday → 200 with an EMPTY slots array and closed:true (not an error status — getAvailability's own contract, confirmed against source).","591","TC-420: public availability reflects config — window-clipped slots, empty+closed on an overridden date","pos","2026-08-28","passed","2026-08-28","POS — Waitlist & Public Reservation Booking","","",""
"","0","TC-183: every day defaults to Closed, and Open/24 Hours toggle the time pickers correctly","dashboard","2026-08-28","skipped","2026-08-28","Employee — Business Hours","","",""
"","1374","TC-346: unauthenticated requests get 401 on every protected deal route","dashboard","2026-08-28","passed","2026-08-28","Owner — Deals API contract","","",""
"","5953","TC-102: invalid email shows an error and sends no request","dashboard","2026-08-28","passed","2026-08-28","Admin — User Management > Invite dialog","","",""
"","4967","TC-09: admin sees delete confirmation and can cancel","dashboard","2026-08-28","passed","2026-08-28","Admin — Demo Request Actions","","",""
"GET /api/deals/restaurant/:id augments each deal: computedStatus = EXPIRED when status is ACTIVE but endDate < now (status itself stays ACTIVE — expiry is computed on read, never written); hasOutOfStockItem / isAvailable reflect a required item's outOfStock; list is createdAt desc.","1758","TC-327: owner list — computedStatus EXPIRED for a past endDate, isAvailable false when a required item is 86'd, newest first","dashboard","2026-08-28","passed","2026-08-28","Owner — Deals API contract","","",""
"POST /api/order/statistics/export/:restaurantId with the seed restaurant's id and an intruder token → 403 (RestauNax #621; before it, any VIEW_RESTAURANT holder could export another restaurant's full order history incl. customer email/phone as CSV). Positive control: the seed owner exporting the same search → 200 CSV containing the seeded receipt number.","374","TC-228: another owner cannot export a restaurant's orders","dashboard","2026-08-28","passed","2026-08-28","Owner — Orders API auth & tenant isolation","","",""
"Typing a receipt number into the search box sends it as ?search= (the backend strips a leading '#', matches receiptNumber `contains` + exact orderNumber) and the seeded order's row is in the grid. `contains` can legitimately return other receipts that embed the digits, so we assert our row is present and every returned row matches — not totalCount===1.","5071","TC-231: searching by receipt number returns the seeded order","dashboard","2026-08-28","passed","2026-08-28","Owner — Orders Tab","","",""
"","2","TC-177: a gift card that fully covers the order completes without a Stripe step","customer","2026-08-28","skipped","2026-08-28","Customer — Checkout gift card","","",""
"GET /menu/restaurants/:id/menus needs no token (the storefront and the owner UI share it). The merged shape is {menus[{groups[{items}]}], chain}; each item exposes outOfStock + featured; a soft-deleted item (isActive=false) is NOT listed while GET /menu/itemId/:id still returns it.","1476","TC-263: the owner menu read is public, hides soft-deleted items and carries the availability flags @smoke","dashboard","2026-08-28","passed","2026-08-28","Owner — Menu API contract","","",""
"By design (MenuManagementPage.handleManageMenu) there is no chain-scoped builder route: 'Manage shared menu (all locations)' lands on the builder of the location in focus (/restaurant/restaurantId/<member>), whose scope bar reads 'Editing menu for: <member> … this location only' with 'Switch to all 2 locations', shared categories carry the 'Shared · all 2 locations' chip, and 'New Category' offers the 'Who is this category for?' scope radio — the shared menu is managed from here via those scope choices.","5365","TC-319: 'Manage shared menu' from the chain shell opens a chain-aware LOCATION builder (no separate chain builder)","dashboard","2026-08-28","passed","2026-08-28","Owner — Chain menu (per-location overrides, shared vs local)","","",""
"Tips are per-guest, per-leg (OrderPayment.tipAmount): leg amount = share + tip, and each successful leg atomically bumps Order.tip and Order.total by the tip — which is exactly what keeps remaining (total − Σ leg amounts) equal to the outstanding pre-tip check value. $20 check, guest 1 pays $10 + $2 tip → remaining 10, order total 22, tip 2; guest 2's plain $10 closes it.","1066","TC-380: a tip on a cash leg rides on top — Order.tip/total bump, remaining consumes only the share","pos","2026-08-28","passed","2026-08-28","POS — Table Service Open Checks","","",""
"Owner sets Base price 14 for the shared item at location A via the $ dialog. Storefront ?restaurantId=A shows $14.00 on the card while ?restaurantId=B still shows $12.00; the public POST /api/order/:id/quote (what checkout charges) returns subtotal 14 at A and 12 at B — the 'shown $14, charged $12' defect class. (Fixture locations aren't published, so the storefront modal/cart is inert there; the charge is asserted on the quote endpoint checkout itself calls.) Override cleared afterwards.","9491","TC-321: a per-location price override is what the customer sees AND what the server quotes — at that location only","customer","2026-08-28","passed","2026-08-28","Menu → Storefront hand-off","","",""
"The whole feature in one pass: open a check (kitchen fires, unpaid) → guest 1 pays cash (remaining halves) → guest 2 pays cash with change (closed:true, cashChange computed) → paymentStatus COMPLETED at the source of truth. Every leg response carries {leg, remaining, closed} with remaining recomputed server-side AFTER the leg.","926","TC-378: full lifecycle — open, settle in two cash legs, check closes and the order completes @smoke","pos","2026-08-28","passed","2026-08-28","POS — Table Service Open Checks","","",""
"1-2 parties → 60min and 3-6 parties → 90min both create (201). A 2-4 band overlaps the first (2) and the second (3,4) → 409 RESERVATION_TURN_TIME_OVERLAP. minPartySize > maxPartySize → 400 RESERVATION_TURN_TIME_RANGE_INVALID.","998","TC-403: turn-time bands — two non-overlapping bands create; an overlap and an inverted range both refuse","pos","2026-08-28","passed","2026-08-28","POS — Reservation Configuration (settings, periods, turn times, overrides, phone booking)","","",""
"POST /restaurant/:rid/table-sections creates a section (name + sortOrder); PATCH renames it; GET lists both; a duplicate name on this restaurant → 409 TABLE_SECTION_NAME_CONFLICT.","841","TC-384: sections CRUD happy path — create, rename, list, duplicate name refused","pos","2026-08-28","passed","2026-08-28","POS — Table Management (floor, tables, sections, combinations)","","",""
"","4845","TC-87: Manage Deals tab shows the Create Deal and AI Generate Deals actions","dashboard","2026-08-28","passed","2026-08-28","Owner — Deals","","",""
"","3","TC-301: item detail Upload / Remove Image round-trip","dashboard","2026-08-28","skipped","2026-08-28","Owner — Menu builder, item wizard & item detail","","",""
"/chain/:groupId/restaurantManagement?tab=Menu: banner 'This is your shared menu — changes here apply to all 2 locations…'; 'Manage shared menu (all locations)' button; the shared item's availability switch is disabled and it has no $ / carry icons; A's location-only item is not listed at all (?sharedItemsOnly=true).","4206","TC-309: the chain shell Menu tab is the shared view — no per-location controls, local items hidden","dashboard","2026-08-28","passed","2026-08-28","Owner — Chain menu (per-location overrides, shared vs local)","","",""
"After Stripe redirects back to /stripe-onboarding-success the page shows either 'Stripe Account Successfully Connected!' or 'Stripe Account Setup In Progress', and the Restaurant Dashboard button is always present.","4478","TC-51: success callback page loads after Stripe redirect","dashboard","2026-08-28","passed","2026-08-28","Owner — Payment Settings (Stripe Setup) > Success callback page","","",""
"","3","TC-305: the card star toggles featured and the Menu tab's Featured accordion reflects it","dashboard","2026-08-28","skipped","2026-08-28","Owner — Menu builder, item wizard & item detail","","",""
"Chain: 86 a shared item at A and at B. POST /menu/menu-groups/:sharedGroup/reset-availability {restaurantId:A} → A reads outOfStock:false while B is still out of stock (only A's override rows are cleared — RestauNax #602). The legacy call without restaurantId only clears the master flag, so B stays 86'd until its own location reset. A non-member restaurantId → 400.","1802","TC-282: chain reset-availability with restaurantId un-86s that location only; without it, the master flag","dashboard","2026-08-28","passed","2026-08-28","Owner — Menu API contract","","",""
"Regression for the template lock: PATCHing templateId is silently ignored by the field allowlist, so a program can never be pointed at mismatched email content.","884","TC-204: templateId cannot be reassigned through the API (view-only lock)","dashboard","2026-08-28","passed","2026-08-28","Admin — Marketing automations","","",""
"PATCH /restaurant/:rid/tables/layout saves posX/posY/width/height/rotation/shape for a batch of tables in one transaction; GET the owner table list back and the numbers round-trip exactly.","706","TC-387: layout batch save persists geometry exactly","pos","2026-08-28","passed","2026-08-28","POS — Table Management (floor, tables, sections, combinations)","","",""
"Owner clicks New Category, types a name, saves it, and verifies the new category tab appears.","9143","TC-20: owner can create a new menu category","dashboard","2026-08-28","passed","2026-08-28","Owner — Menu Management > Category and item CRUD","","",""
"","3111","TC-L34: checkout with an empty cart does not offer payment","customer-lima","2026-08-28","passed","2026-08-28","Lima — menu and cart","","",""
"After applying a gift card, clicking Remove clears the 'Gift card applied' summary and returns to the code-entry state.","594","TC-172: removing an applied gift card clears the discount","customer","2026-08-28","failed","2026-08-28","Customer — Checkout gift card","","",""
"PATCH /menu/menu-items/:id/availability {outOfStock} flips the master flag for a standalone restaurant's item (visible on the public read); a body without outOfStock is a 400.","1505","TC-268: availability toggle writes MenuItem.outOfStock on a standalone item and requires the flag @smoke","dashboard","2026-08-28","passed","2026-08-28","Owner — Menu API contract","","",""
"With TABLE_RESERVATIONS granted but onlineBookingEnabled:false, public create → 403 RESERVATIONS_NOT_ENABLED (the SAME code the entitlement-missing case uses — a satellite client hides the booking widget on one code regardless of which half of the gate failed). Restored ON in `finally`.","593","TC-425: the public gate — flipping onlineBookingEnabled off refuses create, restored in finally","pos","2026-08-28","passed","2026-08-28","POS — Waitlist & Public Reservation Booking","","",""
"The minimum-order and fee-cap fields are enabled and required for a Free Delivery coupon: submitting without them is blocked with field errors, and once filled the coupon persists with both values (the margin guardrail — the fee waiver is self-funded).","6994","TC-216: a Free Delivery coupon requires a minimum order and a fee cap","dashboard","2026-08-28","passed","2026-08-28","Owner — Coupons","","",""
"","97","TC-L06: healthz answers without rendering the app","customer-lima","2026-08-28","passed","2026-08-28","Lima — slug resolution","","",""
"GET /api/order/statistics/:orderId/receipt. History: this route 500'd for EVERY caller (invalid Restaurant.street select thrown before the #621 tenant check — found 2026-08-19 while implementing these pins, fixed in RestauNax #622). Now: intruder → 403, unknown order → 404, owner → 200 with the order payload.","441","TC-227b: the receipt route enforces ownership (was a 500 for everyone)","dashboard","2026-08-28","passed","2026-08-28","Owner — Orders API auth & tenant isolation","","",""
"The subscription page shows a Plan Details section with the current plan and price — read-only assertions only, no mutation of the shared QA account's real billing state.","3856","TC-85: subscription page shows plan details","dashboard","2026-08-28","passed","2026-08-28","Owner — Subscription & Billing","","",""
"End user navigates to /demo, fills personal and business info, submits the form, and sees the success dialog.","23035","TC-01: submit demo request form and display success confirmation","dashboard","2026-08-28","failed","2026-08-28","Demo Request — Public Form","","",""
"THE through-line. Guest places a real pickup order on Template Wind (`page`); the owner (`ownerPage`) opens it by id — same receipt #, 'Customer paid' equals the checkout total, the item is listed, Customer Info shows the name/phone the customer typed — then finds it in the grid by the customer's surname (exactly one row) and marks it Confirmed → Preparing → Ready → Picked Up. Never searches by the confirmation page's 'Order #' — that is the DAILY order number, not the permanent receipt.","26285","TC-253 @stripe: a customer's Stripe order reaches the owner with the same receipt, items, total and contact, and the owner works it to Picked Up","dashboard","2026-08-28","passed","2026-08-28","Owner — Orders journey (customer → owner)","","",""
"POST /api/admin/chains/:gid/restaurants/:rid/link {menu:'keep'} on a throwaway store that has its own menu: the owner's /api/chains/owned shows locationCount 3; the store's merged menu carries the chain's shared categories PLUS its own item (source RESTAURANT), which no other location sees; POST …/unlink (never went live → allowed) → 200 {dissolved:false}, chain back to 2 locations.","2320","TC-323: admin links an existing store (menu kept) — its own items interleave at that location only — and unlinks it","dashboard","2026-08-28","passed","2026-08-28","Admin — Chains","","",""
"","3907","TC-438: 'Merge into…' — an API-seeded junk table merges into T2 through the UI; list + API confirm","dashboard","2026-08-28","passed","2026-08-28","Owner — Tables & Floor","","",""
"Sending the pre-filled follow-up email flips demo status NEW -> CONTACTED and delivers a real email through the Mailpit sandbox (verified via waitForEmail, gated on MAILPIT_BASE_URL).","30351","TC-08: admin can send a follow-up email","dashboard","2026-08-28","failed","2026-08-28","Admin — Demo Request Actions","","",""
"","3","TC-27: owner can reach the publish page and see the Publish Restaurant button","dashboard","2026-08-28","skipped","2026-08-28","Owner — Publish Restaurant","","",""
"Builder for burger ×2 + fries @ $21: header 'Save 21%' + 'You save $5.50' + 'Available: All days, All day' (validDays = every day), three slot cards, '0 of 3 items added'. Each 'Add to Deal' fills a slot → 'Deal Complete!'. Checkout: 3× 'Part of deal', '1x <deal>' row, 'You're saving $5.50', proceed button is the normal 'Proceed to Payment', and the POST /quote the page issues carries orderDeals and comes back with dealsSubtotal 21 / subtotal 21.","5833","TC-368: a multi-slot deal is built slot by slot; checkout shows 'Part of deal', the deal line, 'You're saving', and the /quote the page makes prices it at the deal price","customer","2026-08-28","passed","2026-08-28","Deals → Storefront hand-off","","",""
"Add-item wizard end to end: Basic Information → three modifier groups (Size = Sets Final Price, min1/max1, Small default + Large; Extras = Adds to Price with Allow Multiples; Remove = Free) → skip image → Review auto-saves. The item detail page lists the groups under 'Customization Options' with Min/Max and the API stores the pricing modes and prices as entered (Free options at $0).","13912","TC-296: the wizard saves an item with a Sets-Final-Price size group, a paid extra and a free group","dashboard","2026-08-28","passed","2026-08-28","Owner — Menu builder, item wizard & item detail","","",""
"Navigating directly to /admin with no session redirects to /sign-in rather than rendering the admin dashboard.","3156","TC-72: an unauthenticated visitor hitting the admin dashboard is redirected to sign-in","dashboard","2026-08-28","passed","2026-08-28","Access — Unauthenticated","","",""
"","303","TC-L25: a pinned single-tenant deployment still renders @smoke","customer-lima","2026-08-28","skipped","2026-08-28","Lima — legacy pinned deployment","","",""
"POST /api/coupons/restaurant/:id with a negative `value` is rejected with a 4xx status.","318","TC-68: creating a coupon with a negative discount value is rejected","dashboard","2026-08-28","passed","2026-08-28","API — Negative cases","","",""
"At A: eye icon → dialog 'Remove ""<item>"" from this location's menu?' → 'Remove from menu' → PATCH …/carried {isCarried:false, restaurantId:A}; the row stays (owner view) with an 'Add back…' icon; the CUSTOMER menu for A omits the item while B's still has it; 'Add back' restores.","7372","TC-312: removing a shared item from one location's menu hides it on that storefront only","dashboard","2026-08-28","passed","2026-08-28","Owner — Chain menu (per-location overrides, shared vs local)","","",""
"Adds an item at one tenant and confirms a second tenant, in the same browser context and therefore the same origin, sees an empty cart.","6801","TC-L10: two tenants in one browser context keep separate carts @smoke","customer-lima","2026-08-28","passed","2026-08-28","Lima — tenant isolation on a shared origin","","",""
"Star on a row → PATCH …/featured {featured:true} → item listed under 'Featured Items n/5' and the row's button flips to 'Remove from featured items'. Un-star reverses it. If fewer than 5 items are featured on the restaurant, our 3 seeded items are used to reach the cap and the next attempt shows the 'only have 5 featured items' error while the counter stays 5/5 (skipped when the restaurant already has 5 real featured items — we never un-feature real data).","10081","TC-291: featuring an item adds it to the Featured accordion with an n/5 counter; the 6th is refused","dashboard","2026-08-28","passed","2026-08-28","Owner — Menu tab (availability / featured)","","",""
"The Events sub-tab opens on the Upcoming filter; switching to Past never shows Upcoming-status rows (expired events no longer pollute the default view).","5265","TC-198: events list defaults to Upcoming and Past shows only finished events","dashboard","2026-08-28","passed","2026-08-28","Admin — Marketing campaign events","","",""
"A minOrderAmount coupon applies while two cart lines clear the minimum; removing one line triggers CouponSection's debounced revalidation, the backend 400s ('Order must be at least $X'), and the coupon is auto-removed with an explanatory error.","4961","TC-187: a coupon is auto-removed when the cart drops below its minimum order amount","customer","2026-08-28","passed","2026-08-28","Customer — Checkout coupon revalidation","","",""
"","7559","TC-116: admin can deactivate then reactivate a user","dashboard","2026-08-28","passed","2026-08-28","Admin — User Management > Settings tab","","",""
"Owner expands the Deals flyout section in the sidebar and clicks Manage Deals, landing on ?tab=deals with the Manage Deals heading visible.","4944","TC-86: owner can reach the Manage Deals tab","dashboard","2026-08-28","passed","2026-08-28","Owner — Deals","","",""
"","19766","TC-L41: a declined card shows an error and places no order","customer-lima","2026-08-28","failed","2026-08-28","Lima — checkout and payment","","",""
"DELETE /menu/menuItemId/:id → 409 {blockers:{deals:[…]}} while an active deal includes the item; after the deal is removed the same delete succeeds.","985","TC-272: an item referenced by an ACTIVE deal cannot be deleted (409 with blockers)","dashboard","2026-08-28","passed","2026-08-28","Owner — Menu API contract","","",""
"Two owner (phone) bookings in the exact same slot, capped at maxPartiesPerSlot:1 by TC-400's full-day periods: the first is a clean 201; the second is ALSO 201 (never a 409) but carries data.pacingExceeded:true — a host taking a call may deliberately overbook, unlike the (not yet built) STRICT public booking widget.","535","TC-405: owner phone booking is ADVISORY — a second booking over the cap creates anyway and flags pacingExceeded","pos","2026-08-28","passed","2026-08-28","POS — Reservation Configuration (settings, periods, turn times, overrides, phone booking)","","",""
"A second device, flipped to KITCHEN_DISPLAY by the owner (device-mode PATCH), signs in the SAME manager and calls register/open → 400 with error:register.notRegisterDevice ('This device is not a register, so it has no cash drawer.'). The ONE deliberate second tabletLogin in this task.","1110","TC-427: DEVICE_NOT_REGISTER — a KITCHEN_DISPLAY device refuses register/open","pos","2026-08-28","passed","2026-08-28","POS — Register / Cash Drawer","","",""
"","98","TC-L07: a missed asset 404s instead of returning HTML","customer-lima","2026-08-28","passed","2026-08-28","Lima — slug resolution","","",""
"REPLACES_PRICE size group on a $10.00 item: the default Small ($8.00) prices the item at $8.00; switching to Large reprices to $12.00 — the base price is replaced, not adjusted.","2589","TC-193: a REPLACES_PRICE modifier overrides the base price","customer","2026-08-28","passed","2026-08-28","Customer — Item Modifiers","","",""
"After the /api/analytics/dashboard fetch completes, the page shows either the summary cards (when the range has orders) or the 'no data for this range' empty state — never a load error. This asserts the fetch path works regardless of the current QA data volume.","5447","TC-127: the analytics dashboard resolves to data or an empty state without erroring","dashboard","2026-08-28","passed","2026-08-28","Owner — Analytics Tab","","",""
"","19","TC-58: employee can reach menu management","dashboard","2026-08-28","skipped","2026-08-28","Access — Restaurant management (shared screens)","","",""
"","6147","TC-101: admin can invite a new user","dashboard","2026-08-28","passed","2026-08-28","Admin — User Management > Invite dialog","","",""
"","3689","TC-55: OWNER is denied the tax route (EMPLOYEE/ADMIN only)","dashboard","2026-08-28","passed","2026-08-28","Access — Role restrictions","","",""
"Choosing a custom range far in the past (before the restaurant existed) makes the stats endpoint return 0 orders; the header swaps the cards for 'No orders in this date range' and its CTA re-opens the date picker.","6826","TC-251: a date range with no orders shows the empty state with a 'Change date range' CTA","dashboard","2026-08-28","passed","2026-08-28","Owner — Orders Tab","","",""
"","5003","TC-439: deactivate then delete an API-seeded table via the row menu; list updates; API confirms isActive/absence","dashboard","2026-08-28","passed","2026-08-28","Owner — Tables & Floor","","",""
"","4351","TC-L22: in-app navigation and history keep the slug","customer-lima","2026-08-28","failed","2026-08-28","Lima — basename routing","","",""
"GET /api/tablet/host?date=: a scheduled RESERVATION carries a derived graceDeadline (scheduledAt + graceMinutes) and guest fields plus internalNotes (staff surface); a WAITLIST entry (kind default) has no scheduledAt/graceDeadline at all.","624","TC-413: host list shape — reservation + waitlist entries carry the fields the host stand needs","pos","2026-08-28","passed","2026-08-28","POS — Reservation Lifecycle (tablet host stand)","","",""
"From the restaurant portal, the sidebar 'Menu' item renders the 'Menu Availability Management' page: the seeded category accordion shows '6 Available'; 'Manage Menu' navigates to the builder at /restaurant/restaurantId/:id (New Category visible).","7446","TC-288: the sidebar Menu tab opens Menu Availability Management and Manage Menu opens the builder @smoke","dashboard","2026-08-28","passed","2026-08-28","Owner — Menu tab (availability / featured)","","",""
