"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"From the restaurant management portal, navigating to the menu editor reveals the 'New Category' button.","3408","TC-19: owner can navigate to the Menu tab and see the category section @smoke","dashboard","2026-08-18","passed","2026-08-18","Owner — Menu Management","","",""
"The page shows a Delivery Configuration section describing the mode/provider/environment.","1852","TC-83: Uber Eats delivery settings page shows the delivery configuration section","dashboard","2026-08-18","passed","2026-08-18","Owner — Uber Eats Delivery Settings","","",""
"Full happy path: pre-seeded cart → fill form → Proceed to Payment → fill Stripe VISA test card → Complete Order → Order Confirmed page.","10699","TC-26: customer can complete a full order with Stripe test card and reach Order Confirmed","customer","2026-08-18","passed","2026-08-18","Customer — Order Placement","","",""
"?tab=marketing-automations shows the Automated Marketing section, the master switch, and one row per program from the settings API.","3371","TC-206: the deep link renders the section with every program row","dashboard","2026-08-18","passed","2026-08-18","Owner — Automated Marketing","","",""
"Opening an order's detail dialog renders the line-items section and the money summary (Order Details + Order Total), not just the header block TC-90 asserted. Uses the beforeAll-seeded order.","3179","TC-134: the order detail dialog shows line items and the order total","dashboard","2026-08-18","passed","2026-08-18","Owner — Orders Tab","","",""
"Owner navigates to /restaurant/restaurantId/:id/uber and the Uber Direct Delivery Settings heading is visible — this route is owner-reachable (guard includes Role.OWNER), unlike publish/tax/loyalty which are employee/admin-only.","1789","TC-82: owner can reach the Uber Eats delivery settings page","dashboard","2026-08-18","passed","2026-08-18","Owner — Uber Eats Delivery Settings","","",""
"Using the pre-authenticated admin session from globalSetup, the admin should land on a page that is not /sign-in.","1618","TC-03: admin can reach the dashboard after login","dashboard","2026-08-18","passed","2026-08-18","Admin — Demo Management","","",""
"POST /menu/restaurant/clone with targetRestaurantId = a chain member → 400 'part of a chain and uses the chain's shared menu' (restaurant-owned duplicates would collide with the shared menu).","378","TC-280: cloning a menu into a chain member is refused","dashboard","2026-08-18","passed","2026-08-18","Owner — Menu API contract","","",""
"POST /menu/item/new: missing price → 4xx; missing groupId → 4xx; a valid body returns the created menuItem with an id.","624","TC-264: creating an item requires price and groupId (name is TC-65)","dashboard","2026-08-18","passed","2026-08-18","Owner — Menu API contract","","",""
"By design (MenuManagementPage.handleManageMenu) there is no chain-scoped builder route: 'Manage shared menu (all locations)' lands on the builder of the location in focus (/restaurant/restaurantId/<member>), whose scope bar reads 'Editing menu for: <member> … this location only' with 'Switch to all 2 locations', shared categories carry the 'Shared · all 2 locations' chip, and 'New Category' offers the 'Who is this category for?' scope radio — the shared menu is managed from here via those scope choices.","2798","TC-319: 'Manage shared menu' from the chain shell opens a chain-aware LOCATION builder (no separate chain builder)","dashboard","2026-08-18","passed","2026-08-18","Owner — Chain menu (per-location overrides, shared vs local)","","",""
"Typing the customer's 10-digit phone number into search returns their order (backend matches customer.phone and the on-order phone snapshot with `contains`). Regression guard for the int4-overflow bug fixed in RestauNax #589 — see test body.","3400","TC-262: searching by a customer phone number finds the seeded order","dashboard","2026-08-18","passed","2026-08-18","Owner — Orders Tab","","",""
"A minOrderAmount coupon applies while two cart lines clear the minimum; removing one line triggers CouponSection's debounced revalidation, the backend 400s ('Order must be at least $X'), and the coupon is auto-removed with an explanatory error.","3741","TC-187: a coupon is auto-removed when the cart drops below its minimum order amount","customer","2026-08-18","passed","2026-08-18","Customer — Checkout coupon revalidation","","",""
"","3107","TC-44: owner can delete a menu item","dashboard","2026-08-18","skipped","2026-08-18","Owner — Menu Management > Category and item CRUD","","",""
"Selecting the 'Customer Groups' sub-tab renders the Customer Segments view with its segment cards (e.g. VIP) from GET /api/customers/restaurant/:id/segments.","2752","TC-138: owner can switch to the Customer Groups (segments) sub-tab","dashboard","2026-08-18","passed","2026-08-18","Owner — Customers Tab","","",""
"Changing the delivery order standard prep time and clicking Save changes PUTs the update and shows a success toast. The test restores the original value afterward so it doesn't leave the shared QA restaurant's data mutated.","3121","TC-88: owner can edit and save a Store Settings field","dashboard","2026-08-18","passed","2026-08-18","Owner — Restaurant Management Portal","","",""
"","2","TC-27: owner can reach the publish page and see the Publish Restaurant button","dashboard","2026-08-18","skipped","2026-08-18","Owner — Publish Restaurant","","",""
"Typing a date/time into the masked MM/DD/YYYY hh:mm aa field and clicking Schedule Demo flips status to Scheduled and sets scheduledDemoAt.","5502","TC-11: admin can schedule a demo","dashboard","2026-08-18","passed","2026-08-18","Admin — Demo Request Actions","","",""
"Pre-authenticated owner navigates to /restaurant/stores and verifies the page heading.","1925","TC-13: owner can reach /restaurant/stores and see the My Restaurants heading @smoke","dashboard","2026-08-18","passed","2026-08-18","Owner — My Restaurants List","","",""
"Quote-wiring coverage for delivery (not a full delivery order — that needs QA's delivery provider + a deliverable address): selecting Delivery and entering an address fires /api/delivery/quote and the UI resolves to either an available fee or a not-available message. Skips cleanly when the restaurant is pickup-only or Google Places yields no suggestion (external dependency).","11988","TC-126: selecting Delivery drives the address → quote round-trip","customer","2026-08-18","skipped","2026-08-18","Customer — Checkout coupon & delivery","","",""
"Two proofs. (1) API delta, timezone-proof: with a yesterday→tomorrow window, seeding two pickup orders raises Total Orders and Pickup count by ≥2 and Net Sales by ≥ 2 × item price (≥ because concurrent spec files also seed). (2) UI: the four cards render exactly the values the stats endpoint returned, 'Update Stats' re-fires it, and picking the 'Today' preset re-fires it with browser-local start=end=today.","5003","TC-250: the header stat cards reflect the stats API and move when orders are seeded","dashboard","2026-08-18","passed","2026-08-18","Owner — Orders Tab","","",""
"The admin Restaurants tab loads a table with at least the seed restaurant visible.","1777","TC-32: admin can navigate to the Restaurants tab and see the list @smoke","dashboard","2026-08-18","passed","2026-08-18","Admin — Restaurant Management","","",""
"","1","TC-17: employee can navigate to tax settings and see the tax rate form","dashboard","2026-08-18","skipped","2026-08-18","Employee — Tax Settings","","",""
"Submitting the create-coupon form with no code is blocked and no coupon is created. Note: like TC-147, the code TextField is a real required HTML input, so the browser's native constraint validation intercepts the submit before React's own validateForm()/'Coupon code is required' message ever gets a chance to run (confirmed live: no POST /api/coupons request is sent).","2871","TC-150: an empty coupon code is rejected","dashboard","2026-08-18","passed","2026-08-18","Owner — Coupons","","",""
"","1","TC-143: employee can reach the publish page and see the Publish Restaurant button","dashboard","2026-08-18","skipped","2026-08-18","Employee — Publish menu","","",""
"Clicking a row in the orders grid opens a detail dialog with order info, items, and totals — read-only assertions only; no status change/cancel/refund. An order is seeded via the API in beforeAll so a row is always present (no longer dependent on QA residue).","3733","TC-90: opening an order shows its detail view","dashboard","2026-08-18","passed","2026-08-18","Owner — Orders Tab","","",""
"For a DELIVERY order the sheet gains a Delivery Info tab with the street/unit, city/state/zip, the customer's delivery notes and (no courier dispatched) 'Delivered by the restaurant'. A PICKUP order has only Order Details + Customer Info.","5479","TC-243: the Delivery Info tab shows the delivery address and notes; pickup orders have no such tab","dashboard","2026-08-18","passed","2026-08-18","Owner — Orders Tab","","",""
"A customer order (seeded via the public order API at its real menu price, bumped to PENDING — no Stripe) appears in the restaurant's live current-orders feed, and can be driven PENDING → CONFIRMED → PREPARING → READY → PICKED_UP with each transition confirmed at the API source of truth.","1017","TC-100: a placed order is received on the POS and driven through the full lifecycle","pos","2026-08-18","passed","2026-08-18","POS — Order Lifecycle","","",""
"The toolbar's refresh icon re-issues the management GET (there is no auto-refresh on this tab).","2787","TC-239: the Refresh button re-fetches the orders list","dashboard","2026-08-18","passed","2026-08-18","Owner — Orders Tab","","",""
"","3101","TC-09: admin sees delete confirmation and can cancel","dashboard","2026-08-18","passed","2026-08-18","Admin — Demo Request Actions","","",""
"","0","TC-182: sign-up → employee creates and sets up a restaurant → admin assigns it → the new owner sees it live","dashboard","2026-08-18","skipped","2026-08-18","Onboarding — Full chain","","",""
"PUT /menu/menu-items/:id/modifier-order persists sortOrder = array position at every level; a group id that doesn't belong to the item matches zero rows (its own sortOrder is untouched).","3244","TC-267: modifier reorder is index-based and ignores foreign ids","dashboard","2026-08-18","passed","2026-08-18","Owner — Menu API contract","","",""
"Add-item wizard end to end: Basic Information → three modifier groups (Size = Sets Final Price, min1/max1, Small default + Large; Extras = Adds to Price with Allow Multiples; Remove = Free) → skip image → Review auto-saves. The item detail page lists the groups under 'Customization Options' with Min/Max and the API stores the pricing modes and prices as entered (Free options at $0).","9957","TC-296: the wizard saves an item with a Sets-Final-Price size group, a paid extra and a free group","dashboard","2026-08-18","passed","2026-08-18","Owner — Menu builder, item wizard & item detail","","",""
"The dashboard is forward-only but the API is not a state machine: DELIVERED → PENDING is a 200 today and resets completedAt to null. Pinned on purpose (decision 2026-08-15) so a future state-machine change is a conscious one — see the fixme twin below.","617","TC-259: [pinned] backwards status moves are currently accepted and clear completedAt","dashboard","2026-08-18","passed","2026-08-18","Owner — Orders API contract","","",""
"POST /api/admin/chains/:gid/restaurants/:rid/link {menu:'keep'} on a throwaway store that has its own menu: the owner's /api/chains/owned shows locationCount 3; the store's merged menu carries the chain's shared categories PLUS its own item (source RESTAURANT), which no other location sees; POST …/unlink (never went live → allowed) → 200 {dissolved:false}, chain back to 2 locations.","1016","TC-323: admin links an existing store (menu kept) — its own items interleave at that location only — and unlinks it","dashboard","2026-08-18","passed","2026-08-18","Admin — Chains","","",""
"Owner clicks 'Add [Category] Item', completes the 4-step wizard, and verifies the item appears on the menu page.","7605","TC-21: owner can add a menu item to a category","dashboard","2026-08-18","passed","2026-08-18","Owner — Menu Management > Category and item CRUD","","",""
"PATCH /menu/menu-items/:id/featured {featured:true} succeeds up to 5 featured items per standalone restaurant and rejects the 6th with 'You can only have 5 featured items'; un-featuring one frees the slot. Runs on a throwaway second-owner restaurant so the seed restaurant's real featured list is never touched.","3131","TC-270: a standalone restaurant can feature at most 5 items","dashboard","2026-08-18","passed","2026-08-18","Owner — Menu API contract","","",""
"The owner turns ON pass-processing-fee for the restaurant (server-side). The template-wind checkout order summary then shows a server-authoritative 'Processing Fee' line and the quoted Total rises above the fee-OFF baseline. Proves the flag → /quote → customer display round-trip end-to-end. The fee is always restored to OFF in a finally (shared QA restaurant).","2246","TC-222: enabling the processing fee adds a Processing Fee line and raises the wind checkout total","customer","2026-08-18","passed","2026-08-18","Customer — Processing fee pass-through","","",""
"","3308","TC-107: search finds a user by email","dashboard","2026-08-18","passed","2026-08-18","Admin — User Management > List, search & filter","","",""
"86 an item through the API while the tab is open (nothing changes on screen), click Refresh → GET /menu/restaurants/:id/menus fires and the row now reads 'Out of Stock'; restore + Refresh → 'Available'.","4263","TC-292: Refresh re-fetches the menu and reflects a change made outside the page","dashboard","2026-08-18","passed","2026-08-18","Owner — Menu tab (availability / featured)","","",""
"","2225","TC-103: submit is disabled until a role is selected","dashboard","2026-08-18","passed","2026-08-18","Admin — User Management > Invite dialog","","",""
"The Events sub-tab opens on the Upcoming filter; switching to Past never shows Upcoming-status rows (expired events no longer pollute the default view).","2648","TC-198: events list defaults to Upcoming and Past shows only finished events","dashboard","2026-08-18","passed","2026-08-18","Admin — Marketing campaign events","","",""
"Owner (location A Menu tab) → eye icon → 'Remove from menu'. Storefront ?restaurantId=A no longer lists the shared item; ?restaurantId=B still does. Restored afterwards.","3877","TC-322: an item the owner removes from one location's menu is absent from that storefront only","customer","2026-08-18","passed","2026-08-18","Menu → Storefront hand-off","","",""
"Clicking Owner Settings in the sidebar loads the settings view: the title, both sub-tabs (Automated Reports / Notifications), and — once the settings fetch resolves — the Automated Business Reports section, its Schedule, and the Save Settings button. Read-only: no toggle is flipped and nothing is saved, so the shared QA owner account's real report config is untouched.","2372","TC-139: owner can open Owner Settings and see the Automated Reports form","dashboard","2026-08-18","passed","2026-08-18","Owner — Owner Settings Tab","","",""
"POST /api/demo-requests with the email field omitted entirely is rejected with a 4xx status, bypassing the frontend's HTML5 required-field check.","30","TC-80: submitting a demo request with no email is rejected","dashboard","2026-08-18","passed","2026-08-18","API — Negative cases","","",""
"","4625","TC-116: admin can deactivate then reactivate a user","dashboard","2026-08-18","passed","2026-08-18","Admin — User Management > Settings tab","","",""
"The margin guardrail applies at the POS too: an order below the coupon's minimum is rejected before any waiver is computed.","32","TC-221: validate rejects an order below the minimum","pos","2026-08-18","passed","2026-08-18","POS — Free-delivery coupon (validate contract)","","",""
"POST /api/order/statistics/refund/:id requires paymentStatus COMPLETED. A seeded (unpaid) order → 400 'Only completed payments can be refunded' — no Stripe call is attempted.","218","TC-257: refunding an unpaid order is rejected","dashboard","2026-08-18","passed","2026-08-18","Owner — Orders API contract","","",""
"","1992","TC-59: valid credentials reach the dashboard @smoke","dashboard","2026-08-18","passed","2026-08-18","Public — Sign in","","",""
"","3791","TC-111: clicking a row opens the detail side sheet","dashboard","2026-08-18","passed","2026-08-18","Admin — User Management > Detail side sheet","","",""
"Searching orders for a query that matches nothing shows the 'No orders found' empty state instead of an error or a stale table.","3599","TC-70: searching for a nonexistent order shows the empty state","dashboard","2026-08-18","passed","2026-08-18","Owner — Orders Tab","","",""
"","2245","TC-61: unknown email shows an error","dashboard","2026-08-18","passed","2026-08-18","Public — Sign in","","",""
"Chain: PATCH …/carried {restaurantId:A, isCarried:false} → owner read for A still lists the item with isCarried:false (so it can be restored), the CUSTOMER read for A omits it, and B still sells it; isCarried:true restores.","1318","TC-277: un-carrying a shared item hides it from that location's storefront only","dashboard","2026-08-18","passed","2026-08-18","Owner — Menu API contract","","",""
"Storefront shows the seeded item card with its price. Owner (Menu tab) switches it OFF → 'Mark sold out'. Reloading the storefront: the card is gone (template-wind filters outOfStock items out of the menu grid). Owner switches it back ON → card is back.","38782","TC-320: an item the owner marks sold out disappears from the storefront menu and comes back when restored","customer","2026-08-18","passed","2026-08-18","Menu → Storefront hand-off","","",""
"Win-Back, Welcome, and VIP rows render with the explainer banner, the global caps fields, and the pace helper text (nobody-is-skipped copy).","2803","TC-201: automations tab lists the three seeded programs with intro and caps","dashboard","2026-08-18","passed","2026-08-18","Admin — Marketing automations","","",""
"PUT /menu/menu-items/:id/changes takes {name?, price?, modifierGroups:{deleted[], added[], modified[]}} and applies it transactionally; body.menuItemId must equal the path id (400 otherwise).","735","TC-266: the deep-editor diff payload adds, modifies and deletes modifier groups in one call","dashboard","2026-08-18","passed","2026-08-18","Owner — Menu API contract","","",""
"Chain: PATCH …/featured on a shared master item flips `featured` on every location's read (no 5-cap for chain master items); on a location-only item only its own location reads featured:true.","1858","TC-281: featuring a shared chain item is chain-wide; a location-only item stays local","dashboard","2026-08-18","passed","2026-08-18","Owner — Menu API contract","","",""
"","0","TC-97: employee creates a restaurant on behalf of a client","dashboard","2026-08-18","skipped","2026-08-18","Employee — Create restaurant","","",""
"End user navigates to /demo, fills personal and business info, submits the form, and sees the success dialog.","20934","TC-01: submit demo request form and display success confirmation","dashboard","2026-08-18","failed","2026-08-18","Demo Request — Public Form","","",""
"","1","TC-165: guest purchases a gift card as a Send-as-Gift preset denomination","customer","2026-08-18","skipped","2026-08-18","Customer — Gift Cards","","",""
"GET /menu/restaurants/:id/menus needs no token (the storefront and the owner UI share it). The merged shape is {menus[{groups[{items}]}], chain}; each item exposes outOfStock + featured; a soft-deleted item (isActive=false) is NOT listed while GET /menu/itemId/:id still returns it.","1486","TC-263: the owner menu read is public, hides soft-deleted items and carries the availability flags @smoke","dashboard","2026-08-18","passed","2026-08-18","Owner — Menu API contract","","",""
"","4515","TC-117: admin can send a password reset email","dashboard","2026-08-18","passed","2026-08-18","Admin — User Management > Settings tab","","",""
"","2021","TC-54: OWNER is denied the publish route (EMPLOYEE/ADMIN only)","dashboard","2026-08-18","passed","2026-08-18","Access — Role restrictions","","",""
"Selecting Fixed Amount as the discount type and a positive dollar value creates the coupon.","4022","TC-145: owner can create a FIXED_AMOUNT coupon","dashboard","2026-08-18","passed","2026-08-18","Owner — Coupons","","",""
"A minSelections=1 group with no default: the group shows its Required pill and Add to Cart stays disabled; picking an option enables it.","1785","TC-189: a required modifier group blocks Add to Cart until a selection is made","customer","2026-08-18","passed","2026-08-18","Customer — Item Modifiers","","",""
"Create an org coupon + recurring event via API, renew twice. Both calls must succeed — the second reuses/repairs the existing next-year coupon instead of failing with 'coupon already exists' (the original bug).","772","TC-200: renewing an event coupon is idempotent (second renew succeeds as reuse)","dashboard","2026-08-18","passed","2026-08-18","Admin — Marketing campaign events","","",""
"Delivery orders have a longer path: PENDING → Confirmed → Preparing → Ready → Out for Delivery → Delivered. Each step is confirmed by the status PUT; at Delivered the button is gone.","4879","TC-245: owner drives a delivery order through its whole lifecycle from the detail sheet","dashboard","2026-08-18","passed","2026-08-18","Owner — Orders Tab","","",""
"","3576","TC-101: admin can invite a new user","dashboard","2026-08-18","passed","2026-08-18","Admin — User Management > Invite dialog","","",""
"","1189","TC-284: another owner must not be able to delete our item","dashboard","2026-08-18","passed","2026-08-18","Owner — Menu API contract > authorization — a second owner against our menu","","",""
"The stepper shows all four steps: Check Status, Create Account, Verify Details, Start Accepting.","1839","TC-47: setup page shows the 4-step Stripe onboarding stepper","dashboard","2026-08-18","passed","2026-08-18","Owner — Payment Settings (Stripe Setup) > Setup page","","",""
"","0","TC-180: a user can view/set their POS PIN","dashboard","2026-08-18","skipped","2026-08-18","Staff — Portal","","",""
"At A: star the shared item → PATCH …/featured → B's Menu tab lists it under Featured Items too; star the location-only item → only A's Featured accordion has it. Both un-starred afterwards.","5624","TC-316: featuring a shared item at one location is chain-wide; a local item stays local","dashboard","2026-08-18","passed","2026-08-18","Owner — Chain menu (per-location overrides, shared vs local)","","",""
"Filling the coupon code, discount value, start and end dates and clicking Create Coupon shows a success toast.","3544","TC-31: owner can fill and submit a new coupon","dashboard","2026-08-18","passed","2026-08-18","Owner — Coupons","","",""
"Regression for the template lock: PATCHing templateId is silently ignored by the field allowlist, so a program can never be pointed at mismatched email content.","162","TC-204: templateId cannot be reassigned through the API (view-only lock)","dashboard","2026-08-18","passed","2026-08-18","Admin — Marketing automations","","",""
"At A: $ icon ('Using shared price…') → dialog 'Pricing for ""<item>"" at this location' → Base price 14 → row chip 'Overridden' → Save → PATCH …/location-pricing {basePriceOverride:14} → toast, icon now 'Location price: $14', chip '1 location has a different price'; B's tab and API still show 12; reopen → 'Reset to shared price' → Save → back to shared.","8813","TC-310: per-location price via the $ dialog changes A only and can be reset to shared","dashboard","2026-08-18","passed","2026-08-18","Owner — Chain menu (per-location overrides, shared vs local)","","",""
"Star on a row → PATCH …/featured {featured:true} → item listed under 'Featured Items n/5' and the row's button flips to 'Remove from featured items'. Un-star reverses it. If fewer than 5 items are featured on the restaurant, our 3 seeded items are used to reach the cap and the next attempt shows the 'only have 5 featured items' error while the counter stays 5/5 (skipped when the restaurant already has 5 real featured items — we never un-feature real data).","5281","TC-291: featuring an item adds it to the Featured accordion with an n/5 counter; the 6th is refused","dashboard","2026-08-18","passed","2026-08-18","Owner — Menu tab (availability / featured)","","",""
"Customer fills First Name, Last Name, Email, Phone, selects Pickup, and clicks Proceed to Payment. Stripe payment section appears.","4126","TC-25: customer can fill checkout form and proceed to payment step","customer","2026-08-18","passed","2026-08-18","Customer — Checkout","","",""
"The grid paginates server-side. Choosing 25 rows/page re-queries with limit=25&page=1; on a list with more than 10 rows, 'next page' at size 10 sends page=2 and switching size afterwards snaps back to page=1. On a fresh QA with ≤10 orders in range the page-2 step is annotated and skipped.","6080","TC-238: page size and page navigation are sent to the server and size changes reset to page 1","dashboard","2026-08-18","passed","2026-08-18","Owner — Orders Tab","","",""
"Flipping a program's Enabled switch persists to the backend; the test restores the original state so no automation is left accidentally enabled/disabled on QA.","3039","TC-203: the enabled switch toggles a program and persists","dashboard","2026-08-18","passed","2026-08-18","Admin — Marketing automations","","",""
"GET /api/order/statistics/management/:id hides INITIALIZED placeholders by default (a search that can only match the un-bumped seed returns nothing). Passing status=INITIALIZED explicitly DOES return it — pinned as current behaviour pending a product decision on whether owners should ever see placeholders.","455","TC-258: INITIALIZED (pre-payment) orders are excluded from the owner list unless asked for explicitly","dashboard","2026-08-18","passed","2026-08-18","Owner — Orders API contract","","",""
"","6479","TC-123: invited user claims access, and sees their access level","dashboard","2026-08-18","passed","2026-08-18","Admin — User Management > Invite → claim → login journey","","",""
"MENU_MODIFIER_SYSTEM.md rules enforced on save: an INCLUDED group stores every option at $0 even when the client sends prices; a nested (child) group is forced to INCLUDED/$0 regardless of the requested pricing mode; a grandchild group is dropped; sortOrder = submitted array index.","350","TC-265: modifier normalisation — INCLUDED prices → 0, child groups forced free, one level of nesting","dashboard","2026-08-18","passed","2026-08-18","Owner — Menu API contract","","",""
"POST /menu/item/new with a made-up Bearer token is rejected with a 401 rather than a validation error.","19","TC-69: an authenticated endpoint rejects a garbage Bearer token","dashboard","2026-08-18","passed","2026-08-18","API — Negative cases","","",""
"Typing in the customer search fires GET /api/customers/restaurant/:id with the search term — proving the directory filters against the backend rather than only client-side.","2766","TC-137: searching the customer directory re-queries the server","dashboard","2026-08-18","passed","2026-08-18","Owner — Customers Tab","","",""
"","3729","TC-112: USER detail shows the role-appropriate tabs","dashboard","2026-08-18","passed","2026-08-18","Admin — User Management > Detail side sheet","","",""
"A gift card frozen by an admin is rejected at checkout with a 'frozen' error.","1823","TC-175: a frozen gift card is rejected","customer","2026-08-18","passed","2026-08-18","Customer — Checkout gift card","","",""
"Switch OFF → ConsequenceDialog 'Mark ""X"" as sold out?' → 'Mark sold out' → PATCH /menu/menu-items/:id/availability {outOfStock:true} → row chip 'Out of Stock', category chips '5 Available' / '1 Out of Stock', toast. Switch ON → no dialog, {outOfStock:false}, chips back to 6/0. Cancel in the dialog leaves the item available.","4498","TC-289: turning an item off asks for confirmation, PATCHes availability and updates the chips; turning it on does not","dashboard","2026-08-18","passed","2026-08-18","Owner — Menu tab (availability / featured)","","",""
"At A's builder, 'New Category' shows the radio 'Who is this category for?' — 'Just this store' (default) → chip 'Only at this location' and the category is absent from B; a second one with 'All my stores (shared across 2)' → fan-out confirm 'Heads up — chain-wide change … all 2 locations' → Continue → chip 'Shared · all 2 locations' and present at B / chain shell.","4672","TC-315: New Category at a location offers 'Just this store' vs 'All my stores' scope","dashboard","2026-08-18","passed","2026-08-18","Owner — Chain menu (per-location overrides, shared vs local)","","",""
"The subtitle tells the owner they can connect Stripe to accept payments.","1837","TC-48: setup page shows the header description","dashboard","2026-08-18","passed","2026-08-18","Owner — Payment Settings (Stripe Setup) > Setup page","","",""
"Chain: PATCH …/price-override {restaurantId:A, priceOverride:14} → A's merged menu shows effectivePrice/price=14 with masterPrice=12; B still 12; priceOverride:null clears A back to 12.","968","TC-275: a per-location price override changes only that location's effective price","dashboard","2026-08-18","passed","2026-08-18","Owner — Menu API contract","","",""
"The create form has no client-side uniqueness check, so a second coupon with the same code reaches the API and is rejected there (backend enforces per-restaurant code uniqueness).","5830","TC-151: a duplicate coupon code on the same restaurant is rejected","dashboard","2026-08-18","passed","2026-08-18","Owner — Coupons","","",""
"Clicking Orders in the portal sidebar loads the orders tab with a search bar and table column headers.","3070","TC-29: owner can navigate to the Orders tab and see the orders search bar @smoke","dashboard","2026-08-18","passed","2026-08-18","Owner — Orders Tab","","",""
"","4","TC-58: employee can reach menu management","dashboard","2026-08-18","skipped","2026-08-18","Access — Restaurant management (shared screens)","","",""
"The order-detail sheet's status control is a single forward-only 'Mark as {next status}' button (OrderDetailsDialog.tsx's getNextStatus()), not a dropdown — clicking it PUTs /api/order/orderId/:id/status and the button advances to the next status in the sequence.","3683","TC-224: owner advances an order's status via Mark as X","dashboard","2026-08-18","passed","2026-08-18","Owner — Orders Tab","","",""
"Opening /deals/<id> auto-adds the deal to the cart and shows per-slot progress ('0 of 1 items added'); picking the slot item via 'Add to Deal' completes it ('Deal Complete!') and checkout offers the normal Proceed to Payment button.","3044","TC-195: the deal builder auto-adds the deal and completing its slot enables checkout","customer","2026-08-18","passed","2026-08-18","Customer — Deals","","",""
"","1","TC-177: a gift card that fully covers the order completes without a Stripe step","customer","2026-08-18","skipped","2026-08-18","Customer — Checkout gift card","","",""
"","4060","TC-110: status filter narrows the list","dashboard","2026-08-18","passed","2026-08-18","Admin — User Management > List, search & filter","","",""
"","3440","TC-104: inviting an existing email is rejected","dashboard","2026-08-18","passed","2026-08-18","Admin — User Management > Invite dialog","","",""
"Choosing a custom range far in the past (before the restaurant existed) makes the stats endpoint return 0 orders; the header swaps the cards for 'No orders in this date range' and its CTA re-opens the date picker.","4501","TC-251: a date range with no orders shows the empty state with a 'Change date range' CTA","dashboard","2026-08-18","passed","2026-08-18","Owner — Orders Tab","","",""
"After the /api/analytics/dashboard fetch completes, the page shows either the summary cards (when the range has orders) or the 'no data for this range' empty state — never a load error. This asserts the fetch path works regardless of the current QA data volume.","3569","TC-127: the analytics dashboard resolves to data or an empty state without erroring","dashboard","2026-08-18","passed","2026-08-18","Owner — Analytics Tab","","",""
"Filling every field but leaving 'agree to terms' unchecked and clicking submit leaves the visitor on /demo with no success dialog (native validation blocks it).","18064","TC-74: submitting without agreeing to terms does not submit the form","dashboard","2026-08-18","failed","2026-08-18","Demo Request — Public Form","","",""
"The admin Chains tab loads a DataGrid with its default-visible columns — read-only, no seed data assumed since chains aren't part of the shared QA seed.","2876","TC-181: admin can navigate to Chain Management and see the chains grid","dashboard","2026-08-18","passed","2026-08-18","Admin — Chains","","",""
