"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The 'Add Category' dialog lists preset chips (Appetizers, Desserts, …); typing a name that already exists on this menu shows '<name> already exists in category' and the dialog stays open. Uses the run's own category name as the duplicate so no real category is touched.","3614","TC-294: New Category offers presets and refuses a duplicate name","dashboard","2026-08-19","passed","2026-08-19","Owner — Menu builder, item wizard & item detail","","",""
"By design (MenuManagementPage.handleManageMenu) there is no chain-scoped builder route: 'Manage shared menu (all locations)' lands on the builder of the location in focus (/restaurant/restaurantId/<member>), whose scope bar reads 'Editing menu for: <member> … this location only' with 'Switch to all 2 locations', shared categories carry the 'Shared · all 2 locations' chip, and 'New Category' offers the 'Who is this category for?' scope radio — the shared menu is managed from here via those scope choices.","3635","TC-319: 'Manage shared menu' from the chain shell opens a chain-aware LOCATION builder (no separate chain builder)","dashboard","2026-08-19","passed","2026-08-19","Owner — Chain menu (per-location overrides, shared vs local)","","",""
"GET /api/deals/restaurant/:id/stats is what Deal Analytics renders. Delta assertion: +1 ACTIVE and +1 INACTIVE deal → totalCount +2, activeCount +1; a validDays-restricted ACTIVE deal still counts as active (activeCount is status + endDate only). Fresh deals add 0 timesUsed / revenue.","990","TC-340: /stats summary counts move with seeded deals; shape of topDeals/usageTrend/audienceDistribution","dashboard","2026-08-19","passed","2026-08-19","Owner — Deals API contract","","",""
"","2798","TC-59: valid credentials reach the dashboard @smoke","dashboard","2026-08-19","passed","2026-08-19","Public — Sign in","","",""
"POST /api/admin/chains/:gid/restaurants/:rid/link {menu:'keep'} on a throwaway store that has its own menu: the owner's /api/chains/owned shows locationCount 3; the store's merged menu carries the chain's shared categories PLUS its own item (source RESTAURANT), which no other location sees; POST …/unlink (never went live → allowed) → 200 {dissolved:false}, chain back to 2 locations.","1756","TC-323: admin links an existing store (menu kept) — its own items interleave at that location only — and unlinks it","dashboard","2026-08-19","passed","2026-08-19","Admin — Chains","","",""
"The row action menu's Duplicate option opens the create form pre-filled with '<code>-COPY', and submitting it creates a second, independent coupon.","5790","TC-159: Duplicate pre-fills a new coupon form from an existing coupon","dashboard","2026-08-19","passed","2026-08-19","Owner — Coupons","","",""
"Owner clicks 'Add [Category] Item', completes the 4-step wizard, and verifies the item appears on the menu page.","8059","TC-21: owner can add a menu item to a category","dashboard","2026-08-19","passed","2026-08-19","Owner — Menu Management > Category and item CRUD","","",""
"","3845","TC-06: admin can change demo status via inline dropdown","dashboard","2026-08-19","passed","2026-08-19","Admin — Demo Request Actions","","",""
"POST /api/coupons/restaurant/:id without the required `code` field is rejected with a 4xx status.","221","TC-66: creating a coupon with no code is rejected","dashboard","2026-08-19","passed","2026-08-19","API — Negative cases","","",""
"","992","TC-346: unauthenticated requests get 401 on every protected deal route","dashboard","2026-08-19","passed","2026-08-19","Owner — Deals API contract","","",""
"POST /api/deals/restaurant/:id with Burger ×2 + Fries at dealPrice 20 → 201. originalPrice = 26.50 (2×10 + 6.50), savingsAmount 6.50, savingsPercentage 24.5 (1 dp), status ACTIVE, imageUrl null (the image is generated by a worker later), and the qty-2 slot is stored as TWO qty-1 DealItem rows (the platform-wide 'one row per unit' invariant) with sortOrder preserved.","600","TC-325: create computes the money fields server-side, defaults to ACTIVE and splits quantity into qty-1 slots","dashboard","2026-08-19","passed","2026-08-19","Owner — Deals API contract","","",""
"REPLACES_PRICE size group on a $10.00 item: the default Small ($8.00) prices the item at $8.00; switching to Large reprices to $12.00 — the base price is replaced, not adjusted.","1863","TC-193: a REPLACES_PRICE modifier overrides the base price","customer","2026-08-19","passed","2026-08-19","Customer — Item Modifiers","","",""
"PATCH …/price-override on an item of a standalone restaurant → 400 'only available for chain master items'; without restaurantId → 400; without a token → 401 (the routes sit behind requireAuth — CHANNEL_PRICING_DESIGN.md claims otherwise; this pins the code).","450","TC-274: override routes reject standalone items, require restaurantId and a token","dashboard","2026-08-19","passed","2026-08-19","Owner — Menu API contract","","",""
"At A: star the shared item → PATCH …/featured → B's Menu tab lists it under Featured Items too; star the location-only item → only A's Featured accordion has it. Both un-starred afterwards.","4942","TC-316: featuring a shared item at one location is chain-wide; a local item stays local","dashboard","2026-08-19","passed","2026-08-19","Owner — Chain menu (per-location overrides, shared vs local)","","",""
"PUT /api/order/orderId/:id/status and PUT /api/order/statistics/:id/status validate the status against a 9-value allowlist (PENDING…REFUNDED). A bogus value is a 400 'Invalid order status' and the order is left untouched. INITIALIZED and SHIPPED exist in the enum but are deliberately not accepted here either.","519","TC-255: an unknown status value is rejected by both status endpoints @smoke","dashboard","2026-08-19","passed","2026-08-19","Owner — Orders API contract","","",""
"Setting an End Date earlier than the Start Date shows 'End date must be after start date' and does not create the coupon.","3878","TC-149: an end date before the start date is rejected","dashboard","2026-08-19","passed","2026-08-19","Owner — Coupons","","",""
"At A: $ dialog → set Base price 13 and Large 18 → two 'Overridden' chips → Save → PATCH body carries basePriceOverride + a modifierOverrides row; A's API read resolves Large=18 (masterPrice 15) and B is untouched; reopen → '%' quick-adjust 10 + Apply previews values relative to the SHARED prices (13.20 / 16.50 — asserted on the inputs, not saved) → per-row 'Reset to shared price' ×2 → Save → both back to shared.","4631","TC-318: the $ dialog overrides a size price per location; row resets clear them","dashboard","2026-08-19","passed","2026-08-19","Owner — Chain menu (per-location overrides, shared vs local)","","",""
"Add-item wizard step 0 → 'Browse Templates' → 'Menu Item Templates' gallery (lazy per cuisine) → Pizza → search 'pizza' → 'Use This Item' on the first result → the Item Name and Base Price fields are prefilled (no save).","3677","TC-298: 'Start from a Template' prefills name and price from the gallery","dashboard","2026-08-19","passed","2026-08-19","Owner — Menu builder, item wizard & item detail","","",""
"Since #618 every deal handler asserts restaurant/deal ownership (was a global-capability IDOR — the seed owner could read a foreign restaurant's deals/stats/menu with 200). The seed owner now gets 403.","647","TC-347: a second owner cannot READ our deals, stats, deal-picker menu or a deal by id (RestauNax #618)","dashboard","2026-08-19","passed","2026-08-19","Owner — Deals API contract > authorization — another owner (the seed OWNER) against this tenant's deals","","",""
"With a deal in the cart, attempting to apply any coupon code is blocked client-side with 'Cannot combine coupons with deals' — the check fires before validation, so no seeded coupon is needed.","2801","TC-197: a coupon cannot be combined with a deal in the cart","customer","2026-08-19","passed","2026-08-19","Customer — Deals","","",""
"With serviceType DELIVERY and a fee above the cap, validate returns a deliveryDiscount limited to the coupon's $5 cap and echoes the cap — the values the POS renders as the waived-fee line.","54","TC-219: validate returns the capped waiver + cap for a DELIVERY order","pos","2026-08-19","passed","2026-08-19","POS — Free-delivery coupon (validate contract)","","",""
"?tab=marketing-automations shows the Automated Marketing section, the master switch, and one row per program from the settings API.","2577","TC-206: the deep link renders the section with every program row","dashboard","2026-08-19","passed","2026-08-19","Owner — Automated Marketing","","",""
"Owner expands the Deals flyout section in the sidebar and clicks Manage Deals, landing on ?tab=deals with the Manage Deals heading visible.","3205","TC-86: owner can reach the Manage Deals tab","dashboard","2026-08-19","passed","2026-08-19","Owner — Deals","","",""
"?detailOrderId=<garbage> triggers a lookup that 4xx's; the tab must still render the dashboard and grid with no detail sheet and no uncaught page error.","2836","TC-252: deep-linking to an unknown order id does not break the tab","dashboard","2026-08-19","passed","2026-08-19","Owner — Orders Tab","","",""
"Deal = Pizza (12, Size REPLACES: Regular 12 default / Large 15 / Small 10; Extras ADJUSTS: Cheese 2, Bacon 3) + Drink (4) at 14. Regular + Bacon → upcharge 3; Large + Cheese → 3 + 2 = 5; Small → 0 (downgrades never refund). lineTotal = 14 + upcharge. Client upchargeAmount is ignored when modifier ids are sent.","988","TC-338: /quote modifier upcharge — ADJUSTS_PRICE at full price, REPLACES_PRICE as the delta above the default, downgrade clamped to 0","dashboard","2026-08-19","passed","2026-08-19","Owner — Deals API contract","","",""
"When the Stripe status API returns hasAccount: false the page renders the 'Set Up Stripe Account' button. Route-mocked so the test is independent of the QA account's real Stripe state.","3909","TC-49: owner without Stripe sees the Set Up Stripe Account button","dashboard","2026-08-19","passed","2026-08-19","Owner — Payment Settings (Stripe Setup) > Setup page — pre-connection state (mocked)","","",""
"Store Operations → Daily Report opens the current business day's live report: the 'At a Glance' comparison KPIs (Net Sales / Orders) render with no load error. Seeded orders in beforeAll guarantee the day has real data behind the numbers.","3056","TC-141: owner can open the Daily Report and see the current day's live report","dashboard","2026-08-19","passed","2026-08-19","Owner — Daily Report Tab","","",""
"Typing a substring of a coupon's description into the search box also matches that coupon.","4460","TC-154: Manage Coupons search filters by description","dashboard","2026-08-19","passed","2026-08-19","Owner — Coupons","","",""
"/chain/:groupId/restaurantManagement?tab=Menu: banner 'This is your shared menu — changes here apply to all 2 locations…'; 'Manage shared menu (all locations)' button; the shared item's availability switch is disabled and it has no $ / carry icons; A's location-only item is not listed at all (?sharedItemsOnly=true).","2635","TC-309: the chain shell Menu tab is the shared view — no per-location controls, local items hidden","dashboard","2026-08-19","passed","2026-08-19","Owner — Chain menu (per-location overrides, shared vs local)","","",""
"","940","TC-332: 86'ing a required slot item hides the deal from /active; restoring brings it back","dashboard","2026-08-19","passed","2026-08-19","Owner — Deals API contract","","",""
"Owner navigates to /restaurant/restaurantId/:id/subscription — this route is permission-gated (MODIFY_RESTAURANT), not role-gated, and the seed owner holds that permission.","2468","TC-84: owner can reach the Subscription Management page","dashboard","2026-08-19","passed","2026-08-19","Owner — Subscription & Billing","","",""
"Opening Delete and clicking Cancel (without typing the confirm word) does not delete the coupon.","4966","TC-161: cancelling the delete confirmation leaves the coupon untouched","dashboard","2026-08-19","passed","2026-08-19","Owner — Coupons","","",""
"","433","TC-349: a second owner cannot edit our deal — PUT /:dealId (RestauNax #618)","dashboard","2026-08-19","passed","2026-08-19","Owner — Deals API contract > authorization — another owner (the seed OWNER) against this tenant's deals","","",""
"Win-Back, Welcome, and VIP rows render with the explainer banner, the global caps fields, and the pace helper text (nobody-is-skipped copy).","3848","TC-201: automations tab lists the three seeded programs with intro and caps","dashboard","2026-08-19","passed","2026-08-19","Admin — Marketing automations","","",""
"The create form has no client-side uniqueness check, so a second coupon with the same code reaches the API and is rejected there (backend enforces per-restaurant code uniqueness).","6210","TC-151: a duplicate coupon code on the same restaurant is rejected","dashboard","2026-08-19","passed","2026-08-19","Owner — Coupons","","",""
"","5942","TC-353: the Status filter narrows to Active / Inactive / Expired; an expired row has a disabled switch with 'Cannot toggle expired deals'","dashboard","2026-08-19","passed","2026-08-19","Owner — Deals","","",""
"Opening an order's detail dialog renders the line-items section and the money summary (Order Details + Order Total), not just the header block TC-90 asserted. Uses the beforeAll-seeded order.","3828","TC-134: the order detail dialog shows line items and the order total","dashboard","2026-08-19","passed","2026-08-19","Owner — Orders Tab","","",""
"Expanding the Coupons accordion and clicking Create Coupon loads the coupon form.","3260","TC-30: owner can navigate to the Create Coupon form","dashboard","2026-08-19","passed","2026-08-19","Owner — Coupons","","",""
"The dashboard is forward-only but the API is not a state machine: DELIVERED → PENDING is a 200 today and resets completedAt to null. Pinned on purpose (decision 2026-08-15) so a future state-machine change is a conscious one — see the fixme twin below.","537","TC-259: [pinned] backwards status moves are currently accepted and clear completedAt","dashboard","2026-08-19","passed","2026-08-19","Owner — Orders API contract","","",""
"Owner creates an empty category, then deletes it and verifies it no longer appears in the category tabs.","6422","TC-45: owner can delete a menu category","dashboard","2026-08-19","passed","2026-08-19","Owner — Menu Management > Category and item CRUD","","",""
"The customer coupon-redemption path (previously untested): applying the seeded percentage coupon at checkout shows the discount in the order summary; a bogus code is rejected with an error and no discount.","3001","TC-125: a valid coupon applied at checkout shows the discount, an invalid one is rejected","customer","2026-08-19","passed","2026-08-19","Customer — Checkout coupon & delivery","","",""
"COUPON_RULES_AND_FREE_DELIVERY.md: 'a coupon and a deal cannot both apply to one order … the engine never prices both'. #619 (product decision: option A) makes the engine enforce it for every client (not just template-wind): /quote with a deal + a % coupon returns couponDiscount 0 and a coupon_deal_exclusive ERROR issue.","900","TC-343: the pricing engine enforces Coupon ⊥ deal — a coupon on an order with a deal is priced at 0 (RestauNax #619)","dashboard","2026-08-19","passed","2026-08-19","Owner — Deals API contract","","",""
"Builder card star → PATCH …/featured {featured:true} → 'Featured' badge on the card and the item listed under the Menu tab's 'Featured Items' accordion; star again → badge gone.","10165","TC-305: the card star toggles featured and the Menu tab's Featured accordion reflects it","dashboard","2026-08-19","passed","2026-08-19","Owner — Menu builder, item wizard & item detail","","",""
"","5606","TC-115: admin can change a user's role","dashboard","2026-08-19","passed","2026-08-19","Admin — User Management > Settings tab","","",""
"Regression for the template lock: PATCHing templateId is silently ignored by the field allowlist, so a program can never be pointed at mismatched email content.","238","TC-204: templateId cannot be reassigned through the API (view-only lock)","dashboard","2026-08-19","passed","2026-08-19","Admin — Marketing automations","","",""
"Chain: PATCH …/carried {restaurantId:A, isCarried:false} → owner read for A still lists the item with isCarried:false (so it can be restored), the CUSTOMER read for A omits it, and B still sells it; isCarried:true restores.","968","TC-277: un-carrying a shared item hides it from that location's storefront only","dashboard","2026-08-19","passed","2026-08-19","Owner — Menu API contract","","",""
"Typing a date/time into the masked MM/DD/YYYY hh:mm aa field and clicking Schedule Demo flips status to Scheduled and sets scheduledDemoAt.","5740","TC-11: admin can schedule a demo","dashboard","2026-08-19","passed","2026-08-19","Admin — Demo Request Actions","","",""
