"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Cart is injected via sessionStorage; customer navigates to /checkout and sees the customer info form.","1625","TC-24: customer with pre-seeded cart can reach checkout and see the form","customer","2026-08-16","passed","2026-08-16","Customer — Checkout","","",""
"","1","TC-143: employee can reach the publish page and see the Publish Restaurant button","dashboard","2026-08-16","skipped","2026-08-16","Employee — Publish menu","","",""
"","3200","TC-81: OWNER is denied the loyalty route (EMPLOYEE/ADMIN only)","dashboard","2026-08-16","passed","2026-08-16","Access — Role restrictions","","",""
"QA email is fully sandboxed (every send lands in the shared Mailpit inbox, never a real customer), so the enabled run-now path is exercised for real: cap the daily pace to 1, enable Win-Back, run it, and — when candidates exist — verify the send row flips SENT and the email arrives in Mailpit. State (enabled flag + caps) is restored afterwards.","1273","TC-210: run-now on an enabled automation queues sends and delivers to the sandbox inbox","dashboard","2026-08-16","passed","2026-08-16","Admin — Marketing automations","","",""
"Clicking Filters actually opens the Filter Orders panel, not just a visible-but-inert button (TC-29 only asserted visibility, never exercised the click).","4671","TC-89: the Filters button opens the filter panel","dashboard","2026-08-16","passed","2026-08-16","Owner — Orders Tab","","",""
"Selecting Fixed Amount as the discount type and a positive dollar value creates the coupon.","4905","TC-145: owner can create a FIXED_AMOUNT coupon","dashboard","2026-08-16","passed","2026-08-16","Owner — Coupons","","",""
"Clicking the copy-code icon on a row copies the code to the clipboard and shows a confirmation toast.","5424","TC-158: owner can copy a coupon code from the Manage Coupons list","dashboard","2026-08-16","passed","2026-08-16","Owner — Coupons","","",""
"A gift card funded below the order total covers only part of the charge — the customer still pays the remainder via Stripe, and the order completes normally.","13545","TC-178: a gift card that partially covers the order still requires Stripe payment for the remainder","customer","2026-08-16","passed","2026-08-16","Customer — Checkout gift card","","",""
"Applying a freshly purchased, fully-funded gift card at checkout shows the 'Gift card applied' discount summary in the Gift Card box.","3070","TC-171: a valid gift card applied at checkout shows the discount","customer","2026-08-16","passed","2026-08-16","Customer — Checkout gift card","","",""
"","4299","TC-06: admin can change demo status via inline dropdown","dashboard","2026-08-16","passed","2026-08-16","Admin — Demo Request Actions","","",""
"REPLACES_PRICE size group on a $10.00 item: the default Small ($8.00) prices the item at $8.00; switching to Large reprices to $12.00 — the base price is replaced, not adjusted.","1849","TC-193: a REPLACES_PRICE modifier overrides the base price","customer","2026-08-16","passed","2026-08-16","Customer — Item Modifiers","","",""
"A customer landing on /checkout without anything in the cart gets the 'Your Cart is Empty' screen instead of the checkout form.","1254","TC-185: /checkout with an empty cart shows the empty-cart message","customer","2026-08-16","passed","2026-08-16","Customer — Checkout","","",""
"","3687","TC-111: clicking a row opens the detail side sheet","dashboard","2026-08-16","passed","2026-08-16","Admin — User Management > Detail side sheet","","",""
"The row action menu's Send to Customers item is disabled once a coupon's computed status is Expired (only enabled while ACTIVE).","4398","TC-163: Send to Customers is disabled for an expired coupon","dashboard","2026-08-16","passed","2026-08-16","Owner — Coupons","","",""
"After Stripe redirects back to /stripe-onboarding-success the page shows either 'Stripe Account Successfully Connected!' or 'Stripe Account Setup In Progress', and the Restaurant Dashboard button is always present.","2914","TC-51: success callback page loads after Stripe redirect","dashboard","2026-08-16","passed","2026-08-16","Owner — Payment Settings (Stripe Setup) > Success callback page","","",""
"PUT /api/order/orderId/:id/status and PUT /api/order/statistics/:id/status validate the status against a 9-value allowlist (PENDING…REFUNDED). A bogus value is a 400 'Invalid order status' and the order is left untouched. INITIALIZED and SHIPPED exist in the enum but are deliberately not accepted here either.","429","TC-255: an unknown status value is rejected by both status endpoints","dashboard","2026-08-16","passed","2026-08-16","Owner — Orders API contract","","",""
"Typing a custom amount below the restaurant's configured minimum shows an inline error and does not advance to payment.","2237","TC-167: a custom amount below the minimum is rejected","customer","2026-08-16","passed","2026-08-16","Customer — Gift Cards","","",""
"The owner turns ON pass-processing-fee for the restaurant (server-side). The template-wind checkout order summary then shows a server-authoritative 'Processing Fee' line and the quoted Total rises above the fee-OFF baseline. Proves the flag → /quote → customer display round-trip end-to-end. The fee is always restored to OFF in a finally (shared QA restaurant).","3867","TC-222: enabling the processing fee adds a Processing Fee line and raises the wind checkout total","customer","2026-08-16","passed","2026-08-16","Customer — Processing fee pass-through","","",""
"","3128","TC-107: search finds a user by email","dashboard","2026-08-16","passed","2026-08-16","Admin — User Management > List, search & filter","","",""
"Typing a receipt number into the search box sends it as ?search= (the backend strips a leading '#', matches receiptNumber `contains` + exact orderNumber) and the seeded order's row is in the grid. `contains` can legitimately return other receipts that embed the digits, so we assert our row is present and every returned row matches — not totalCount===1.","4399","TC-231: searching by receipt number returns the seeded order","dashboard","2026-08-16","passed","2026-08-16","Owner — Orders Tab","","",""
"The stepper shows all four steps: Check Status, Create Account, Verify Details, Start Accepting.","2286","TC-47: setup page shows the 4-step Stripe onboarding stepper","dashboard","2026-08-16","passed","2026-08-16","Owner — Payment Settings (Stripe Setup) > Setup page","","",""
"","2732","TC-57: admin can reach menu management","dashboard","2026-08-16","passed","2026-08-16","Access — Restaurant management (shared screens)","","",""
"Typing a coupon's code into the search box narrows the table to matching rows.","5282","TC-153: Manage Coupons search filters by code","dashboard","2026-08-16","passed","2026-08-16","Owner — Coupons","","",""
"With the deal auto-added but its slot unfilled, the checkout proceed button is disabled and labeled 'Complete Deals to Continue'.","2832","TC-196: an incomplete deal blocks checkout with 'Complete Deals to Continue'","customer","2026-08-16","passed","2026-08-16","Customer — Deals","","",""
"A minOrderAmount coupon applies while two cart lines clear the minimum; removing one line triggers CouponSection's debounced revalidation, the backend 400s ('Order must be at least $X'), and the coupon is auto-removed with an explanatory error.","4291","TC-187: a coupon is auto-removed when the cart drops below its minimum order amount","customer","2026-08-16","passed","2026-08-16","Customer — Checkout coupon revalidation","","",""
"Searching for a code that doesn't exist shows the 'No coupons found' empty state.","4299","TC-155: Manage Coupons search with no matches shows the empty state","dashboard","2026-08-16","passed","2026-08-16","Owner — Coupons","","",""
"Using the pre-authenticated admin session from globalSetup, the admin should land on a page that is not /sign-in.","2495","TC-03: admin can reach the dashboard after login","dashboard","2026-08-16","passed","2026-08-16","Admin — Demo Management","","",""
"","0","TC-180: a user can view/set their POS PIN","dashboard","2026-08-16","skipped","2026-08-16","Staff — Portal","","",""
"After applying a gift card, clicking Remove clears the 'Gift card applied' summary and returns to the code-entry state.","2406","TC-172: removing an applied gift card clears the discount","customer","2026-08-16","passed","2026-08-16","Customer — Checkout gift card","","",""
"Regression for the template lock: PATCHing templateId is silently ignored by the field allowlist, so a program can never be pointed at mismatched email content.","263","TC-204: templateId cannot be reassigned through the API (view-only lock)","dashboard","2026-08-16","passed","2026-08-16","Admin — Marketing automations","","",""
"Choosing a custom range far in the past (before the restaurant existed) makes the stats endpoint return 0 orders; the header swaps the cards for 'No orders in this date range' and its CTA re-opens the date picker.","5840","TC-251: a date range with no orders shows the empty state with a 'Change date range' CTA","dashboard","2026-08-16","passed","2026-08-16","Owner — Orders Tab","","",""
"","2854","TC-60: invalid credentials show an error","dashboard","2026-08-16","passed","2026-08-16","Public — Sign in","","",""
"After narrowing the Order Status filter, the Reset button returns it to 'All Statuses' so the owner can clear a filter without reloading the page.","5897","TC-133: resetting the filters restores the default status","dashboard","2026-08-16","passed","2026-08-16","Owner — Orders Tab","","",""
"The Events sub-tab opens on the Upcoming filter; switching to Past never shows Upcoming-status rows (expired events no longer pollute the default view).","3023","TC-198: events list defaults to Upcoming and Past shows only finished events","dashboard","2026-08-16","passed","2026-08-16","Admin — Marketing campaign events","","",""
"Submitting an Item Discount coupon without picking a menu item is blocked and no coupon is created. Note: the app's own validateForm() has a menuItemId-required rule with a custom message, but it never gets a chance to run here — MUI's Select renders a hidden input[name=menuItemId][required] for native HTML5 form validation, and the browser's native 'Please fill out this field' constraint-validation UI intercepts the submit event before React's onSubmit fires (confirmed live: no POST /api/coupons request is ever sent).","4089","TC-147: FIXED_ITEM without a menu item selection is rejected","dashboard","2026-08-16","passed","2026-08-16","Owner — Coupons","","",""
"POST /api/coupons/restaurant/:id without the required `code` field is rejected with a 4xx status.","211","TC-66: creating a coupon with no code is rejected","dashboard","2026-08-16","passed","2026-08-16","API — Negative cases","","",""
"POST /menu/item/new with a made-up Bearer token is rejected with a 401 rather than a validation error.","29","TC-69: an authenticated endpoint rejects a garbage Bearer token","dashboard","2026-08-16","passed","2026-08-16","API — Negative cases","","",""
"Toggling one program row persists that enrollment only (verified via API — the other programs keep their state); restored afterwards.","3172","TC-208: a single program can be paused without touching the others","dashboard","2026-08-16","passed","2026-08-16","Owner — Automated Marketing","","",""
"","2544","TC-59: valid credentials reach the dashboard","dashboard","2026-08-16","passed","2026-08-16","Public — Sign in","","",""
"POST /restaurant/new with the seed OWNER's token is rejected — restaurant creation requires a permission this account doesn't hold, confirming the API enforces it (not just the UI).","291","TC-79: a restaurant owner without CREATE_RESTAURANT permission cannot self-serve create one","dashboard","2026-08-16","passed","2026-08-16","API — Negative cases","","",""
"Submitting a coupon with a discount value outside 1-100 shows a validation error and does not create the coupon.","3946","TC-63: an invalid discount percentage is rejected","dashboard","2026-08-16","passed","2026-08-16","Owner — Coupons","","",""
"","69","TC-179: current-orders + status reject an unauthenticated caller","pos","2026-08-16","skipped","2026-08-16","POS — Order Lifecycle","","",""
"Owner navigates to /restaurant/restaurantId/:id/uber and the Uber Direct Delivery Settings heading is visible — this route is owner-reachable (guard includes Role.OWNER), unlike publish/tax/loyalty which are employee/admin-only.","2178","TC-82: owner can reach the Uber Eats delivery settings page","dashboard","2026-08-16","passed","2026-08-16","Owner — Uber Eats Delivery Settings","","",""
"The admin Restaurants tab loads a table with at least the seed restaurant visible.","2192","TC-32: admin can navigate to the Restaurants tab and see the list","dashboard","2026-08-16","passed","2026-08-16","Admin — Restaurant Management","","",""
"Filling the sign-up form and submitting redirects off /sign-up to the dashboard home. A fresh self-serve account is role USER (with only VIEW_RESTAURANT) — it does not become OWNER until the account creates a restaurant.","5113","TC-93: a visitor can register a new account","dashboard","2026-08-16","passed","2026-08-16","Public — Sign up","","",""
"The margin guardrail: a FREE_DELIVERY coupon carries a minimum order. Applying it to a cart below that minimum is rejected with the 'Order must be at least $X' message — the waiver never applies to a tiny order.","1745","TC-217: a free-delivery code below its minimum order is rejected","customer","2026-08-16","passed","2026-08-16","Customer — Free-delivery coupon","","",""
"","0","TC-182: sign-up → employee creates and sets up a restaurant → admin assigns it → the new owner sees it live","dashboard","2026-08-16","skipped","2026-08-16","Onboarding — Full chain","","",""
"","4081","TC-09: admin sees delete confirmation and can cancel","dashboard","2026-08-16","passed","2026-08-16","Admin — Demo Request Actions","","",""
"Opening Delete and clicking Cancel (without typing the confirm word) does not delete the coupon.","5819","TC-161: cancelling the delete confirmation leaves the coupon untouched","dashboard","2026-08-16","passed","2026-08-16","Owner — Coupons","","",""
"Customer fills First Name, Last Name, Email, Phone, selects Pickup, and clicks Proceed to Payment. Stripe payment section appears.","4309","TC-25: customer can fill checkout form and proceed to payment step","customer","2026-08-16","passed","2026-08-16","Customer — Checkout","","",""
