"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The Orders DataGrid renders a real column set (Status is in view, plus several more) — not just a search bar (TC-29 only checked the search UI). Far-right columns (Payment, Subtotal) are column-virtualized out of the DOM at the default viewport, so we assert the in-view Status header plus a minimum header count rather than every label.","4587","TC-131: the orders grid shows the key column headers","dashboard","2026-08-15","passed","2026-08-15","Owner — Orders Tab","","",""
"Editing a coupon's discount value and saving persists the new value. This previously 500'd server-side because the form sent `value` as a string but Prisma's coupon.update() expects a Float (RestauNax #481); the fix coerces numeric fields on both the form and the update controller. Verifies the update toast appears and the new value is reflected server-side.","6726","TC-92: owner can edit an existing coupon's discount value","dashboard","2026-08-15","passed","2026-08-15","Owner — Coupons","","",""
"Every automation exposes the same funnel the event campaigns report — pending/sent/failed/skipped/opened/clicked/redeemed/discountValueGiven — all numeric, so 'what worked' is always answerable.","362","TC-212: the stats endpoint returns the full campaign-grade funnel","dashboard","2026-08-15","passed","2026-08-15","Admin — Marketing automations","","",""
"","2","TC-143: employee can reach the publish page and see the Publish Restaurant button","dashboard","2026-08-15","skipped","2026-08-15","Employee — Publish menu","","",""
"Selecting the 'Last 7 days' preset and applying it re-fetches the dashboard for the new window: the request fires, the picker closes, and the page resolves again with no load error.","13971","TC-129: changing the range to Last 7 days reloads the dashboard","dashboard","2026-08-15","failed","2026-08-15","Owner — Analytics Tab","","",""
"","1","TC-183: every day defaults to Closed, and Open/24 Hours toggle the time pickers correctly","dashboard","2026-08-15","skipped","2026-08-15","Employee — Business Hours","","",""
"Regression for the template lock: PATCHing templateId is silently ignored by the field allowlist, so a program can never be pointed at mismatched email content.","663","TC-204: templateId cannot be reassigned through the API (view-only lock)","dashboard","2026-08-15","passed","2026-08-15","Admin — Marketing automations","","",""
"The dashboard is forward-only but the API is not a state machine: DELIVERED → PENDING is a 200 today and resets completedAt to null. Pinned on purpose (decision 2026-08-15) so a future state-machine change is a conscious one — see the fixme twin below.","638","TC-259: [pinned] backwards status moves are currently accepted and clear completedAt","dashboard","2026-08-15","passed","2026-08-15","Owner — Orders API contract","","",""
"POST /api/demo-requests with the email field omitted entirely is rejected with a 4xx status, bypassing the frontend's HTML5 required-field check.","92","TC-80: submitting a demo request with no email is rejected","dashboard","2026-08-15","passed","2026-08-15","API — Negative cases","","",""
"Quote-wiring coverage for delivery (not a full delivery order — that needs QA's delivery provider + a deliverable address): selecting Delivery and entering an address fires /api/delivery/quote and the UI resolves to either an available fee or a not-available message. Skips cleanly when the restaurant is pickup-only or Google Places yields no suggestion (external dependency).","13569","TC-126: selecting Delivery drives the address → quote round-trip","customer","2026-08-15","skipped","2026-08-15","Customer — Checkout coupon & delivery","","",""
"TC-132 proved the request fires; this proves the ROWS are right. Search by the seed surname (so the result set is exactly our three rows) then filter Pending → the response carries status=PENDING and contains only order A (PENDING) — B (CONFIRMED) and C (CANCELLED) are gone.","6581","TC-234: the Order Status filter returns only orders in that status","dashboard","2026-08-15","passed","2026-08-15","Owner — Orders Tab","","",""
"Clicking a row in the orders grid opens a detail dialog with order info, items, and totals — read-only assertions only; no status change/cancel/refund. An order is seeded via the API in beforeAll so a row is always present (no longer dependent on QA residue).","5369","TC-90: opening an order shows its detail view","dashboard","2026-08-15","passed","2026-08-15","Owner — Orders Tab","","",""
"The row action menu's Send to Customers item is disabled once a coupon's computed status is Expired (only enabled while ACTIVE).","5522","TC-163: Send to Customers is disabled for an expired coupon","dashboard","2026-08-15","passed","2026-08-15","Owner — Coupons","","",""
"","1","TC-144: employee sees the required checklist on the publish page","dashboard","2026-08-15","skipped","2026-08-15","Employee — Publish menu","","",""
"Expanding the Coupons accordion and clicking Create Coupon loads the coupon form.","4227","TC-30: owner can navigate to the Create Coupon form","dashboard","2026-08-15","passed","2026-08-15","Owner — Coupons","","",""
"Submitting a coupon with a discount value outside 1-100 shows a validation error and does not create the coupon.","4810","TC-63: an invalid discount percentage is rejected","dashboard","2026-08-15","passed","2026-08-15","Owner — Coupons","","",""
"With a $0.25 item (server-quoted total lands between $0.01 and $0.49), checkout disables the proceed button — label 'Minimum $0.50 Required' — and shows the explainer banner. No order is created.","2103","TC-188: a quoted total under Stripe's $0.50 minimum blocks payment","customer","2026-08-15","passed","2026-08-15","Customer — Checkout Stripe minimum","","",""
"When POST /api/stripe/account/restaurant/:id/create fails, the page shows an inline error alert and stays on /setupStripe instead of redirecting to Stripe.","3683","TC-78: a failed Stripe account-create call shows an error and does not redirect","dashboard","2026-08-15","passed","2026-08-15","Owner — Payment Settings (Stripe Setup) > Setup page — pre-connection state (mocked)","","",""
"","2761","TC-56: owner can reach menu management","dashboard","2026-08-15","passed","2026-08-15","Access — Restaurant management (shared screens)","","",""
"Customer clicks the seed menu item card, the item modal opens, and the Add to Cart button is visible.","3690","TC-23: customer can open the seed menu item modal and see Add to Cart button","customer","2026-08-15","passed","2026-08-15","Customer — Menu Browsing","","",""
"The search box is one field for name / email / phone (backend ORs over customer.* AND the on-order contact snapshot). Surname: the run-unique last name returns exactly the three named seed rows (the guest seed has no name). Email: the unique local part returns order A. (Phone is TC-262.)","5634","TC-232: searching by customer last name and email finds the seeded orders","dashboard","2026-08-15","passed","2026-08-15","Owner — Orders Tab","","",""
"PENDING → Confirmed → Preparing → Ready → Picked Up via the single forward-only 'Mark as …' button, each click confirmed by the status PUT. At the terminal status the button disappears, the header chip reads 'Picked Up', all four prior steps are marked complete, and the sheet stays open.","7312","TC-244: owner drives a pickup order through its whole lifecycle from the detail sheet","dashboard","2026-08-15","passed","2026-08-15","Owner — Orders Tab","","",""
"The page shows a Delivery Configuration section describing the mode/provider/environment.","3769","TC-83: Uber Eats delivery settings page shows the delivery configuration section","dashboard","2026-08-15","passed","2026-08-15","Owner — Uber Eats Delivery Settings","","",""
"","1","TC-177: a gift card that fully covers the order completes without a Stripe step","customer","2026-08-15","skipped","2026-08-15","Customer — Checkout gift card","","",""
"","3","TC-58: employee can reach menu management","dashboard","2026-08-15","skipped","2026-08-15","Access — Restaurant management (shared screens)","","",""
"","5750","TC-113: OWNER detail exposes all tabs incl. read-only Restaurants","dashboard","2026-08-15","passed","2026-08-15","Admin — User Management > Detail side sheet","","",""
"Win-Back, Welcome, and VIP rows render with the explainer banner, the global caps fields, and the pace helper text (nobody-is-skipped copy).","5377","TC-201: automations tab lists the three seeded programs with intro and caps","dashboard","2026-08-15","passed","2026-08-15","Admin — Marketing automations","","",""
"Selecting Fixed Amount as the discount type and a positive dollar value creates the coupon.","6065","TC-145: owner can create a FIXED_AMOUNT coupon","dashboard","2026-08-15","passed","2026-08-15","Owner — Coupons","","",""
"Store Operations → Daily Report opens the current business day's live report: the 'At a Glance' comparison KPIs (Net Sales / Orders) render with no load error. Seeded orders in beforeAll guarantee the day has real data behind the numbers.","4501","TC-141: owner can open the Daily Report and see the current day's live report","dashboard","2026-08-15","passed","2026-08-15","Owner — Daily Report Tab","","",""
"Clicking the date-range button opens the picker popover exposing the Quick Select presets (Last 7 days / Last 30 days), so owners can change the reporting window.","14302","TC-128: the date-range picker opens with quick-select presets","dashboard","2026-08-15","failed","2026-08-15","Owner — Analytics Tab","","",""
"","7522","TC-115: admin can change a user's role","dashboard","2026-08-15","passed","2026-08-15","Admin — User Management > Settings tab","","",""
"Typing a substring of a coupon's description into the search box also matches that coupon.","5582","TC-154: Manage Coupons search filters by description","dashboard","2026-08-15","passed","2026-08-15","Owner — Coupons","","",""
"Selecting Item Discount as the discount type requires and accepts a menu item selection.","7389","TC-146: owner can create a FIXED_ITEM coupon","dashboard","2026-08-15","passed","2026-08-15","Owner — Coupons","","",""
"Typing a custom amount below the restaurant's configured minimum shows an inline error and does not advance to payment.","2521","TC-167: a custom amount below the minimum is rejected","customer","2026-08-15","passed","2026-08-15","Customer — Gift Cards","","",""
"","5318","TC-104: inviting an existing email is rejected","dashboard","2026-08-15","passed","2026-08-15","Admin — User Management > Invite dialog","","",""
"Filling every field but leaving 'agree to terms' unchecked and clicking submit leaves the visitor on /demo with no success dialog (native validation blocks it).","20041","TC-74: submitting without agreeing to terms does not submit the form","dashboard","2026-08-15","failed","2026-08-15","Demo Request — Public Form","","",""
"","4566","TC-09: admin sees delete confirmation and can cancel","dashboard","2026-08-15","passed","2026-08-15","Admin — Demo Request Actions","","",""
"Searching for a code that doesn't exist shows the 'No coupons found' empty state.","5066","TC-155: Manage Coupons search with no matches shows the empty state","dashboard","2026-08-15","passed","2026-08-15","Owner — Coupons","","",""
"","5182","TC-112: USER detail shows the role-appropriate tabs","dashboard","2026-08-15","passed","2026-08-15","Admin — User Management > Detail side sheet","","",""
"A category that still contains items must not be deletable — the owner-facing menu editor hides the category 'Delete' button until the category is empty, preventing accidental bulk-deletion of its items. (Runs after TC-21, which leaves an item in the category.)","5517","TC-67: owner cannot delete a category that has items","dashboard","2026-08-15","passed","2026-08-15","Owner — Menu Management > Category and item CRUD","","",""
"Owner navigates to /setupStripe and the Payment Setup heading is visible.","3265","TC-46: setup page loads with Payment Setup heading","dashboard","2026-08-15","passed","2026-08-15","Owner — Payment Settings (Stripe Setup) > Setup page","","",""
"","0","TC-182: sign-up → employee creates and sets up a restaurant → admin assigns it → the new owner sees it live","dashboard","2026-08-15","skipped","2026-08-15","Onboarding — Full chain","","",""
"","1","TC-259b: [expected once a state machine lands] backwards status moves are rejected with 409","dashboard","2026-08-15","skipped","2026-08-15","Owner — Orders API contract","","",""
"When the Stripe status API returns hasAccount: false the page renders the 'Set Up Stripe Account' button. Route-mocked so the test is independent of the QA account's real Stripe state.","3372","TC-49: owner without Stripe sees the Set Up Stripe Account button","dashboard","2026-08-15","passed","2026-08-15","Owner — Payment Settings (Stripe Setup) > Setup page — pre-connection state (mocked)","","",""
"Applying a freshly purchased, fully-funded gift card at checkout shows the 'Gift card applied' discount summary in the Gift Card box.","2368","TC-171: a valid gift card applied at checkout shows the discount","customer","2026-08-15","passed","2026-08-15","Customer — Checkout gift card","","",""
"The minimum-order and fee-cap fields are enabled and required for a Free Delivery coupon: submitting without them is blocked with field errors, and once filled the coupon persists with both values (the margin guardrail — the fee waiver is self-funded).","5981","TC-216: a Free Delivery coupon requires a minimum order and a fee cap","dashboard","2026-08-15","passed","2026-08-15","Owner — Coupons","","",""
"The Sort dropdown drives server-side ordering (per-column grid sorting is disabled). 'Highest Amount' → sortBy=total&sortDirection=desc and the returned totals are non-increasing; 'Lowest Amount' → asc and non-decreasing.","5992","TC-237: sorting by amount re-queries with sortBy=total and orders the rows accordingly","dashboard","2026-08-15","passed","2026-08-15","Owner — Orders Tab","","",""
"Clicking Orders in the portal sidebar loads the orders tab with a search bar and table column headers.","4350","TC-29: owner can navigate to the Orders tab and see the orders search bar","dashboard","2026-08-15","passed","2026-08-15","Owner — Orders Tab","","",""
"","2","TC-17: employee can navigate to tax settings and see the tax rate form","dashboard","2026-08-15","skipped","2026-08-15","Employee — Tax Settings","","",""
"After partially filling the create form, Reset Form clears the code and description fields.","4154","TC-164: Reset Form clears the create-coupon form back to defaults","dashboard","2026-08-15","passed","2026-08-15","Owner — Coupons","","",""
"Owner navigates to /restaurant/restaurantId/:id/uber and the Uber Direct Delivery Settings heading is visible — this route is owner-reachable (guard includes Role.OWNER), unlike publish/tax/loyalty which are employee/admin-only.","3815","TC-82: owner can reach the Uber Eats delivery settings page","dashboard","2026-08-15","passed","2026-08-15","Owner — Uber Eats Delivery Settings","","",""
"Single-select groups render real radio inputs sharing one name: choosing a second option deselects the first.","3021","TC-190: a maxSelections=1 group behaves as a radio — picking B replaces A","customer","2026-08-15","passed","2026-08-15","Customer — Item Modifiers","","",""
"Create an org coupon + recurring event via API, renew twice. Both calls must succeed — the second reuses/repairs the existing next-year coupon instead of failing with 'coupon already exists' (the original bug).","1318","TC-200: renewing an event coupon is idempotent (second renew succeeds as reuse)","dashboard","2026-08-15","passed","2026-08-15","Admin — Marketing campaign events","","",""
"Filling in a Stripe DECLINED test card and clicking Complete Order shows a Payment Error on the checkout page instead of reaching Order Confirmed.","11006","TC-64: a declined card shows a payment error and does not place the order","customer","2026-08-15","passed","2026-08-15","Customer — Order Placement","","",""
"Full happy path: pre-seeded cart → fill form → Proceed to Payment → fill Stripe VISA test card → Complete Order → Order Confirmed page.","12771","TC-26: customer can complete a full order with Stripe test card and reach Order Confirmed","customer","2026-08-15","passed","2026-08-15","Customer — Order Placement","","",""
"Checking the balance of a code that doesn't exist shows 'Card not found or invalid code'.","2423","TC-170: balance check shows not-found for a nonexistent code","customer","2026-08-15","passed","2026-08-15","Customer — Gift Cards","","",""
"Clicking Customers in the portal sidebar loads the customer directory: the sub-tabs (All Customers / Customer Groups), the search field, and the Total Customers stat are all present.","4746","TC-136: owner can open the Customers tab and see the directory","dashboard","2026-08-15","passed","2026-08-15","Owner — Customers Tab","","",""
"Owner expands the Deals flyout section in the sidebar and clicks Manage Deals, landing on ?tab=deals with the Manage Deals heading visible.","4120","TC-86: owner can reach the Manage Deals tab","dashboard","2026-08-15","passed","2026-08-15","Owner — Deals","","",""
"PUT /api/order/statistics/cancel/:id on a live unpaid order → 200 {action:'CANCELLED'}; the same call again → 400 'already been cancelled'. Prevents double-cancel from a stale sheet.","853","TC-256: cancelling an already-cancelled order is rejected","dashboard","2026-08-15","passed","2026-08-15","Owner — Orders API contract","","",""
"A Fixed Amount coupon submitted with a value of 0 shows 'Amount must be greater than 0' and does not create the coupon (complements TC-63, which covers the PERCENTAGE-range path).","5327","TC-148: a non-positive FIXED_AMOUNT value is rejected","dashboard","2026-08-15","passed","2026-08-15","Owner — Coupons","","",""
"","3297","TC-81: OWNER is denied the loyalty route (EMPLOYEE/ADMIN only)","dashboard","2026-08-15","passed","2026-08-15","Access — Role restrictions","","",""
"With serviceType DELIVERY and a fee above the cap, validate returns a deliveryDiscount limited to the coupon's $5 cap and echoes the cap — the values the POS renders as the waived-fee line.","91","TC-219: validate returns the capped waiver + cap for a DELIVERY order","pos","2026-08-15","passed","2026-08-15","POS — Free-delivery coupon (validate contract)","","",""
"Creating a chain requires a founding restaurant that already has a menu, an assigned owner, and doesn't belong to a chain yet. This seeds a throwaway restaurant + menu via the API and assigns the seed OWNER account to it (never the shared seed restaurant, since chain membership isn't easily undone — there's no DELETE chain endpoint), then drives the real Create Chain UI flow: search the founding store, submit, land on the auto-opened detail panel, and confirm the new chain shows up back in the list.","12160","TC-223: admin creates a chain from a founding restaurant","dashboard","2026-08-15","passed","2026-08-15","Admin — Chains","","",""
"Owner navigates to /restaurant/restaurantId/:id/subscription — this route is permission-gated (MODIFY_RESTAURANT), not role-gated, and the seed owner holds that permission.","3715","TC-84: owner can reach the Subscription Management page","dashboard","2026-08-15","passed","2026-08-15","Owner — Subscription & Billing","","",""
"Pre-authenticated owner navigates to /restaurant/stores and verifies the page heading.","3432","TC-13: owner can reach /restaurant/stores and see the My Restaurants heading","dashboard","2026-08-15","passed","2026-08-15","Owner — My Restaurants List","","",""
"","3633","TC-55: OWNER is denied the tax route (EMPLOYEE/ADMIN only)","dashboard","2026-08-15","passed","2026-08-15","Access — Role restrictions","","",""
"Setting an End Date earlier than the Start Date shows 'End date must be after start date' and does not create the coupon.","5011","TC-149: an end date before the start date is rejected","dashboard","2026-08-15","passed","2026-08-15","Owner — Coupons","","",""
"?detailOrderId=<garbage> triggers a lookup that 4xx's; the tab must still render the dashboard and grid with no detail sheet and no uncaught page error.","4450","TC-252: deep-linking to an unknown order id does not break the tab","dashboard","2026-08-15","passed","2026-08-15","Owner — Orders Tab","","",""
"","1","TC-166: guest purchases a gift card with a custom amount","customer","2026-08-15","skipped","2026-08-15","Customer — Gift Cards","","",""
"A maxSelections=2 checkbox group: after two selections the third, unchecked option is disabled (and un-checking frees it again).","2555","TC-191: maxSelections caps a multi-select group — remaining options disable at the cap","customer","2026-08-15","passed","2026-08-15","Customer — Item Modifiers","","",""
"Opening an order's detail dialog renders the line-items section and the money summary (Order Details + Order Total), not just the header block TC-90 asserted. Uses the beforeAll-seeded order.","6725","TC-134: the order detail dialog shows line items and the order total","dashboard","2026-08-15","passed","2026-08-15","Owner — Orders Tab","","",""
"Owner clicks 'Add [Category] Item', completes the 4-step wizard, and verifies the item appears on the menu page.","10177","TC-21: owner can add a menu item to a category","dashboard","2026-08-15","passed","2026-08-15","Owner — Menu Management > Category and item CRUD","","",""
"Opening Edit on a coupon loads its current code/value into the form (read-only pre-fill check — does not submit).","16880","TC-162: Edit pre-fills the form with the coupon's existing values","dashboard","2026-08-15","passed","2026-08-15","Owner — Coupons","","",""
"Selecting the Free Delivery discount type hides the discount-value field (the fee waiver is computed at checkout), and the created coupon persists with type FREE_DELIVERY.","6110","TC-209: owner can create a Free Delivery coupon (no discount value)","dashboard","2026-08-15","passed","2026-08-15","Owner — Coupons","","",""
"The grid paginates server-side. Choosing 25 rows/page re-queries with limit=25&page=1; on a list with more than 10 rows, 'next page' at size 10 sends page=2 and switching size afterwards snaps back to page=1. On a fresh QA with ≤10 orders in range the page-2 step is annotated and skipped.","7576","TC-238: page size and page navigation are sent to the server and size changes reset to page 1","dashboard","2026-08-15","passed","2026-08-15","Owner — Orders Tab","","",""
"Customer Info renders name, phone and email from the order's contact snapshot; a guest order with no contact falls back to 'Guest' and 'N/A'.","7191","TC-242: the Customer Info tab shows the order's contact snapshot, or Guest / N/A when absent","dashboard","2026-08-15","passed","2026-08-15","Owner — Orders Tab","","",""
"The Manage Deals tab exposes a Create Deal button — navigation-only coverage for now; a full create-and-cleanup flow needs a deals API helper that doesn't exist yet.","4230","TC-87: Manage Deals tab shows the Create Deal action","dashboard","2026-08-15","passed","2026-08-15","Owner — Deals","","",""
"","5271","TC-60: invalid credentials show an error","dashboard","2026-08-15","passed","2026-08-15","Public — Sign in","","",""
"Backing out of the cancel dialog must be free of side effects: no cancel request is sent, the nested dialog closes and the sheet still offers Cancel Order.","5104","TC-247: 'Keep Order' closes the cancel dialog without cancelling","dashboard","2026-08-15","passed","2026-08-15","Owner — Orders Tab","","",""
"","5538","TC-06: admin can change demo status via inline dropdown","dashboard","2026-08-15","passed","2026-08-15","Admin — Demo Request Actions","","",""
"","2702","TC-57: admin can reach menu management","dashboard","2026-08-15","passed","2026-08-15","Access — Restaurant management (shared screens)","","",""
"After the /api/analytics/dashboard fetch completes, the page shows either the summary cards (when the range has orders) or the 'no data for this range' empty state — never a load error. This asserts the fetch path works regardless of the current QA data volume.","4809","TC-127: the analytics dashboard resolves to data or an empty state without erroring","dashboard","2026-08-15","passed","2026-08-15","Owner — Analytics Tab","","",""
"The margin guardrail applies at the POS too: an order below the coupon's minimum is rejected before any waiver is computed.","89","TC-221: validate rejects an order below the minimum","pos","2026-08-15","passed","2026-08-15","POS — Free-delivery coupon (validate contract)","","",""
"","4661","TC-12: Proceed to Onboarding navigates to restaurant setup","dashboard","2026-08-15","passed","2026-08-15","Admin — Demo Request Actions","","",""
"POST /api/coupons/restaurant/:id without the required `code` field is rejected with a 4xx status.","271","TC-66: creating a coupon with no code is rejected","dashboard","2026-08-15","passed","2026-08-15","API — Negative cases","","",""
"","3742","TC-103: submit is disabled until a role is selected","dashboard","2026-08-15","passed","2026-08-15","Admin — User Management > Invite dialog","","",""
"","5429","TC-111: clicking a row opens the detail side sheet","dashboard","2026-08-15","passed","2026-08-15","Admin — User Management > Detail side sheet","","",""
"Drives a real customer Stripe checkout on Template Wind, then cancels that order from the owner dashboard. Cancel Order's nested dialog smart-detects a completed Stripe payment and switches to the refund copy/button ('Cancel & Refund'), which triggers a real stripe.refunds.create on confirm (PUT /api/order/statistics/cancel/:orderId).","20577","TC-225 @stripe: owner cancels a Stripe-paid order and triggers a real refund","dashboard","2026-08-15","passed","2026-08-15","Owner — Orders journey (customer → owner)","","",""
"Changing the delivery order standard prep time and clicking Save changes PUTs the update and shows a success toast. The test restores the original value afterward so it doesn't leave the shared QA restaurant's data mutated.","4787","TC-88: owner can edit and save a Store Settings field","dashboard","2026-08-15","passed","2026-08-15","Owner — Restaurant Management Portal","","",""
"POST /menu/item/new with a made-up Bearer token is rejected with a 401 rather than a validation error.","84","TC-69: an authenticated endpoint rejects a garbage Bearer token","dashboard","2026-08-15","passed","2026-08-15","API — Negative cases","","",""
"Typing a receipt number into the search box sends it as ?search= (the backend strips a leading '#', matches receiptNumber `contains` + exact orderNumber) and the seeded order's row is in the grid. `contains` can legitimately return other receipts that embed the digits, so we assert our row is present and every returned row matches — not totalCount===1.","5016","TC-231: searching by receipt number returns the seeded order","dashboard","2026-08-15","passed","2026-08-15","Owner — Orders Tab","","",""
"Filling the Notes field and clicking Save Changes PUTs /api/demo-requests/:id and the side sheet auto-closes on success (no toast). Reopening confirms the note persisted server-side.","7023","TC-07: admin can edit and save notes in the View/Edit Details side sheet","dashboard","2026-08-15","passed","2026-08-15","Admin — Demo Request Actions","","",""
"","2","TC-169: balance check shows the correct balance for a freshly purchased card","customer","2026-08-15","skipped","2026-08-15","Customer — Gift Cards","","",""
"After creating a coupon, it shows up as a row in the Manage Coupons list (a separate tab from Create Coupon, never visited by prior tests).","5715","TC-91: owner can see a created coupon in the Manage Coupons list","dashboard","2026-08-15","passed","2026-08-15","Owner — Coupons","","",""
"Applying a code that doesn't exist shows an error and no discount is applied.","2087","TC-173: an invalid gift card code is rejected","customer","2026-08-15","passed","2026-08-15","Customer — Checkout gift card","","",""
"Subtotal / Tax / Tip / 'Customer paid' in the Order Total block equal the seed RESPONSE values (server-authoritative pricing: tax is recomputed by the backend, so we compare against what it recorded, not what we sent). The delivery seed additionally shows its Delivery Fee row.","6502","TC-240: the detail sheet's money rows equal what the backend recorded for the order","dashboard","2026-08-15","passed","2026-08-15","Owner — Orders Tab","","",""
"","96","TC-77: toggling status of a nonexistent user id is rejected","dashboard","2026-08-15","passed","2026-08-15","Admin — User Management > Settings tab — negative","","",""
