"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"With a deal in the cart, attempting to apply any coupon code is blocked client-side with 'Cannot combine coupons with deals' — the check fires before validation, so no seeded coupon is needed.","3426","TC-197: a coupon cannot be combined with a deal in the cart","customer","2026-08-01","passed","2026-08-01","Customer — Deals","","",""
"A gift card frozen by an admin is rejected at checkout with a 'frozen' error.","2988","TC-175: a frozen gift card is rejected","customer","2026-08-01","passed","2026-08-01","Customer — Checkout gift card","","",""
"A minSelections=1 group with no default: the group shows its Required pill and Add to Cart stays disabled; picking an option enables it.","2441","TC-189: a required modifier group blocks Add to Cart until a selection is made","customer","2026-08-01","passed","2026-08-01","Customer — Item Modifiers","","",""
"A customer landing on /checkout without anything in the cart gets the 'Your Cart is Empty' screen instead of the checkout form.","2056","TC-185: /checkout with an empty cart shows the empty-cart message","customer","2026-08-01","passed","2026-08-01","Customer — Checkout","","",""
"Applying a code that doesn't exist shows an error and no discount is applied.","3052","TC-173: an invalid gift card code is rejected","customer","2026-08-01","passed","2026-08-01","Customer — Checkout gift card","","",""
"Single-select groups render real radio inputs sharing one name: choosing a second option deselects the first.","2724","TC-190: a maxSelections=1 group behaves as a radio — picking B replaces A","customer","2026-08-01","passed","2026-08-01","Customer — Item Modifiers","","",""
"The one true end-to-end cart path: open the item modal, click Add to Cart, open the cart via the floating View Cart button, and click through to /checkout. Every other checkout test seeds the cart via sessionStorage for speed — this test is the safety net that the real add-to-cart wiring (and the cart storage schema seedCart mimics) actually works.","6131","TC-99: customer can add an item to the cart and reach checkout through the real UI flow","customer","2026-08-01","passed","2026-08-01","Customer — Menu Browsing","","",""
"The margin guardrail: a FREE_DELIVERY coupon carries a minimum order. Applying it to a cart below that minimum is rejected with the 'Order must be at least $X' message — the waiver never applies to a tiny order.","2362","TC-217: a free-delivery code below its minimum order is rejected","customer","2026-08-01","passed","2026-08-01","Customer — Free-delivery coupon","","",""
"A gift card funded below the order total covers only part of the charge — the customer still pays the remainder via Stripe, and the order completes normally.","13330","TC-178: a gift card that partially covers the order still requires Stripe payment for the remainder","customer","2026-08-01","passed","2026-08-01","Customer — Checkout gift card","","",""
"With the deal auto-added but its slot unfilled, the checkout proceed button is disabled and labeled 'Complete Deals to Continue'.","3794","TC-196: an incomplete deal blocks checkout with 'Complete Deals to Continue'","customer","2026-08-01","passed","2026-08-01","Customer — Deals","","",""
"The frontend doesn't gate gift-card redemption on whether a coupon is already applied (or vice versa) — both discounts show simultaneously. This documents currently-supported behavior; it does not touch the separate canCombineWithCoupons config flag, which isn't enforced by either side today (see TEST_COVERAGE.md's Known Technical Debt).","4345","TC-176: a coupon and a gift card can both be applied to the same order","customer","2026-08-01","passed","2026-08-01","Customer — Checkout gift card","","",""
"Customer clicks the seed menu item card, the item modal opens, and the Add to Cart button is visible.","3580","TC-23: customer can open the seed menu item modal and see Add to Cart button","customer","2026-08-01","passed","2026-08-01","Customer — Menu Browsing","","",""
"Base $10.00 item + $1.50 ADJUSTS_PRICE add-on → the Add to Cart label's live price reads $11.50.","2534","TC-192: an ADJUSTS_PRICE modifier adds its price to the item total","customer","2026-08-01","passed","2026-08-01","Customer — Item Modifiers","","",""
"","1","TC-169: balance check shows the correct balance for a freshly purchased card","customer","2026-08-01","skipped","2026-08-01","Customer — Gift Cards","","",""
"Filling in a Stripe DECLINED test card and clicking Complete Order shows a Payment Error on the checkout page instead of reaching Order Confirmed.","9360","TC-64: a declined card shows a payment error and does not place the order","customer","2026-08-01","passed","2026-08-01","Customer — Order Placement","","",""
"The owner turns ON pass-processing-fee for the restaurant (server-side). The template-wind checkout order summary then shows a server-authoritative 'Processing Fee' line and the quoted Total rises above the fee-OFF baseline. Proves the flag → /quote → customer display round-trip end-to-end. The fee is always restored to OFF in a finally (shared QA restaurant).","3495","TC-222: enabling the processing fee adds a Processing Fee line and raises the wind checkout total","customer","2026-08-01","passed","2026-08-01","Customer — Processing fee pass-through","","",""
"Tip is client-selected but the charged total is the server quote (amountToCharge): raising the tip preset raises the quoted Total, zeroing it via the custom input lowers it. Proves the tip → /quote round-trip, with no assumptions about tax math.","3310","TC-186: tip presets and custom tip flow into the server-quoted total","customer","2026-08-01","passed","2026-08-01","Customer — Checkout","","",""
"Cart is injected via sessionStorage; customer navigates to /checkout and sees the customer info form.","2699","TC-24: customer with pre-seeded cart can reach checkout and see the form","customer","2026-08-01","passed","2026-08-01","Customer — Checkout","","",""
"A gift card whose balance has been adjusted down to $0 (admin) is rejected at checkout with a 'no remaining balance' error.","3592","TC-174: a depleted gift card is rejected","customer","2026-08-01","passed","2026-08-01","Customer — Checkout gift card","","",""
"","1","TC-177: a gift card that fully covers the order completes without a Stripe step","customer","2026-08-01","skipped","2026-08-01","Customer — Checkout gift card","","",""
