"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Selecting the Notifications sub-tab shows the 'launching soon' placeholder — documenting that this surface is not yet functional, so no test should assert real notification settings there.","2450","TC-140: the Notifications sub-tab shows the coming-soon placeholder","dashboard","2026-08-21","passed","2026-08-21","Owner — Owner Settings Tab","","",""
"The Orders tab offers an Export action so owners can pull their orders out for reporting/accounting.","2654","TC-135: the Orders toolbar exposes an Export control","dashboard","2026-08-21","passed","2026-08-21","Owner — Orders Tab","","",""
"Customer fills First Name, Last Name, Email, Phone, selects Pickup, and clicks Proceed to Payment. Stripe payment section appears.","3972","TC-25: customer can fill checkout form and proceed to payment step","customer","2026-08-21","passed","2026-08-21","Customer — Checkout","","",""
"After Stripe redirects back to /stripe-onboarding-success the page shows either 'Stripe Account Successfully Connected!' or 'Stripe Account Setup In Progress', and the Restaurant Dashboard button is always present.","2946","TC-51: success callback page loads after Stripe redirect","dashboard","2026-08-21","passed","2026-08-21","Owner — Payment Settings (Stripe Setup) > Success callback page","","",""
"Chain: PATCH …/location-pricing {restaurantId:A, basePriceOverride, modifierOverrides:[{modifierId, priceOverride}]} resolves that modifier's price to the override on A's read (masterPrice kept) and leaves B alone; a modifier that isn't on the item → 400; priceOverride:null deletes the row.","1187","TC-276: location-pricing overrides a size price per location and validates the modifier id","dashboard","2026-08-21","passed","2026-08-21","Owner — Menu API contract","","",""
"Typing a custom amount below the restaurant's configured minimum shows an inline error and does not advance to payment.","2651","TC-167: a custom amount below the minimum is rejected","customer","2026-08-21","passed","2026-08-21","Customer — Gift Cards","","",""
"Toggling one program row persists that enrollment only (verified via API — the other programs keep their state); restored afterwards.","3037","TC-208: a single program can be paused without touching the others","dashboard","2026-08-21","passed","2026-08-21","Owner — Automated Marketing","","",""
"The margin guardrail: a FREE_DELIVERY coupon carries a minimum order. Applying it to a cart below that minimum is rejected with the 'Order must be at least $X' message — the waiver never applies to a tiny order.","1522","TC-217: a free-delivery code below its minimum order is rejected","customer","2026-08-21","passed","2026-08-21","Customer — Free-delivery coupon","","",""
"For API-seeded deals the row shows: name, 'N items' (qty-1 slots), $deal + struck $original, 'X% off' (0 dp), restrictions ('All days'/'All day' or 'Mon, Wed' + '11:00 - 14:00'), the status badge, and '0 times'. Stat cards Total/Active Deals equal the counts in the GET /api/deals/restaurant/:id response the page itself received (concurrency-safe).","3172","TC-351: the table renders the seeded deals cell-for-cell and the stat cards equal the page's own list response","dashboard","2026-08-21","passed","2026-08-21","Owner — Deals","","",""
"The search box is one field for name / email / phone (backend ORs over customer.* AND the on-order contact snapshot). Surname: the run-unique last name returns exactly the three named seed rows (the guest seed has no name). Email: the unique local part returns order A. (Phone is TC-262.)","3785","TC-232: searching by customer last name and email finds the seeded orders","dashboard","2026-08-21","passed","2026-08-21","Owner — Orders Tab","","",""
"","2654","TC-05: admin can open the action menu on a demo row","dashboard","2026-08-21","passed","2026-08-21","Admin — Demo Request Actions","","",""
"Filling the coupon code, discount value, start and end dates and clicking Create Coupon shows a success toast.","3750","TC-31: owner can fill and submit a new coupon","dashboard","2026-08-21","passed","2026-08-21","Owner — Coupons","","",""
"","226","TC-283: another owner must not be able to edit our item (PUT …/changes)","dashboard","2026-08-21","passed","2026-08-21","Owner — Menu API contract > authorization — a second owner against our menu","","",""
"With a deal in the cart, attempting to apply any coupon code is blocked client-side with 'Cannot combine coupons with deals' — the check fires before validation, so no seeded coupon is needed.","2830","TC-197: a coupon cannot be combined with a deal in the cart","customer","2026-08-21","passed","2026-08-21","Customer — Deals","","",""
"Owner creates an empty category, then deletes it and verifies it no longer appears in the category tabs.","6377","TC-45: owner can delete a menu category","dashboard","2026-08-21","passed","2026-08-21","Owner — Menu Management > Category and item CRUD","","",""
"","4475","TC-116: admin can deactivate then reactivate a user","dashboard","2026-08-21","passed","2026-08-21","Admin — User Management > Settings tab","","",""
"The Orders DataGrid renders a real column set (Status is in view, plus several more) — not just a search bar (TC-29 only checked the search UI). Far-right columns (Payment, Subtotal) are column-virtualized out of the DOM at the default viewport, so we assert the in-view Status header plus a minimum header count rather than every label.","3247","TC-131: the orders grid shows the key column headers","dashboard","2026-08-21","passed","2026-08-21","Owner — Orders Tab","","",""
"Three $10 legs on a $30 check. Replaying leg 2's idempotencyKey answers the ORIGINAL OrderPayment row (replayed:true, same leg id, remaining unchanged — no double drawer entry). The final leg flips closed:true; replaying ITS key after close still answers idempotently, while a genuinely NEW leg on the closed check is a 400.","954","TC-379: even 3-way split — replaying a leg's idempotencyKey returns the SAME leg, close is exact, and a post-close leg is refused","pos","2026-08-21","passed","2026-08-21","POS — Table Service Open Checks","","",""
"After creating a coupon, it shows up as a row in the Manage Coupons list (a separate tab from Create Coupon, never visited by prior tests).","4571","TC-91: owner can see a created coupon in the Manage Coupons list","dashboard","2026-08-21","passed","2026-08-21","Owner — Coupons","","",""
"/chain/:gid/restaurantManagement?tab=deals renders the seeded chain deal row (name, 2 items, $12.00 / $15.00, 20% off, 'Chain' scope chip), the caption 'across 2 chain locations' and the chain-only 'View Analytics' button, which opens Deal Analytics fed by /api/chains/:gid/deal-stats. Location A's shell shows the Deals sidebar entry disabled and ?tab=deals renders 'Managed at chain level'; its owner list (GET /api/deals/restaurant/A) does not contain the chain deal, while public /active at A and B does.","4404","TC-365: the chain shell lists chain deals with the Chain chip, rollup caption and View Analytics; a member's own Deals section is managed at chain level","dashboard","2026-08-21","passed","2026-08-21","Owner — Chain deals","","",""
"PATCH /menu/menu-items/:id/featured {featured:true} succeeds up to 5 featured items per standalone restaurant and rejects the 6th with 'You can only have 5 featured items'; un-featuring one frees the slot. Runs on a throwaway second-owner restaurant so the seed restaurant's real featured list is never touched.","2550","TC-270: a standalone restaurant can feature at most 5 items","dashboard","2026-08-21","passed","2026-08-21","Owner — Menu API contract","","",""
"Clicking 'Restaurant Dashboard' on the success page navigates to /restaurant/restaurantId/<id>/restaurantManagement.","2999","TC-52: clicking Restaurant Dashboard redirects to restaurant management","dashboard","2026-08-21","passed","2026-08-21","Owner — Payment Settings (Stripe Setup) > Success callback page","","",""
"","2925","TC-106: cancel resets the invite form","dashboard","2026-08-21","passed","2026-08-21","Admin — User Management > Invite dialog","","",""
"","1","TC-166: guest purchases a gift card with a custom amount","customer","2026-08-21","skipped","2026-08-21","Customer — Gift Cards","","",""
"Backing out of the cancel dialog must be free of side effects: no cancel request is sent, the nested dialog closes and the sheet still offers Cancel Order.","3627","TC-247: 'Keep Order' closes the cancel dialog without cancelling","dashboard","2026-08-21","passed","2026-08-21","Owner — Orders Tab","","",""
"","253","TC-286: another owner must not upload an image onto our item","dashboard","2026-08-21","passed","2026-08-21","Owner — Menu API contract > authorization — a second owner against our menu","","",""
"","3740","TC-112: USER detail shows the role-appropriate tabs","dashboard","2026-08-21","passed","2026-08-21","Admin — User Management > Detail side sheet","","",""
"","2032","TC-61: unknown email shows an error","dashboard","2026-08-21","passed","2026-08-21","Public — Sign in","","",""
"Builds the combo, checks out as a pickup guest with the Stripe VISA test card → 'Order Confirmed!'. The order (owner GET /api/order/:id) carries orderDeals[0] {dealId, dealPrice 21, quantity 1} and 3 orderDealItems; on payment processDealStatistics increments Deal.timesUsed / totalRevenue → the /stats summary moves by +1 / +21, the Manage Deals row reads '1 times' + '$21.00', and Deal Analytics' Top Performing Deals lists it. Leaves one real paid order on QA (as TC-26 does).","16925","TC-371: paying for a deal order records the deal on the order and bumps the owner's usage counters (stats API, Manage Deals row, Deal Analytics)","customer","2026-08-21","passed","2026-08-21","Deals → Storefront hand-off","","",""
"End user navigates to /demo, fills personal and business info, submits the form, and sees the success dialog.","20533","TC-01: submit demo request form and display success confirmation","dashboard","2026-08-21","failed","2026-08-21","Demo Request — Public Form","","",""
"Owner clicks 'Add [Category] Item', completes the 4-step wizard, and verifies the item appears on the menu page.","7515","TC-21: owner can add a menu item to a category","dashboard","2026-08-21","passed","2026-08-21","Owner — Menu Management > Category and item CRUD","","",""
"The create form has no client-side uniqueness check, so a second coupon with the same code reaches the API and is rejected there (backend enforces per-restaurant code uniqueness).","6505","TC-151: a duplicate coupon code on the same restaurant is rejected","dashboard","2026-08-21","passed","2026-08-21","Owner — Coupons","","",""
"Filling the Notes field and clicking Save Changes PUTs /api/demo-requests/:id and the side sheet auto-closes on success (no toast). Reopening confirms the note persisted server-side.","5174","TC-07: admin can edit and save notes in the View/Edit Details side sheet","dashboard","2026-08-21","passed","2026-08-21","Admin — Demo Request Actions","","",""
"","4580","TC-101: admin can invite a new user","dashboard","2026-08-21","passed","2026-08-21","Admin — User Management > Invite dialog","","",""
"Win-Back, Welcome, and VIP rows render with the explainer banner, the global caps fields, and the pace helper text (nobody-is-skipped copy).","4849","TC-201: automations tab lists the three seeded programs with intro and caps","dashboard","2026-08-21","passed","2026-08-21","Admin — Marketing automations","","",""
"Choosing a custom range far in the past (before the restaurant existed) makes the stats endpoint return 0 orders; the header swaps the cards for 'No orders in this date range' and its CTA re-opens the date picker.","4452","TC-251: a date range with no orders shows the empty state with a 'Change date range' CTA","dashboard","2026-08-21","passed","2026-08-21","Owner — Orders Tab","","",""
"POST /api/coupons/restaurant/:id with a negative `value` is rejected with a 4xx status.","227","TC-68: creating a coupon with a negative discount value is rejected","dashboard","2026-08-21","passed","2026-08-21","API — Negative cases","","",""
"The coupon code field has maxLength=20 — typing a longer string is truncated at the input level.","3085","TC-152: coupon code input truncates at 20 characters","dashboard","2026-08-21","passed","2026-08-21","Owner — Coupons","","",""
"The stepper shows all four steps: Check Status, Create Account, Verify Details, Start Accepting.","1959","TC-47: setup page shows the 4-step Stripe onboarding stepper","dashboard","2026-08-21","passed","2026-08-21","Owner — Payment Settings (Stripe Setup) > Setup page","","",""
"REPLACES_PRICE size group on a $10.00 item: the default Small ($8.00) prices the item at $8.00; switching to Large reprices to $12.00 — the base price is replaced, not adjusted.","1478","TC-193: a REPLACES_PRICE modifier overrides the base price","customer","2026-08-21","passed","2026-08-21","Customer — Item Modifiers","","",""
"POST /api/order/:id/quote with the legacy checkout body template-wind sends. quote.deals[0] = {dealPrice 12, quantity 2, upcharge 0, lineTotal 24, savings 9}; dealsSubtotal 24 = subtotal. A tampered client dealPrice (0.01) changes nothing — server-authoritative pricing.","815","TC-337: /quote charges dealPrice × quantity (+ savings reported) and ignores the client's dealPrice","dashboard","2026-08-21","passed","2026-08-21","Owner — Deals API contract","","",""
"GET /api/deals/restaurant/:id augments each deal: computedStatus = EXPIRED when status is ACTIVE but endDate < now (status itself stays ACTIVE — expiry is computed on read, never written); hasOutOfStockItem / isAvailable reflect a required item's outOfStock; list is createdAt desc.","1339","TC-327: owner list — computedStatus EXPIRED for a past endDate, isAvailable false when a required item is 86'd, newest first","dashboard","2026-08-21","passed","2026-08-21","Owner — Deals API contract","","",""
"The whole feature in one pass: open a check (kitchen fires, unpaid) → guest 1 pays cash (remaining halves) → guest 2 pays cash with change (closed:true, cashChange computed) → paymentStatus COMPLETED at the source of truth. Every leg response carries {leg, remaining, closed} with remaining recomputed server-side AFTER the leg.","838","TC-378: full lifecycle — open, settle in two cash legs, check closes and the order completes @smoke","pos","2026-08-21","passed","2026-08-21","POS — Table Service Open Checks","","",""
"Deterministic proof that the report aggregates real order data: after seeding 3 CONFIRMED orders at the seed item's real price, the current business day's KPIs (from GET /restaurant/:id/daily-close?include=report) have grown by at least the seeded order count and net-sales amount vs. the pre-seed baseline. Uses >= (not ==) because other specs may add orders to the same day concurrently — they only ever increase it.","281","TC-142: the seeded orders are reflected in today's Daily Report KPIs","dashboard","2026-08-21","passed","2026-08-21","Owner — Daily Report Tab","","",""
"When POST /api/stripe/account/restaurant/:id/create fails, the page shows an inline error alert and stays on /setupStripe instead of redirecting to Stripe.","2206","TC-78: a failed Stripe account-create call shows an error and does not redirect","dashboard","2026-08-21","passed","2026-08-21","Owner — Payment Settings (Stripe Setup) > Setup page — pre-connection state (mocked)","","",""
"Sending the pre-filled follow-up email flips demo status NEW -> CONTACTED and delivers a real email through the Mailpit sandbox (verified via waitForEmail, gated on MAILPIT_BASE_URL).","28759","TC-08: admin can send a follow-up email","dashboard","2026-08-21","failed","2026-08-21","Admin — Demo Request Actions","","",""
"","0","TC-183: every day defaults to Closed, and Open/24 Hours toggle the time pickers correctly","dashboard","2026-08-21","skipped","2026-08-21","Employee — Business Hours","","",""
"Typing a substring of a coupon's description into the search box also matches that coupon.","4240","TC-154: Manage Coupons search filters by description","dashboard","2026-08-21","passed","2026-08-21","Owner — Coupons","","",""
"At A: eye icon → dialog 'Remove ""<item>"" from this location's menu?' → 'Remove from menu' → PATCH …/carried {isCarried:false, restaurantId:A}; the row stays (owner view) with an 'Add back…' icon; the CUSTOMER menu for A omits the item while B's still has it; 'Add back' restores.","3812","TC-312: removing a shared item from one location's menu hides it on that storefront only","dashboard","2026-08-21","passed","2026-08-21","Owner — Chain menu (per-location overrides, shared vs local)","","",""
"The minimum-order and fee-cap fields are enabled and required for a Free Delivery coupon: submitting without them is blocked with field errors, and once filled the coupon persists with both values (the margin guardrail — the fee waiver is self-funded).","4620","TC-216: a Free Delivery coupon requires a minimum order and a fee cap","dashboard","2026-08-21","passed","2026-08-21","Owner — Coupons","","",""
"When the owner clicks 'Set Up Stripe Account' the frontend POSTs to /api/stripe/account/restaurant/:id/create, receives an accountLinkUrl, and sets window.location.href to that URL (redirecting to Stripe).","2007","TC-53: clicking Set Up Stripe Account calls the create API and redirects to Stripe","dashboard","2026-08-21","passed","2026-08-21","Owner — Payment Settings (Stripe Setup) > Setup page — pre-connection state (mocked)","","",""
