"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The owner turns ON pass-processing-fee for the restaurant (server-side). The template-wind checkout order summary then shows a server-authoritative 'Processing Fee' line and the quoted Total rises above the fee-OFF baseline. Proves the flag → /quote → customer display round-trip end-to-end. The fee is always restored to OFF in a finally (shared QA restaurant).","3195","TC-222: enabling the processing fee adds a Processing Fee line and raises the wind checkout total","customer","2026-08-02","passed","2026-08-02","Customer — Processing fee pass-through","","",""
"Typing a custom amount below the restaurant's configured minimum shows an inline error and does not advance to payment.","1914","TC-167: a custom amount below the minimum is rejected","customer","2026-08-02","passed","2026-08-02","Customer — Gift Cards","","",""
"Typing a custom amount above the restaurant's configured maximum shows an inline error and does not advance to payment.","2490","TC-168: a custom amount above the maximum is rejected","customer","2026-08-02","passed","2026-08-02","Customer — Gift Cards","","",""
"","1","TC-165: guest purchases a gift card as a Send-as-Gift preset denomination","customer","2026-08-02","skipped","2026-08-02","Customer — Gift Cards","","",""
"Tip is client-selected but the charged total is the server quote (amountToCharge): raising the tip preset raises the quoted Total, zeroing it via the custom input lowers it. Proves the tip → /quote round-trip, with no assumptions about tax math.","2983","TC-186: tip presets and custom tip flow into the server-quoted total","customer","2026-08-02","passed","2026-08-02","Customer — Checkout","","",""
"Cart is injected via sessionStorage; customer navigates to /checkout and sees the customer info form.","2334","TC-24: customer with pre-seeded cart can reach checkout and see the form","customer","2026-08-02","passed","2026-08-02","Customer — Checkout","","",""
"The frontend doesn't gate gift-card redemption on whether a coupon is already applied (or vice versa) — both discounts show simultaneously. This documents currently-supported behavior; it does not touch the separate canCombineWithCoupons config flag, which isn't enforced by either side today (see TEST_COVERAGE.md's Known Technical Debt).","3331","TC-176: a coupon and a gift card can both be applied to the same order","customer","2026-08-02","passed","2026-08-02","Customer — Checkout gift card","","",""
"","3","TC-177: a gift card that fully covers the order completes without a Stripe step","customer","2026-08-02","skipped","2026-08-02","Customer — Checkout gift card","","",""
"Opening /deals/<id> auto-adds the deal to the cart and shows per-slot progress ('0 of 1 items added'); picking the slot item via 'Add to Deal' completes it ('Deal Complete!') and checkout offers the normal Proceed to Payment button.","3818","TC-195: the deal builder auto-adds the deal and completing its slot enables checkout","customer","2026-08-02","passed","2026-08-02","Customer — Deals","","",""
"The margin guardrail: a FREE_DELIVERY coupon carries a minimum order. Applying it to a cart below that minimum is rejected with the 'Order must be at least $X' message — the waiver never applies to a tiny order.","1773","TC-217: a free-delivery code below its minimum order is rejected","customer","2026-08-02","passed","2026-08-02","Customer — Free-delivery coupon","","",""
"FREE_DELIVERY is delivery-only: applying the code while the order is Pickup sends serviceType to validate and the backend rejects it with a delivery-only message — no discount, no $0.00 'saving'.","1770","TC-214: a free-delivery code is rejected on a pickup order","customer","2026-08-02","passed","2026-08-02","Customer — Free-delivery coupon","","",""
"","5","TC-166: guest purchases a gift card with a custom amount","customer","2026-08-02","skipped","2026-08-02","Customer — Gift Cards","","",""
"A gift card funded below the order total covers only part of the charge — the customer still pays the remainder via Stripe, and the order completes normally.","12828","TC-178: a gift card that partially covers the order still requires Stripe payment for the remainder","customer","2026-08-02","passed","2026-08-02","Customer — Checkout gift card","","",""
"Customer clicks the seed menu item card, the item modal opens, and the Add to Cart button is visible.","3617","TC-23: customer can open the seed menu item modal and see Add to Cart button","customer","2026-08-02","passed","2026-08-02","Customer — Menu Browsing","","",""
"A FREE_DELIVERY coupon with a $1 fee cap on a delivery order whose fee exceeds $1: only $1 is waived, so the order total drops by exactly the cap (not the whole fee) and the fee row does not read 'Free'. Skips cleanly on the same external-dependency conditions as TC-215.","14200","TC-218: a fee cap limits the waiver to the capped amount","customer","2026-08-02","skipped","2026-08-02","Customer — Free-delivery coupon","","",""
"With the deal auto-added but its slot unfilled, the checkout proceed button is disabled and labeled 'Complete Deals to Continue'.","2981","TC-196: an incomplete deal blocks checkout with 'Complete Deals to Continue'","customer","2026-08-02","passed","2026-08-02","Customer — Deals","","",""
"Quote-wiring coverage for delivery (not a full delivery order — that needs QA's delivery provider + a deliverable address): selecting Delivery and entering an address fires /api/delivery/quote and the UI resolves to either an available fee or a not-available message. Skips cleanly when the restaurant is pickup-only or Google Places yields no suggestion (external dependency).","13196","TC-126: selecting Delivery drives the address → quote round-trip","customer","2026-08-02","skipped","2026-08-02","Customer — Checkout coupon & delivery","","",""
"The one true end-to-end cart path: open the item modal, click Add to Cart, open the cart via the floating View Cart button, and click through to /checkout. Every other checkout test seeds the cart via sessionStorage for speed — this test is the safety net that the real add-to-cart wiring (and the cart storage schema seedCart mimics) actually works.","6157","TC-99: customer can add an item to the cart and reach checkout through the real UI flow","customer","2026-08-02","passed","2026-08-02","Customer — Menu Browsing","","",""
