"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The row action menu's Send to Customers item is disabled once a coupon's computed status is Expired (only enabled while ACTIVE).","4620","TC-163: Send to Customers is disabled for an expired coupon","dashboard","2026-08-17","passed","2026-08-17","Owner — Coupons","","",""
"Win-Back, Welcome, and VIP rows render with the explainer banner, the global caps fields, and the pace helper text (nobody-is-skipped copy).","4125","TC-201: automations tab lists the three seeded programs with intro and caps","dashboard","2026-08-17","passed","2026-08-17","Admin — Marketing automations","","",""
"With serviceType DELIVERY and a fee above the cap, validate returns a deliveryDiscount limited to the coupon's $5 cap and echoes the cap — the values the POS renders as the waived-fee line.","41","TC-219: validate returns the capped waiver + cap for a DELIVERY order","pos","2026-08-17","passed","2026-08-17","POS — Free-delivery coupon (validate contract)","","",""
"Clicking Analytics in the portal sidebar loads the Restaurant Analytics dashboard: title, refresh control, and the date-range selector are all present.","14060","TC-35: owner can open the Analytics tab and see the dashboard header","dashboard","2026-08-17","failed","2026-08-17","Owner — Analytics Tab","","",""
"An export of nothing is a 400 on the backend, so the toolbar disables the Export button while totalCount is 0 and re-enables it once rows are back.","4820","TC-249: Export is disabled when the current view has no orders","dashboard","2026-08-17","passed","2026-08-17","Owner — Orders Tab","","",""
"Using the pre-authenticated admin session from globalSetup, the admin should land on a page that is not /sign-in.","2166","TC-03: admin can reach the dashboard after login","dashboard","2026-08-17","passed","2026-08-17","Admin — Demo Management","","",""
"Pre-authenticated owner navigates to /restaurant/stores and verifies the page heading.","2392","TC-13: owner can reach /restaurant/stores and see the My Restaurants heading","dashboard","2026-08-17","passed","2026-08-17","Owner — My Restaurants List","","",""
"","3","TC-27: owner can reach the publish page and see the Publish Restaurant button","dashboard","2026-08-17","skipped","2026-08-17","Owner — Publish Restaurant","","",""
"Setting an End Date earlier than the Start Date shows 'End date must be after start date' and does not create the coupon.","4282","TC-149: an end date before the start date is rejected","dashboard","2026-08-17","passed","2026-08-17","Owner — Coupons","","",""
"Opening the Add Item wizard and blurring name/price with both left blank shows inline required-field errors and keeps the Next button disabled.","5399","TC-62: menu item wizard blocks Next when name and price are blank","dashboard","2026-08-17","passed","2026-08-17","Owner — Menu Management > Category and item CRUD","","",""
"Owner clicks Edit Item on an existing menu item, updates name and price in the wizard, and verifies the success toast.","9890","TC-43: owner can edit a menu item name and price","dashboard","2026-08-17","passed","2026-08-17","Owner — Menu Management > Category and item CRUD","","",""
"Delete opens a typed-word confirmation dialog; confirming removes the coupon from both the table and the API.","6125","TC-160: owner can delete a coupon via the typed-confirmation dialog","dashboard","2026-08-17","passed","2026-08-17","Owner — Coupons","","",""
"","4905","TC-117: admin can send a password reset email","dashboard","2026-08-17","passed","2026-08-17","Admin — User Management > Settings tab","","",""
"Opening Edit on a coupon loads its current code/value into the form (read-only pre-fill check — does not submit).","5711","TC-162: Edit pre-fills the form with the coupon's existing values","dashboard","2026-08-17","passed","2026-08-17","Owner — Coupons","","",""
"","4843","TC-114: the side sheet can be closed","dashboard","2026-08-17","passed","2026-08-17","Admin — User Management > Detail side sheet","","",""
"","2869","TC-103: submit is disabled until a role is selected","dashboard","2026-08-17","passed","2026-08-17","Admin — User Management > Invite dialog","","",""
"Selecting an allowsDuplicates modifier reveals its Qty stepper; bumping quantity to 2 doubles that modifier's contribution ($10.00 + 2 × $1.50 = $13.00).","2188","TC-194: an allowsDuplicates modifier's quantity stepper multiplies its price","customer","2026-08-17","passed","2026-08-17","Customer — Item Modifiers","","",""
"Navigating directly to /restaurant/stores with no session redirects to /sign-in rather than rendering the dashboard.","2585","TC-71: an unauthenticated visitor hitting the owner restaurant list is redirected to sign-in","dashboard","2026-08-17","passed","2026-08-17","Access — Unauthenticated","","",""
"The subtitle tells the owner they can connect Stripe to accept payments.","2436","TC-48: setup page shows the header description","dashboard","2026-08-17","passed","2026-08-17","Owner — Payment Settings (Stripe Setup) > Setup page","","",""
"","5","TC-58: employee can reach menu management","dashboard","2026-08-17","skipped","2026-08-17","Access — Restaurant management (shared screens)","","",""
"Filter Orders → Order Type = Delivery (scoped to the seed surname) sends orderType=DELIVERY and returns only order B; the pickup seeds A and C are excluded.","5541","TC-235: the Order Type filter returns only orders of that type","dashboard","2026-08-17","passed","2026-08-17","Owner — Orders Tab","","",""
"Changing the delivery order standard prep time and clicking Save changes PUTs the update and shows a success toast. The test restores the original value afterward so it doesn't leave the shared QA restaurant's data mutated.","4006","TC-88: owner can edit and save a Store Settings field","dashboard","2026-08-17","passed","2026-08-17","Owner — Restaurant Management Portal","","",""
"Owner navigates to /restaurant/restaurantId/:id/subscription — this route is permission-gated (MODIFY_RESTAURANT), not role-gated, and the seed owner holds that permission.","2762","TC-84: owner can reach the Subscription Management page","dashboard","2026-08-17","passed","2026-08-17","Owner — Subscription & Billing","","",""
"","3635","TC-112: USER detail shows the role-appropriate tabs","dashboard","2026-08-17","passed","2026-08-17","Admin — User Management > Detail side sheet","","",""
"","1","TC-177: a gift card that fully covers the order completes without a Stripe step","customer","2026-08-17","skipped","2026-08-17","Customer — Checkout gift card","","",""
"","2492","TC-81: OWNER is denied the loyalty route (EMPLOYEE/ADMIN only)","dashboard","2026-08-17","passed","2026-08-17","Access — Role restrictions","","",""
"Submitting the create-coupon form with no code is blocked and no coupon is created. Note: like TC-147, the code TextField is a real required HTML input, so the browser's native constraint validation intercepts the submit before React's own validateForm()/'Coupon code is required' message ever gets a chance to run (confirmed live: no POST /api/coupons request is sent).","3620","TC-150: an empty coupon code is rejected","dashboard","2026-08-17","passed","2026-08-17","Owner — Coupons","","",""
"GET /api/order/statistics/management/:id hides INITIALIZED placeholders by default (a search that can only match the un-bumped seed returns nothing). Passing status=INITIALIZED explicitly DOES return it — pinned as current behaviour pending a product decision on whether owners should ever see placeholders.","375","TC-258: INITIALIZED (pre-payment) orders are excluded from the owner list unless asked for explicitly","dashboard","2026-08-17","passed","2026-08-17","Owner — Orders API contract","","",""
"Opening an order's detail dialog renders the line-items section and the money summary (Order Details + Order Total), not just the header block TC-90 asserted. Uses the beforeAll-seeded order.","4883","TC-134: the order detail dialog shows line items and the order total","dashboard","2026-08-17","passed","2026-08-17","Owner — Orders Tab","","",""
"The safe half of the run-now contract: a disabled program returns 400 and creates zero sends. (Run-now on an enabled program sends real mail and is intentionally not automated.)","235","TC-205: run-now on a disabled automation is rejected without sending","dashboard","2026-08-17","skipped","2026-08-17","Admin — Marketing automations","","",""
"Selecting the 'Last 7 days' preset and applying it re-fetches the dashboard for the new window: the request fires, the picker closes, and the page resolves again with no load error.","13421","TC-129: changing the range to Last 7 days reloads the dashboard","dashboard","2026-08-17","failed","2026-08-17","Owner — Analytics Tab","","",""
"","100","TC-179: current-orders + status reject an unauthenticated caller","pos","2026-08-17","skipped","2026-08-17","POS — Order Lifecycle","","",""
"Single-select groups render real radio inputs sharing one name: choosing a second option deselects the first.","2350","TC-190: a maxSelections=1 group behaves as a radio — picking B replaces A","customer","2026-08-17","passed","2026-08-17","Customer — Item Modifiers","","",""
"From the restaurant management portal, navigating to the menu editor reveals the 'New Category' button.","3578","TC-19: owner can navigate to the Menu tab and see the category section","dashboard","2026-08-17","passed","2026-08-17","Owner — Menu Management","","",""
"Opening /deals/<id> auto-adds the deal to the cart and shows per-slot progress ('0 of 1 items added'); picking the slot item via 'Add to Deal' completes it ('Deal Complete!') and checkout offers the normal Proceed to Payment button.","3742","TC-195: the deal builder auto-adds the deal and completing its slot enables checkout","customer","2026-08-17","passed","2026-08-17","Customer — Deals","","",""
"POST /api/demo-requests with the email field omitted entirely is rejected with a 4xx status, bypassing the frontend's HTML5 required-field check.","32","TC-80: submitting a demo request with no email is rejected","dashboard","2026-08-17","passed","2026-08-17","API — Negative cases","","",""
"Filling the form with a malformed email and clicking submit leaves the visitor on /demo with no success dialog (native email-type validation blocks it).","18103","TC-75: submitting an invalid email format does not submit the form","dashboard","2026-08-17","failed","2026-08-17","Demo Request — Public Form","","",""
"REPLACES_PRICE size group on a $10.00 item: the default Small ($8.00) prices the item at $8.00; switching to Large reprices to $12.00 — the base price is replaced, not adjusted.","2179","TC-193: a REPLACES_PRICE modifier overrides the base price","customer","2026-08-17","passed","2026-08-17","Customer — Item Modifiers","","",""
"Submitting a coupon with a discount value outside 1-100 shows a validation error and does not create the coupon.","3943","TC-63: an invalid discount percentage is rejected","dashboard","2026-08-17","passed","2026-08-17","Owner — Coupons","","",""
"When POST /api/stripe/account/restaurant/:id/create fails, the page shows an inline error alert and stays on /setupStripe instead of redirecting to Stripe.","2457","TC-78: a failed Stripe account-create call shows an error and does not redirect","dashboard","2026-08-17","passed","2026-08-17","Owner — Payment Settings (Stripe Setup) > Setup page — pre-connection state (mocked)","","",""
"","3272","TC-106: cancel resets the invite form","dashboard","2026-08-17","passed","2026-08-17","Admin — User Management > Invite dialog","","",""
"When the Stripe status API returns hasAccount: false the page renders the 'Set Up Stripe Account' button. Route-mocked so the test is independent of the QA account's real Stripe state.","2341","TC-49: owner without Stripe sees the Set Up Stripe Account button","dashboard","2026-08-17","passed","2026-08-17","Owner — Payment Settings (Stripe Setup) > Setup page — pre-connection state (mocked)","","",""
"Drives a real customer Stripe checkout on Template Wind, then cancels that order from the owner dashboard. Cancel Order's nested dialog smart-detects a completed Stripe payment and switches to the refund copy/button ('Cancel & Refund'), which triggers a real stripe.refunds.create on confirm (PUT /api/order/statistics/cancel/:orderId).","21316","TC-225 @stripe: owner cancels a Stripe-paid order and triggers a real refund","dashboard","2026-08-17","passed","2026-08-17","Owner — Orders journey (customer → owner)","","",""
"Cart is injected via sessionStorage; customer navigates to /checkout and sees the customer info form.","1798","TC-24: customer with pre-seeded cart can reach checkout and see the form","customer","2026-08-17","passed","2026-08-17","Customer — Checkout","","",""
"The Manage Deals tab exposes a Create Deal button — navigation-only coverage for now; a full create-and-cleanup flow needs a deals API helper that doesn't exist yet.","3554","TC-87: Manage Deals tab shows the Create Deal action","dashboard","2026-08-17","passed","2026-08-17","Owner — Deals","","",""
"Opening Delete and clicking Cancel (without typing the confirm word) does not delete the coupon.","5523","TC-161: cancelling the delete confirmation leaves the coupon untouched","dashboard","2026-08-17","passed","2026-08-17","Owner — Coupons","","",""
"A maxSelections=2 checkbox group: after two selections the third, unchecked option is disabled (and un-checking frees it again).","2123","TC-191: maxSelections caps a multi-select group — remaining options disable at the cap","customer","2026-08-17","passed","2026-08-17","Customer — Item Modifiers","","",""
"","2279","TC-57: admin can reach menu management","dashboard","2026-08-17","passed","2026-08-17","Access — Restaurant management (shared screens)","","",""
"A customer landing on /checkout without anything in the cart gets the 'Your Cart is Empty' screen instead of the checkout form.","1661","TC-185: /checkout with an empty cart shows the empty-cart message","customer","2026-08-17","passed","2026-08-17","Customer — Checkout","","",""
"The Orders DataGrid renders a real column set (Status is in view, plus several more) — not just a search bar (TC-29 only checked the search UI). Far-right columns (Payment, Subtotal) are column-virtualized out of the DOM at the default viewport, so we assert the in-view Status header plus a minimum header count rather than every label.","3099","TC-131: the orders grid shows the key column headers","dashboard","2026-08-17","passed","2026-08-17","Owner — Orders Tab","","",""
"Checking the balance of a code that doesn't exist shows 'Card not found or invalid code'.","2461","TC-170: balance check shows not-found for a nonexistent code","customer","2026-08-17","passed","2026-08-17","Customer — Gift Cards","","",""
"A customer order (seeded via the public order API at its real menu price, bumped to PENDING — no Stripe) appears in the restaurant's live current-orders feed, and can be driven PENDING → CONFIRMED → PREPARING → READY → PICKED_UP with each transition confirmed at the API source of truth.","983","TC-100: a placed order is received on the POS and driven through the full lifecycle","pos","2026-08-17","passed","2026-08-17","POS — Order Lifecycle","","",""
"Typing a receipt number into the search box sends it as ?search= (the backend strips a leading '#', matches receiptNumber `contains` + exact orderNumber) and the seeded order's row is in the grid. `contains` can legitimately return other receipts that embed the digits, so we assert our row is present and every returned row matches — not totalCount===1.","3853","TC-231: searching by receipt number returns the seeded order","dashboard","2026-08-17","passed","2026-08-17","Owner — Orders Tab","","",""
"Base $10.00 item + $1.50 ADJUSTS_PRICE add-on → the Add to Cart label's live price reads $11.50.","2145","TC-192: an ADJUSTS_PRICE modifier adds its price to the item total","customer","2026-08-17","passed","2026-08-17","Customer — Item Modifiers","","",""
"The edit dialog offers Email and SMS channel switches; flipping SMS on reveals the SMS message editor. Dialog is cancelled — nothing persists.","3674","TC-213: SMS controls live in the edit dialog behind the channel toggle","dashboard","2026-08-17","passed","2026-08-17","Admin — Marketing automations","","",""
"","3564","TC-60: invalid credentials show an error","dashboard","2026-08-17","passed","2026-08-17","Public — Sign in","","",""
"Every automation exposes the same funnel the event campaigns report — pending/sent/failed/skipped/opened/clicked/redeemed/discountValueGiven — all numeric, so 'what worked' is always answerable.","334","TC-212: the stats endpoint returns the full campaign-grade funnel","dashboard","2026-08-17","passed","2026-08-17","Admin — Marketing automations","","",""
"","0","TC-18: employee can set a tax rate and save — change persists","dashboard","2026-08-17","skipped","2026-08-17","Employee — Tax Settings","","",""
"Clicking Owner Settings in the sidebar loads the settings view: the title, both sub-tabs (Automated Reports / Notifications), and — once the settings fetch resolves — the Automated Business Reports section, its Schedule, and the Save Settings button. Read-only: no toggle is flipped and nothing is saved, so the shared QA owner account's real report config is untouched.","2418","TC-139: owner can open Owner Settings and see the Automated Reports form","dashboard","2026-08-17","passed","2026-08-17","Owner — Owner Settings Tab","","",""
"With the deal auto-added but its slot unfilled, the checkout proceed button is disabled and labeled 'Complete Deals to Continue'.","2733","TC-196: an incomplete deal blocks checkout with 'Complete Deals to Continue'","customer","2026-08-17","passed","2026-08-17","Customer — Deals","","",""
"PUT /api/order/orderId/:id/status and PUT /api/order/statistics/:id/status validate the status against a 9-value allowlist (PENDING…REFUNDED). A bogus value is a 400 'Invalid order status' and the order is left untouched. INITIALIZED and SHIPPED exist in the enum but are deliberately not accepted here either.","453","TC-255: an unknown status value is rejected by both status endpoints","dashboard","2026-08-17","passed","2026-08-17","Owner — Orders API contract","","",""
"Sending the pre-filled follow-up email flips demo status NEW -> CONTACTED and delivers a real email through the Mailpit sandbox (verified via waitForEmail, gated on MAILPIT_BASE_URL).","29183","TC-08: admin can send a follow-up email","dashboard","2026-08-17","failed","2026-08-17","Admin — Demo Request Actions","","",""
"With a $0.25 item (server-quoted total lands between $0.01 and $0.49), checkout disables the proceed button — label 'Minimum $0.50 Required' — and shows the explainer banner. No order is created.","1853","TC-188: a quoted total under Stripe's $0.50 minimum blocks payment","customer","2026-08-17","passed","2026-08-17","Customer — Checkout Stripe minimum","","",""
"","2703","TC-55: OWNER is denied the tax route (EMPLOYEE/ADMIN only)","dashboard","2026-08-17","passed","2026-08-17","Access — Role restrictions","","",""
"TC-132 proved the request fires; this proves the ROWS are right. Search by the seed surname (so the result set is exactly our three rows) then filter Pending → the response carries status=PENDING and contains only order A (PENDING) — B (CONFIRMED) and C (CANCELLED) are gone.","4646","TC-234: the Order Status filter returns only orders in that status","dashboard","2026-08-17","passed","2026-08-17","Owner — Orders Tab","","",""
"The dashboard is forward-only but the API is not a state machine: DELIVERED → PENDING is a 200 today and resets completedAt to null. Pinned on purpose (decision 2026-08-15) so a future state-machine change is a conscious one — see the fixme twin below.","540","TC-259: [pinned] backwards status moves are currently accepted and clear completedAt","dashboard","2026-08-17","passed","2026-08-17","Owner — Orders API contract","","",""
"The Orders tab offers an Export action so owners can pull their orders out for reporting/accounting.","3869","TC-135: the Orders toolbar exposes an Export control","dashboard","2026-08-17","passed","2026-08-17","Owner — Orders Tab","","",""
"Clicking a row in the orders grid opens a detail dialog with order info, items, and totals — read-only assertions only; no status change/cancel/refund. An order is seeded via the API in beforeAll so a row is always present (no longer dependent on QA residue).","4625","TC-90: opening an order shows its detail view","dashboard","2026-08-17","passed","2026-08-17","Owner — Orders Tab","","",""
"A gift card whose balance has been adjusted down to $0 (admin) is rejected at checkout with a 'no remaining balance' error.","2592","TC-174: a depleted gift card is rejected","customer","2026-08-17","passed","2026-08-17","Customer — Checkout gift card","","",""
"The toolbar's refresh icon re-issues the management GET (there is no auto-refresh on this tab).","3398","TC-239: the Refresh button re-fetches the orders list","dashboard","2026-08-17","passed","2026-08-17","Owner — Orders Tab","","",""
"","3","TC-169: balance check shows the correct balance for a freshly purchased card","customer","2026-08-17","skipped","2026-08-17","Customer — Gift Cards","","",""
"Clicking Store Settings in the portal sidebar appends ?tab=Store%20Settings to the URL.","3326","TC-16: owner can navigate to Store Settings via the sidebar","dashboard","2026-08-17","passed","2026-08-17","Owner — Restaurant Management Portal","","",""
"The row action menu's Duplicate option opens the create form pre-filled with '<code>-COPY', and submitting it creates a second, independent coupon.","6897","TC-159: Duplicate pre-fills a new coupon form from an existing coupon","dashboard","2026-08-17","passed","2026-08-17","Owner — Coupons","","",""
"PUT /api/order/statistics/cancel/:id on a live unpaid order → 200 {action:'CANCELLED'}; the same call again → 400 'already been cancelled'. Prevents double-cancel from a stale sheet.","709","TC-256: cancelling an already-cancelled order is rejected","dashboard","2026-08-17","passed","2026-08-17","Owner — Orders API contract","","",""
"Permissions are discovered at runtime: the test grants whatever the Add dialog currently offers, never a hardcoded permission name.","6276","TC-118: admin can add then remove a user-specific permission","dashboard","2026-08-17","passed","2026-08-17","Admin — User Management > Permissions tab","","",""
"Full happy path: pre-seeded cart → fill form → Proceed to Payment → fill Stripe VISA test card → Complete Order → Order Confirmed page.","12713","TC-26: customer can complete a full order with Stripe test card and reach Order Confirmed","customer","2026-08-17","passed","2026-08-17","Customer — Order Placement","","",""
"Filtering by 'Active' hides an expired coupon (seeded with a past end date) from the list.","4846","TC-156: Manage Coupons status filter narrows to Active","dashboard","2026-08-17","passed","2026-08-17","Owner — Coupons","","",""
"Filling every field but leaving 'agree to terms' unchecked and clicking submit leaves the visitor on /demo with no success dialog (native validation blocks it).","17942","TC-74: submitting without agreeing to terms does not submit the form","dashboard","2026-08-17","failed","2026-08-17","Demo Request — Public Form","","",""
"POST /restaurant/new with the seed OWNER's token is rejected — restaurant creation requires a permission this account doesn't hold, confirming the API enforces it (not just the UI).","224","TC-79: a restaurant owner without CREATE_RESTAURANT permission cannot self-serve create one","dashboard","2026-08-17","passed","2026-08-17","API — Negative cases","","",""
"Typing a date/time into the masked MM/DD/YYYY hh:mm aa field and clicking Schedule Demo flips status to Scheduled and sets scheduledDemoAt.","6109","TC-11: admin can schedule a demo","dashboard","2026-08-17","passed","2026-08-17","Admin — Demo Request Actions","","",""
"The coupon code field has maxLength=20 — typing a longer string is truncated at the input level.","3651","TC-152: coupon code input truncates at 20 characters","dashboard","2026-08-17","passed","2026-08-17","Owner — Coupons","","",""
"When the owner clicks 'Set Up Stripe Account' the frontend POSTs to /api/stripe/account/restaurant/:id/create, receives an accountLinkUrl, and sets window.location.href to that URL (redirecting to Stripe).","3020","TC-53: clicking Set Up Stripe Account calls the create API and redirects to Stripe","dashboard","2026-08-17","passed","2026-08-17","Owner — Payment Settings (Stripe Setup) > Setup page — pre-connection state (mocked)","","",""
"After creating a coupon, it shows up as a row in the Manage Coupons list (a separate tab from Create Coupon, never visited by prior tests).","4805","TC-91: owner can see a created coupon in the Manage Coupons list","dashboard","2026-08-17","passed","2026-08-17","Owner — Coupons","","",""
"Unauthenticated customer navigates to /menu?restaurantId=<id> and the page loads.","1292","TC-22: customer can reach the menu page for the seed restaurant","customer","2026-08-17","passed","2026-08-17","Customer — Menu Browsing","","",""
"With a deal in the cart, attempting to apply any coupon code is blocked client-side with 'Cannot combine coupons with deals' — the check fires before validation, so no seeded coupon is needed.","2510","TC-197: a coupon cannot be combined with a deal in the cart","customer","2026-08-17","passed","2026-08-17","Customer — Deals","","",""
"The create form has no client-side uniqueness check, so a second coupon with the same code reaches the API and is rejected there (backend enforces per-restaurant code uniqueness).","7298","TC-151: a duplicate coupon code on the same restaurant is rejected","dashboard","2026-08-17","passed","2026-08-17","Owner — Coupons","","",""
"POST /menu/item/new without a name field is rejected with a 4xx status, bypassing the UI.","212","TC-65: creating a menu item with no name is rejected","dashboard","2026-08-17","passed","2026-08-17","API — Negative cases","","",""
"","5058","TC-104: inviting an existing email is rejected","dashboard","2026-08-17","passed","2026-08-17","Admin — User Management > Invite dialog","","",""
"Regression for the template lock: PATCHing templateId is silently ignored by the field allowlist, so a program can never be pointed at mismatched email content.","217","TC-204: templateId cannot be reassigned through the API (view-only lock)","dashboard","2026-08-17","passed","2026-08-17","Admin — Marketing automations","","",""
"Flipping a program's Enabled switch persists to the backend; the test restores the original state so no automation is left accidentally enabled/disabled on QA.","4093","TC-203: the enabled switch toggles a program and persists","dashboard","2026-08-17","passed","2026-08-17","Admin — Marketing automations","","",""
"Deterministic proof that the report aggregates real order data: after seeding 3 CONFIRMED orders at the seed item's real price, the current business day's KPIs (from GET /restaurant/:id/daily-close?include=report) have grown by at least the seeded order count and net-sales amount vs. the pre-seed baseline. Uses >= (not ==) because other specs may add orders to the same day concurrently — they only ever increase it.","696","TC-142: the seeded orders are reflected in today's Daily Report KPIs","dashboard","2026-08-17","passed","2026-08-17","Owner — Daily Report Tab","","",""
"With status + type set the Filters button badge reads '2'; Reset returns to no badge; setting only a status shows '1'.","8414","TC-236: the Filters button shows an active-filter count and Reset clears it","dashboard","2026-08-17","passed","2026-08-17","Owner — Orders Tab","","",""
"End user navigates to /demo, fills personal and business info, submits the form, and sees the success dialog.","21726","TC-01: submit demo request form and display success confirmation","dashboard","2026-08-17","failed","2026-08-17","Demo Request — Public Form","","",""
"Submitting an Item Discount coupon without picking a menu item is blocked and no coupon is created. Note: the app's own validateForm() has a menuItemId-required rule with a custom message, but it never gets a chance to run here — MUI's Select renders a hidden input[name=menuItemId][required] for native HTML5 form validation, and the browser's native 'Please fill out this field' constraint-validation UI intercepts the submit event before React's onSubmit fires (confirmed live: no POST /api/coupons request is ever sent).","4473","TC-147: FIXED_ITEM without a menu item selection is rejected","dashboard","2026-08-17","passed","2026-08-17","Owner — Coupons","","",""
"Clicking the date-range button opens the picker popover exposing the Quick Select presets (Last 7 days / Last 30 days), so owners can change the reporting window.","12994","TC-128: the date-range picker opens with quick-select presets","dashboard","2026-08-17","failed","2026-08-17","Owner — Analytics Tab","","",""
"Typing in the customer search fires GET /api/customers/restaurant/:id with the search term — proving the directory filters against the backend rather than only client-side.","4106","TC-137: searching the customer directory re-queries the server","dashboard","2026-08-17","passed","2026-08-17","Owner — Customers Tab","","",""
"A minOrderAmount coupon applies while two cart lines clear the minimum; removing one line triggers CouponSection's debounced revalidation, the backend 400s ('Order must be at least $X'), and the coupon is auto-removed with an explanatory error.","4198","TC-187: a coupon is auto-removed when the cart drops below its minimum order amount","customer","2026-08-17","passed","2026-08-17","Customer — Checkout coupon revalidation","","",""
"A FREE_DELIVERY coupon with a $1 fee cap on a delivery order whose fee exceeds $1: only $1 is waived, so the order total drops by exactly the cap (not the whole fee) and the fee row does not read 'Free'. Skips cleanly on the same external-dependency conditions as TC-215.","14563","TC-218: a fee cap limits the waiver to the capped amount","customer","2026-08-17","skipped","2026-08-17","Customer — Free-delivery coupon","","",""
"","3440","TC-05: admin can open the action menu on a demo row","dashboard","2026-08-17","passed","2026-08-17","Admin — Demo Request Actions","","",""
"Expanding the Coupons accordion and clicking Create Coupon loads the coupon form.","3855","TC-30: owner can navigate to the Create Coupon form","dashboard","2026-08-17","passed","2026-08-17","Owner — Coupons","","",""
"Store Operations → Daily Report opens the current business day's live report: the 'At a Glance' comparison KPIs (Net Sales / Orders) render with no load error. Seeded orders in beforeAll guarantee the day has real data behind the numbers.","4133","TC-141: owner can open the Daily Report and see the current day's live report","dashboard","2026-08-17","passed","2026-08-17","Owner — Daily Report Tab","","",""
"After the /api/analytics/dashboard fetch completes, the page shows either the summary cards (when the range has orders) or the 'no data for this range' empty state — never a load error. This asserts the fetch path works regardless of the current QA data volume.","3994","TC-127: the analytics dashboard resolves to data or an empty state without erroring","dashboard","2026-08-17","passed","2026-08-17","Owner — Analytics Tab","","",""
"Quote-wiring coverage for delivery (not a full delivery order — that needs QA's delivery provider + a deliverable address): selecting Delivery and entering an address fires /api/delivery/quote and the UI resolves to either an available fee or a not-available message. Skips cleanly when the restaurant is pickup-only or Google Places yields no suggestion (external dependency).","12356","TC-126: selecting Delivery drives the address → quote round-trip","customer","2026-08-17","skipped","2026-08-17","Customer — Checkout coupon & delivery","","",""
