"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Single-select groups render real radio inputs sharing one name: choosing a second option deselects the first.","2497","TC-190: a maxSelections=1 group behaves as a radio — picking B replaces A","customer","2026-07-19","passed","2026-07-19","Customer — Item Modifiers","","",""
"Checking the balance of a code that doesn't exist shows 'Card not found or invalid code'.","2248","TC-170: balance check shows not-found for a nonexistent code","customer","2026-07-19","passed","2026-07-19","Customer — Gift Cards","","",""
"Quote-wiring coverage for delivery (not a full delivery order — that needs QA's delivery provider + a deliverable address): selecting Delivery and entering an address fires /api/delivery/quote and the UI resolves to either an available fee or a not-available message. Skips cleanly when the restaurant is pickup-only or Google Places yields no suggestion (external dependency).","13576","TC-126: selecting Delivery drives the address → quote round-trip","customer","2026-07-19","skipped","2026-07-19","Customer — Checkout coupon & delivery","","",""
"Unauthenticated customer navigates to /menu?restaurantId=<id> and the page loads.","1325","TC-22: customer can reach the menu page for the seed restaurant","customer","2026-07-19","passed","2026-07-19","Customer — Menu Browsing","","",""
"Applying a code that doesn't exist shows an error and no discount is applied.","2612","TC-173: an invalid gift card code is rejected","customer","2026-07-19","passed","2026-07-19","Customer — Checkout gift card","","",""
"A minSelections=1 group with no default: the group shows its Required pill and Add to Cart stays disabled; picking an option enables it.","2287","TC-189: a required modifier group blocks Add to Cart until a selection is made","customer","2026-07-19","passed","2026-07-19","Customer — Item Modifiers","","",""
"A gift card whose balance has been adjusted down to $0 (admin) is rejected at checkout with a 'no remaining balance' error.","2867","TC-174: a depleted gift card is rejected","customer","2026-07-19","passed","2026-07-19","Customer — Checkout gift card","","",""
"Tip is client-selected but the charged total is the server quote (amountToCharge): raising the tip preset raises the quoted Total, zeroing it via the custom input lowers it. Proves the tip → /quote round-trip, with no assumptions about tax math.","2899","TC-186: tip presets and custom tip flow into the server-quoted total","customer","2026-07-19","passed","2026-07-19","Customer — Checkout","","",""
"","1","TC-169: balance check shows the correct balance for a freshly purchased card","customer","2026-07-19","skipped","2026-07-19","Customer — Gift Cards","","",""
"Opening /deals/<id> auto-adds the deal to the cart and shows per-slot progress ('0 of 1 items added'); picking the slot item via 'Add to Deal' completes it ('Deal Complete!') and checkout offers the normal Proceed to Payment button.","3335","TC-195: the deal builder auto-adds the deal and completing its slot enables checkout","customer","2026-07-19","passed","2026-07-19","Customer — Deals","","",""
"Selecting an allowsDuplicates modifier reveals its Qty stepper; bumping quantity to 2 doubles that modifier's contribution ($10.00 + 2 × $1.50 = $13.00).","2390","TC-194: an allowsDuplicates modifier's quantity stepper multiplies its price","customer","2026-07-19","passed","2026-07-19","Customer — Item Modifiers","","",""
"The customer coupon-redemption path (previously untested): applying the seeded percentage coupon at checkout shows the discount in the order summary; a bogus code is rejected with an error and no discount.","3938","TC-125: a valid coupon applied at checkout shows the discount, an invalid one is rejected","customer","2026-07-19","passed","2026-07-19","Customer — Checkout coupon & delivery","","",""
"A gift card funded below the order total covers only part of the charge — the customer still pays the remainder via Stripe, and the order completes normally.","12437","TC-178: a gift card that partially covers the order still requires Stripe payment for the remainder","customer","2026-07-19","passed","2026-07-19","Customer — Checkout gift card","","",""
"","2","TC-166: guest purchases a gift card with a custom amount","customer","2026-07-19","skipped","2026-07-19","Customer — Gift Cards","","",""
"Typing a custom amount above the restaurant's configured maximum shows an inline error and does not advance to payment.","1956","TC-168: a custom amount above the maximum is rejected","customer","2026-07-19","passed","2026-07-19","Customer — Gift Cards","","",""
"Cart is injected via sessionStorage; customer navigates to /checkout and sees the customer info form.","2435","TC-24: customer with pre-seeded cart can reach checkout and see the form","customer","2026-07-19","passed","2026-07-19","Customer — Checkout","","",""
"","6","TC-165: guest purchases a gift card as a Send-as-Gift preset denomination","customer","2026-07-19","skipped","2026-07-19","Customer — Gift Cards","","",""
"With the deal auto-added but its slot unfilled, the checkout proceed button is disabled and labeled 'Complete Deals to Continue'.","2670","TC-196: an incomplete deal blocks checkout with 'Complete Deals to Continue'","customer","2026-07-19","passed","2026-07-19","Customer — Deals","","",""
"REPLACES_PRICE size group on a $10.00 item: the default Small ($8.00) prices the item at $8.00; switching to Large reprices to $12.00 — the base price is replaced, not adjusted.","2323","TC-193: a REPLACES_PRICE modifier overrides the base price","customer","2026-07-19","passed","2026-07-19","Customer — Item Modifiers","","",""
