"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"With a deal in the cart, attempting to apply any coupon code is blocked client-side with 'Cannot combine coupons with deals' — the check fires before validation, so no seeded coupon is needed.","2866","TC-197: a coupon cannot be combined with a deal in the cart","customer","2026-09-01","passed","2026-09-01","Customer — Deals","","",""
"Applying a freshly purchased, fully-funded gift card at checkout shows the 'Gift card applied' discount summary in the Gift Card box.","451","TC-171: a valid gift card applied at checkout shows the discount","customer","2026-09-01","failed","2026-09-01","Customer — Checkout gift card","","",""
"With the deal auto-added but its slot unfilled, the checkout proceed button is disabled and labeled 'Complete Deals to Continue'.","2397","TC-196: an incomplete deal blocks checkout with 'Complete Deals to Continue'","customer","2026-09-01","passed","2026-09-01","Customer — Deals","","",""
"Builds the combo, checks out as a pickup guest with the Stripe VISA test card → 'Order Confirmed!'. The order (owner GET /api/order/:id) carries orderDeals[0] {dealId, dealPrice 21, quantity 1} and 3 orderDealItems; on payment processDealStatistics increments Deal.timesUsed / totalRevenue → the /stats summary moves by +1 / +21, the Manage Deals row reads '1 times' + '$21.00', and Deal Analytics' Top Performing Deals lists it. Leaves one real paid order on QA (as TC-26 does).","29987","TC-371: paying for a deal order records the deal on the order and bumps the owner's usage counters (stats API, Manage Deals row, Deal Analytics)","customer","2026-09-01","failed","2026-09-01","Deals → Storefront hand-off","","",""
"","2","TC-165: guest purchases a gift card as a Send-as-Gift preset denomination","customer","2026-09-01","skipped","2026-09-01","Customer — Gift Cards","","",""
"FREE_DELIVERY is delivery-only: applying the code while the order is Pickup sends serviceType to validate and the backend rejects it with a delivery-only message — no discount, no $0.00 'saving'.","1760","TC-214: a free-delivery code is rejected on a pickup order","customer","2026-09-01","passed","2026-09-01","Customer — Free-delivery coupon","","",""
"A FREE_DELIVERY coupon with a $1 fee cap on a delivery order whose fee exceeds $1: only $1 is waived, so the order total drops by exactly the cap (not the whole fee) and the fee row does not read 'Free'. Skips cleanly on the same external-dependency conditions as TC-215.","16200","TC-218: a fee cap limits the waiver to the capped amount","customer","2026-09-01","failed","2026-09-01","Customer — Free-delivery coupon","","",""
"A customer landing on /checkout without anything in the cart gets the 'Your Cart is Empty' screen instead of the checkout form.","1499","TC-185: /checkout with an empty cart shows the empty-cart message","customer","2026-09-01","passed","2026-09-01","Customer — Checkout","","",""
"Unauthenticated customer navigates to /menu?restaurantId=<id> and the page loads.","1250","TC-22: customer can reach the menu page for the seed restaurant @smoke","customer","2026-09-01","passed","2026-09-01","Customer — Menu Browsing","","",""
"A gift card whose balance has been adjusted down to $0 (admin) is rejected at checkout with a 'no remaining balance' error.","690","TC-174: a depleted gift card is rejected","customer","2026-09-01","failed","2026-09-01","Customer — Checkout gift card","","",""
"Customer clicks the seed menu item card, the item modal opens, and the Add to Cart button is visible.","3875","TC-23: customer can open the seed menu item modal and see Add to Cart button","customer","2026-09-01","passed","2026-09-01","Customer — Menu Browsing","","",""
"Opening /deals/<id> auto-adds the deal to the cart and shows per-slot progress ('0 of 1 items added'); picking the slot item via 'Add to Deal' completes it ('Deal Complete!') and checkout offers the normal Proceed to Payment button.","2527","TC-195: the deal builder auto-adds the deal and completing its slot enables checkout @smoke","customer","2026-09-01","passed","2026-09-01","Customer — Deals","","",""
"Storefront /menu renders the DealCard for the API-seeded combo (name, 'Save 21%', 'Includes:' one '1x' chip per slot row, struck $26.50 / $21.00, 'View Deal' → /deals/<id>). The owner flips the row's switch OFF in ?tab=deals → the storefront no longer offers it (public /active hides INACTIVE); ON → back.","7325","TC-367: 'Today's Deals' on /menu offers the owner's deal; toggling it OFF in Manage Deals removes it, ON brings it back","customer","2026-09-01","passed","2026-09-01","Deals → Storefront hand-off","","",""
"Base $10.00 item + $1.50 ADJUSTS_PRICE add-on → the Add to Cart label's live price reads $11.50.","1685","TC-192: an ADJUSTS_PRICE modifier adds its price to the item total","customer","2026-09-01","passed","2026-09-01","Customer — Item Modifiers","","",""
"Tip is client-selected but the charged total is the server quote (amountToCharge): raising the tip preset raises the quoted Total, zeroing it via the custom input lowers it. Proves the tip → /quote round-trip, with no assumptions about tax math.","2982","TC-186: tip presets and custom tip flow into the server-quoted total","customer","2026-09-01","passed","2026-09-01","Customer — Checkout","","",""
"The one true end-to-end cart path: open the item modal, click Add to Cart, open the cart via the floating View Cart button, and click through to /checkout. Every other checkout test seeds the cart via sessionStorage for speed — this test is the safety net that the real add-to-cart wiring (and the cart storage schema seedCart mimics) actually works.","5515","TC-99: customer can add an item to the cart and reach checkout through the real UI flow","customer","2026-09-01","passed","2026-09-01","Customer — Menu Browsing","","",""
"","1","TC-321: a per-location price override is what the customer sees AND what the server quotes — at that location only","customer","2026-09-01","skipped","2026-09-01","Menu → Storefront hand-off","","",""
"","1","TC-169: balance check shows the correct balance for a freshly purchased card","customer","2026-09-01","skipped","2026-09-01","Customer — Gift Cards","","",""
"Typing a custom amount below the restaurant's configured minimum shows an inline error and does not advance to payment.","2420","TC-167: a custom amount below the minimum is rejected","customer","2026-09-01","passed","2026-09-01","Customer — Gift Cards","","",""
"Quote-wiring coverage for delivery (not a full delivery order — that needs QA's delivery provider + a deliverable address): selecting Delivery and entering an address fires /api/delivery/quote and the UI resolves to either an available fee or a not-available message. Skips cleanly when the restaurant is pickup-only or Google Places yields no suggestion (external dependency).","12441","TC-126: selecting Delivery drives the address → quote round-trip","customer","2026-09-01","skipped","2026-09-01","Customer — Checkout coupon & delivery","","",""
"Single-select groups render real radio inputs sharing one name: choosing a second option deselects the first.","1929","TC-190: a maxSelections=1 group behaves as a radio — picking B replaces A","customer","2026-09-01","passed","2026-09-01","Customer — Item Modifiers","","",""
"Typing a custom amount above the restaurant's configured maximum shows an inline error and does not advance to payment.","1915","TC-168: a custom amount above the maximum is rejected","customer","2026-09-01","passed","2026-09-01","Customer — Gift Cards","","",""
"Customer fills First Name, Last Name, Email, Phone, selects Pickup, and clicks Proceed to Payment. Stripe payment section appears.","5453","TC-25: customer can fill checkout form and proceed to payment step","customer","2026-09-01","passed","2026-09-01","Customer — Checkout","","",""
"A gift card frozen by an admin is rejected at checkout with a 'frozen' error.","476","TC-175: a frozen gift card is rejected","customer","2026-09-01","failed","2026-09-01","Customer — Checkout gift card","","",""
"A minOrderAmount coupon applies while two cart lines clear the minimum; removing one line triggers CouponSection's debounced revalidation, the backend 400s ('Order must be at least $X'), and the coupon is auto-removed with an explanatory error.","5449","TC-187: a coupon is auto-removed when the cart drops below its minimum order amount","customer","2026-09-01","passed","2026-09-01","Customer — Checkout coupon revalidation","","",""
"Builder for burger ×2 + fries @ $21: header 'Save 21%' + 'You save $5.50' + 'Available: All days, All day' (validDays = every day), three slot cards, '0 of 3 items added'. Each 'Add to Deal' fills a slot → 'Deal Complete!'. Checkout: 3× 'Part of deal', '1x <deal>' row, 'You're saving $5.50', proceed button is the normal 'Proceed to Payment', and the POST /quote the page issues carries orderDeals and comes back with dealsSubtotal 21 / subtotal 21.","4213","TC-368: a multi-slot deal is built slot by slot; checkout shows 'Part of deal', the deal line, 'You're saving', and the /quote the page makes prices it at the deal price","customer","2026-09-01","passed","2026-09-01","Deals → Storefront hand-off","","",""
"Applying a code that doesn't exist shows an error and no discount is applied.","17483","TC-173: an invalid gift card code is rejected","customer","2026-09-01","failed","2026-09-01","Customer — Checkout gift card","","",""
"","3873","TC-370: 86'ing a required slot item pulls the whole deal from the storefront; restoring it brings the deal back","customer","2026-09-01","passed","2026-09-01","Deals → Storefront hand-off","","",""
"After applying a gift card, clicking Remove clears the 'Gift card applied' summary and returns to the code-entry state.","487","TC-172: removing an applied gift card clears the discount","customer","2026-09-01","failed","2026-09-01","Customer — Checkout gift card","","",""
"The customer coupon-redemption path (previously untested): applying the seeded percentage coupon at checkout shows the discount in the order summary; a bogus code is rejected with an error and no discount.","3755","TC-125: a valid coupon applied at checkout shows the discount, an invalid one is rejected","customer","2026-09-01","passed","2026-09-01","Customer — Checkout coupon & delivery","","",""
"A card minted for the printer but never loaded at a register has status INACTIVE and a zero balance. Applying its code at checkout shows the rejection and applies nothing — the opposite of TC-171's funded card.","17136","TC-477: an unloaded (INACTIVE) physical card is refused at checkout","customer","2026-09-01","failed","2026-09-01","Customer — Checkout physical gift card stock","","",""
"Storefront shows the seeded item card with its price. Owner (Menu tab) switches it OFF → 'Mark sold out'. Reloading the storefront: the card is gone (template-wind filters outOfStock items out of the menu grid). Owner switches it back ON → card is back.","32123","TC-320: an item the owner marks sold out disappears from the storefront menu and comes back when restored","customer","2026-09-01","failed","2026-09-01","Menu → Storefront hand-off","","",""
"With a $0.25 item (server-quoted total lands between $0.01 and $0.49), checkout disables the proceed button — label 'Minimum $0.50 Required' — and shows the explainer banner. No order is created.","3035","TC-188: a quoted total under Stripe's $0.50 minimum blocks payment","customer","2026-09-01","passed","2026-09-01","Customer — Checkout Stripe minimum","","",""
"A card minted for the printer but never loaded at a register has status INACTIVE and a zero balance. Applying its code at checkout shows the rejection and applies nothing — the opposite of TC-171's funded card.","17375","TC-477: an unloaded (INACTIVE) physical card is refused at checkout","customer","2026-09-01","failed","2026-09-01","Customer — Checkout physical gift card stock","","",""
"A minSelections=1 group with no default: the group shows its Required pill and Add to Cart stays disabled; picking an option enables it.","2453","TC-189: a required modifier group blocks Add to Cart until a selection is made","customer","2026-09-01","passed","2026-09-01","Customer — Item Modifiers","","",""
"","1","TC-166: guest purchases a gift card with a custom amount","customer","2026-09-01","skipped","2026-09-01","Customer — Gift Cards","","",""
"","1","TC-177: a gift card that fully covers the order completes without a Stripe step","customer","2026-09-01","skipped","2026-09-01","Customer — Checkout gift card","","",""
"Full happy path: pre-seeded cart → fill form → Proceed to Payment → fill Stripe VISA test card → Complete Order → Order Confirmed page.","27601","TC-26: customer can complete a full order with Stripe test card and reach Order Confirmed","customer","2026-09-01","failed","2026-09-01","Customer — Order Placement","","",""
"Checking the balance of a code that doesn't exist shows 'Card not found or invalid code'.","17762","TC-170: balance check shows not-found for a nonexistent code","customer","2026-09-01","failed","2026-09-01","Customer — Gift Cards","","",""
