"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Searching orders for a query that matches nothing shows the 'No orders found' empty state instead of an error or a stale table.","4031","TC-70: searching for a nonexistent order shows the empty state","dashboard","2026-07-19","passed","2026-07-19","Owner — Orders Tab","","",""
"Filling every field but leaving 'agree to terms' unchecked and clicking submit leaves the visitor on /demo with no success dialog (native validation blocks it).","6449","TC-74: submitting without agreeing to terms does not submit the form","dashboard","2026-07-19","passed","2026-07-19","Demo Request — Public Form","","",""
"After creating a coupon, it shows up as a row in the Manage Coupons list (a separate tab from Create Coupon, never visited by prior tests).","3668","TC-91: owner can see a created coupon in the Manage Coupons list","dashboard","2026-07-19","passed","2026-07-19","Owner — Coupons","","",""
"","3129","TC-60: invalid credentials show an error","dashboard","2026-07-19","passed","2026-07-19","Public — Sign in","","",""
"The create form has no client-side uniqueness check, so a second coupon with the same code reaches the API and is rejected there (backend enforces per-restaurant code uniqueness).","6034","TC-151: a duplicate coupon code on the same restaurant is rejected","dashboard","2026-07-19","passed","2026-07-19","Owner — Coupons","","",""
"After Stripe redirects back to /stripe-onboarding-success the page shows either 'Stripe Account Successfully Connected!' or 'Stripe Account Setup In Progress', and the Restaurant Dashboard button is always present.","2676","TC-51: success callback page loads after Stripe redirect","dashboard","2026-07-19","passed","2026-07-19","Owner — Payment Settings (Stripe Setup) > Success callback page","","",""
"When the owner clicks 'Set Up Stripe Account' the frontend POSTs to /api/stripe/account/restaurant/:id/create, receives an accountLinkUrl, and sets window.location.href to that URL (redirecting to Stripe).","2703","TC-53: clicking Set Up Stripe Account calls the create API and redirects to Stripe","dashboard","2026-07-19","passed","2026-07-19","Owner — Payment Settings (Stripe Setup) > Setup page — pre-connection state (mocked)","","",""
"The Manage Deals tab exposes a Create Deal button — navigation-only coverage for now; a full create-and-cleanup flow needs a deals API helper that doesn't exist yet.","3398","TC-87: Manage Deals tab shows the Create Deal action","dashboard","2026-07-19","passed","2026-07-19","Owner — Deals","","",""
"Submitting a coupon with a discount value outside 1-100 shows a validation error and does not create the coupon.","3025","TC-63: an invalid discount percentage is rejected","dashboard","2026-07-19","passed","2026-07-19","Owner — Coupons","","",""
"POST /api/coupons/restaurant/:id with a negative `value` is rejected with a 4xx status.","174","TC-68: creating a coupon with a negative discount value is rejected","dashboard","2026-07-19","passed","2026-07-19","API — Negative cases","","",""
"","223","TC-76: changing a user's role to an unknown value is rejected","dashboard","2026-07-19","passed","2026-07-19","Admin — User Management > Settings tab — negative","","",""
"","1","TC-169: balance check shows the correct balance for a freshly purchased card","customer","2026-07-19","skipped","2026-07-19","Customer — Gift Cards","","",""
"Deterministic proof that the report aggregates real order data: after seeding 3 CONFIRMED orders at the seed item's real price, the current business day's KPIs (from GET /restaurant/:id/daily-close?include=report) have grown by at least the seeded order count and net-sales amount vs. the pre-seed baseline. Uses >= (not ==) because other specs may add orders to the same day concurrently — they only ever increase it.","218","TC-142: the seeded orders are reflected in today's Daily Report KPIs","dashboard","2026-07-19","passed","2026-07-19","Owner — Daily Report Tab","","",""
"Submitting an Item Discount coupon without picking a menu item is blocked and no coupon is created. Note: the app's own validateForm() has a menuItemId-required rule with a custom message, but it never gets a chance to run here — MUI's Select renders a hidden input[name=menuItemId][required] for native HTML5 form validation, and the browser's native 'Please fill out this field' constraint-validation UI intercepts the submit event before React's onSubmit fires (confirmed live: no POST /api/coupons request is ever sent).","3579","TC-147: FIXED_ITEM without a menu item selection is rejected","dashboard","2026-07-19","passed","2026-07-19","Owner — Coupons","","",""
"Typing in the customer search fires GET /api/customers/restaurant/:id with the search term — proving the directory filters against the backend rather than only client-side.","4651","TC-137: searching the customer directory re-queries the server","dashboard","2026-07-19","passed","2026-07-19","Owner — Customers Tab","","",""
"Owner creates an empty category, then deletes it and verifies it no longer appears in the category tabs.","5877","TC-45: owner can delete a menu category","dashboard","2026-07-19","passed","2026-07-19","Owner — Menu Management > Category and item CRUD","","",""
"Full happy path: pre-seeded cart → fill form → Proceed to Payment → fill Stripe VISA test card → Complete Order → Order Confirmed page.","12478","TC-26: customer can complete a full order with Stripe test card and reach Order Confirmed","customer","2026-07-19","passed","2026-07-19","Customer — Order Placement","","",""
"","20114","TC-110: status filter narrows the list","dashboard","2026-07-19","passed","2026-07-19","Admin — User Management > List, search & filter","","",""
"","3344","TC-59: valid credentials reach the dashboard","dashboard","2026-07-19","passed","2026-07-19","Public — Sign in","","",""
"A password under 8 characters shows an inline validation error on blur (client-side validation; submit is never attempted here).","3336","TC-96: a weak password is rejected client-side","dashboard","2026-07-19","passed","2026-07-19","Public — Sign up","","",""
"Selecting the 'Customer Groups' sub-tab renders the Customer Segments view with its segment cards (e.g. VIP) from GET /api/customers/restaurant/:id/segments.","4310","TC-138: owner can switch to the Customer Groups (segments) sub-tab","dashboard","2026-07-19","passed","2026-07-19","Owner — Customers Tab","","",""
"","18816","TC-111: clicking a row opens the detail side sheet","dashboard","2026-07-19","passed","2026-07-19","Admin — User Management > Detail side sheet","","",""
"Applying a code that doesn't exist shows an error and no discount is applied.","2864","TC-173: an invalid gift card code is rejected","customer","2026-07-19","passed","2026-07-19","Customer — Checkout gift card","","",""
"Clicking 'Restaurant Dashboard' on the success page navigates to /restaurant/restaurantId/<id>/restaurantManagement.","2965","TC-52: clicking Restaurant Dashboard redirects to restaurant management","dashboard","2026-07-19","passed","2026-07-19","Owner — Payment Settings (Stripe Setup) > Success callback page","","",""
"","0","TC-180: a user can view/set their POS PIN","dashboard","2026-07-19","skipped","2026-07-19","Staff — Portal","","",""
"","0","TC-182: sign-up → employee creates and sets up a restaurant → admin assigns it → the new owner sees it live","dashboard","2026-07-19","skipped","2026-07-19","Onboarding — Full chain","","",""
"","5893","TC-105: Owner role reveals the restaurant autocomplete","dashboard","2026-07-19","passed","2026-07-19","Admin — User Management > Invite dialog","","",""
"","3503","TC-44: owner can delete a menu item","dashboard","2026-07-19","skipped","2026-07-19","Owner — Menu Management > Category and item CRUD","","",""
"Submitting the create-coupon form with no code is blocked and no coupon is created. Note: like TC-147, the code TextField is a real required HTML input, so the browser's native constraint validation intercepts the submit before React's own validateForm()/'Coupon code is required' message ever gets a chance to run (confirmed live: no POST /api/coupons request is sent).","3131","TC-150: an empty coupon code is rejected","dashboard","2026-07-19","passed","2026-07-19","Owner — Coupons","","",""
"","19178","TC-106: cancel resets the invite form","dashboard","2026-07-19","passed","2026-07-19","Admin — User Management > Invite dialog","","",""
"Clicking Owner Settings in the sidebar loads the settings view: the title, both sub-tabs (Automated Reports / Notifications), and — once the settings fetch resolves — the Automated Business Reports section, its Schedule, and the Save Settings button. Read-only: no toggle is flipped and nothing is saved, so the shared QA owner account's real report config is untouched.","3172","TC-139: owner can open Owner Settings and see the Automated Reports form","dashboard","2026-07-19","passed","2026-07-19","Owner — Owner Settings Tab","","",""
"The page shows a Delivery Configuration section describing the mode/provider/environment.","2350","TC-83: Uber Eats delivery settings page shows the delivery configuration section","dashboard","2026-07-19","passed","2026-07-19","Owner — Uber Eats Delivery Settings","","",""
"A gift card funded below the order total covers only part of the charge — the customer still pays the remainder via Stripe, and the order completes normally.","9327","TC-178: a gift card that partially covers the order still requires Stripe payment for the remainder","customer","2026-07-19","passed","2026-07-19","Customer — Checkout gift card","","",""
"","0","TC-144: employee sees the required checklist on the publish page","dashboard","2026-07-19","skipped","2026-07-19","Employee — Publish menu","","",""
"After partially filling the create form, Reset Form clears the code and description fields.","3549","TC-164: Reset Form clears the create-coupon form back to defaults","dashboard","2026-07-19","passed","2026-07-19","Owner — Coupons","","",""
"Changing the delivery order standard prep time and clicking Save changes PUTs the update and shows a success toast. The test restores the original value afterward so it doesn't leave the shared QA restaurant's data mutated.","3067","TC-88: owner can edit and save a Store Settings field","dashboard","2026-07-19","passed","2026-07-19","Owner — Restaurant Management Portal","","",""
"Owner expands the Deals flyout section in the sidebar and clicks Manage Deals, landing on ?tab=deals with the Manage Deals heading visible.","3452","TC-86: owner can reach the Manage Deals tab","dashboard","2026-07-19","passed","2026-07-19","Owner — Deals","","",""
"","3748","TC-107: search finds a user by email","dashboard","2026-07-19","passed","2026-07-19","Admin — User Management > List, search & filter","","",""
"Clicking Filters actually opens the Filter Orders panel, not just a visible-but-inert button (TC-29 only asserted visibility, never exercised the click).","3664","TC-89: the Filters button opens the filter panel","dashboard","2026-07-19","passed","2026-07-19","Owner — Orders Tab","","",""
"Opening Delete and clicking Cancel (without typing the confirm word) does not delete the coupon.","5322","TC-161: cancelling the delete confirmation leaves the coupon untouched","dashboard","2026-07-19","passed","2026-07-19","Owner — Coupons","","",""
"Filtering by 'Active' hides an expired coupon (seeded with a past end date) from the list.","4682","TC-156: Manage Coupons status filter narrows to Active","dashboard","2026-07-19","passed","2026-07-19","Owner — Coupons","","",""
"","6333","TC-115: admin can change a user's role","dashboard","2026-07-19","passed","2026-07-19","Admin — User Management > Settings tab","","",""
"Opening the Add Item wizard and blurring name/price with both left blank shows inline required-field errors and keeps the Next button disabled.","4803","TC-62: menu item wizard blocks Next when name and price are blank","dashboard","2026-07-19","passed","2026-07-19","Owner — Menu Management > Category and item CRUD","","",""
"Clicking Analytics in the portal sidebar loads the Restaurant Analytics dashboard: title, refresh control, and the date-range selector are all present.","3285","TC-35: owner can open the Analytics tab and see the dashboard header","dashboard","2026-07-19","passed","2026-07-19","Owner — Analytics Tab","","",""
"Typing a substring of a coupon's description into the search box also matches that coupon.","4177","TC-154: Manage Coupons search filters by description","dashboard","2026-07-19","passed","2026-07-19","Owner — Coupons","","",""
"Navigating directly to /restaurant/stores with no session redirects to /sign-in rather than rendering the dashboard.","3091","TC-71: an unauthenticated visitor hitting the owner restaurant list is redirected to sign-in","dashboard","2026-07-19","passed","2026-07-19","Access — Unauthenticated","","",""
"When Stripe is not connected the page shows a 'What You'll Need' checklist with Personal Information, Business Details, Bank Account, and Payout Settings.","2484","TC-50: setup page shows the What You'll Need requirements section","dashboard","2026-07-19","passed","2026-07-19","Owner — Payment Settings (Stripe Setup) > Setup page — pre-connection state (mocked)","","",""
"A Fixed Amount coupon submitted with a value of 0 shows 'Amount must be greater than 0' and does not create the coupon (complements TC-63, which covers the PERCENTAGE-range path).","3545","TC-148: a non-positive FIXED_AMOUNT value is rejected","dashboard","2026-07-19","passed","2026-07-19","Owner — Coupons","","",""
"Navigating directly to a restaurant's management URL with no session redirects to /sign-in instead of leaking restaurant data.","3492","TC-73: an unauthenticated visitor hitting a specific restaurant management page is redirected to sign-in","dashboard","2026-07-19","passed","2026-07-19","Access — Unauthenticated","","",""
"Choosing a status in the Filters panel and applying it fires the management fetch with the filter and closes the panel — exercising the filter end-to-end, beyond TC-89 which only opened it.","4210","TC-132: filtering by Order Status re-queries the orders grid","dashboard","2026-07-19","passed","2026-07-19","Owner — Orders Tab","","",""
"A gift card whose balance has been adjusted down to $0 (admin) is rejected at checkout with a 'no remaining balance' error.","2261","TC-174: a depleted gift card is rejected","customer","2026-07-19","passed","2026-07-19","Customer — Checkout gift card","","",""
"Navigating to /restaurant/restaurantId/:id/restaurantManagement loads the portal shell with a sidebar drawer.","2778","TC-15: owner can navigate to the restaurant management page and the portal shell loads","dashboard","2026-07-19","passed","2026-07-19","Owner — Restaurant Management Portal","","",""
"The Orders tab offers an Export action so owners can pull their orders out for reporting/accounting.","3058","TC-135: the Orders toolbar exposes an Export control","dashboard","2026-07-19","passed","2026-07-19","Owner — Orders Tab","","",""
"The stepper shows all four steps: Check Status, Create Account, Verify Details, Start Accepting.","2252","TC-47: setup page shows the 4-step Stripe onboarding stepper","dashboard","2026-07-19","passed","2026-07-19","Owner — Payment Settings (Stripe Setup) > Setup page","","",""
"When POST /api/stripe/account/restaurant/:id/create fails, the page shows an inline error alert and stays on /setupStripe instead of redirecting to Stripe.","2840","TC-78: a failed Stripe account-create call shows an error and does not redirect","dashboard","2026-07-19","passed","2026-07-19","Owner — Payment Settings (Stripe Setup) > Setup page — pre-connection state (mocked)","","",""
"Using the pre-authenticated admin session from globalSetup, the admin should land on a page that is not /sign-in.","1927","TC-03: admin can reach the dashboard after login","dashboard","2026-07-19","passed","2026-07-19","Admin — Demo Management","","",""
"","2","TC-17: employee can navigate to tax settings and see the tax rate form","dashboard","2026-07-19","skipped","2026-07-19","Employee — Tax Settings","","",""
"Clicking Store Settings in the portal sidebar appends ?tab=Store%20Settings to the URL.","3244","TC-16: owner can navigate to Store Settings via the sidebar","dashboard","2026-07-19","passed","2026-07-19","Owner — Restaurant Management Portal","","",""
"Quote-wiring coverage for delivery (not a full delivery order — that needs QA's delivery provider + a deliverable address): selecting Delivery and entering an address fires /api/delivery/quote and the UI resolves to either an available fee or a not-available message. Skips cleanly when the restaurant is pickup-only or Google Places yields no suggestion (external dependency).","13890","TC-126: selecting Delivery drives the address → quote round-trip","customer","2026-07-19","skipped","2026-07-19","Customer — Checkout coupon & delivery","","",""
"","4578","TC-114: the side sheet can be closed","dashboard","2026-07-19","passed","2026-07-19","Admin — User Management > Detail side sheet","","",""
"A gift card frozen by an admin is rejected at checkout with a 'frozen' error.","1868","TC-175: a frozen gift card is rejected","customer","2026-07-19","passed","2026-07-19","Customer — Checkout gift card","","",""
"Owner navigates to /restaurant/restaurantId/:id/subscription — this route is permission-gated (MODIFY_RESTAURANT), not role-gated, and the seed owner holds that permission.","2646","TC-84: owner can reach the Subscription Management page","dashboard","2026-07-19","passed","2026-07-19","Owner — Subscription & Billing","","",""
"Selecting Item Discount as the discount type requires and accepts a menu item selection.","5550","TC-146: owner can create a FIXED_ITEM coupon","dashboard","2026-07-19","passed","2026-07-19","Owner — Coupons","","",""
"Filling the coupon code, discount value, start and end dates and clicking Create Coupon shows a success toast.","3427","TC-31: owner can fill and submit a new coupon","dashboard","2026-07-19","passed","2026-07-19","Owner — Coupons","","",""
"Selecting the Notifications sub-tab shows the 'launching soon' placeholder — documenting that this surface is not yet functional, so no test should assert real notification settings there.","3010","TC-140: the Notifications sub-tab shows the coming-soon placeholder","dashboard","2026-07-19","passed","2026-07-19","Owner — Owner Settings Tab","","",""
"","5795","TC-116: admin can deactivate then reactivate a user","dashboard","2026-07-19","passed","2026-07-19","Admin — User Management > Settings tab","","",""
"Cart is injected via sessionStorage; customer navigates to /checkout and sees the customer info form.","2239","TC-24: customer with pre-seeded cart can reach checkout and see the form","customer","2026-07-19","passed","2026-07-19","Customer — Checkout","","",""
"Customer fills First Name, Last Name, Email, Phone, selects Pickup, and clicks Proceed to Payment. Stripe payment section appears.","4618","TC-25: customer can fill checkout form and proceed to payment step","customer","2026-07-19","passed","2026-07-19","Customer — Checkout","","",""
"POST /api/demo-requests with the email field omitted entirely is rejected with a 4xx status, bypassing the frontend's HTML5 required-field check.","34","TC-80: submitting a demo request with no email is rejected","dashboard","2026-07-19","passed","2026-07-19","API — Negative cases","","",""
"Clicking the Code column header toggles the sort direction without erroring.","4378","TC-157: Manage Coupons table sorts by Code","dashboard","2026-07-19","passed","2026-07-19","Owner — Coupons","","",""
"The coupon code field has maxLength=20 — typing a longer string is truncated at the input level.","2942","TC-152: coupon code input truncates at 20 characters","dashboard","2026-07-19","passed","2026-07-19","Owner — Coupons","","",""
"Filling the form with a malformed email and clicking submit leaves the visitor on /demo with no success dialog (native email-type validation blocks it).","6352","TC-75: submitting an invalid email format does not submit the form","dashboard","2026-07-19","passed","2026-07-19","Demo Request — Public Form","","",""
"","19462","TC-112: USER detail shows the role-appropriate tabs","dashboard","2026-07-19","passed","2026-07-19","Admin — User Management > Detail side sheet","","",""
"","8","TC-58: employee can reach menu management","dashboard","2026-07-19","skipped","2026-07-19","Access — Restaurant management (shared screens)","","",""
"","3363","TC-42: owner can edit a menu category name","dashboard","2026-07-19","skipped","2026-07-19","Owner — Menu Management > Category and item CRUD","","",""
"","1","TC-143: employee can reach the publish page and see the Publish Restaurant button","dashboard","2026-07-19","skipped","2026-07-19","Employee — Publish menu","","",""
"The customer coupon-redemption path (previously untested): applying the seeded percentage coupon at checkout shows the discount in the order summary; a bogus code is rejected with an error and no discount.","5013","TC-125: a valid coupon applied at checkout shows the discount, an invalid one is rejected","customer","2026-07-19","passed","2026-07-19","Customer — Checkout coupon & delivery","","",""
"","3302","TC-61: unknown email shows an error","dashboard","2026-07-19","passed","2026-07-19","Public — Sign in","","",""
"Filling password/confirmPassword with different values shows an inline 'Passwords must match' error on blur (client-side validation; submit is never attempted here).","2591","TC-95: a mismatched confirm-password blocks submission","dashboard","2026-07-19","passed","2026-07-19","Public — Sign up","","",""
"Owner clicks New Category, types a name, saves it, and verifies the new category tab appears.","5277","TC-20: owner can create a new menu category","dashboard","2026-07-19","passed","2026-07-19","Owner — Menu Management > Category and item CRUD","","",""
"Owner navigates to /setupStripe and the Payment Setup heading is visible.","2187","TC-46: setup page loads with Payment Setup heading","dashboard","2026-07-19","passed","2026-07-19","Owner — Payment Settings (Stripe Setup) > Setup page","","",""
"","15515","TC-104: inviting an existing email is rejected","dashboard","2026-07-19","failed","2026-07-19","Admin — User Management > Invite dialog","","",""
"From the restaurant management portal, navigating to the menu editor reveals the 'New Category' button.","3600","TC-19: owner can navigate to the Menu tab and see the category section","dashboard","2026-07-19","passed","2026-07-19","Owner — Menu Management","","",""
"Typing a custom amount below the restaurant's configured minimum shows an inline error and does not advance to payment.","2594","TC-167: a custom amount below the minimum is rejected","customer","2026-07-19","passed","2026-07-19","Customer — Gift Cards","","",""
"POST /menu/item/new with a made-up Bearer token is rejected with a 401 rather than a validation error.","19","TC-69: an authenticated endpoint rejects a garbage Bearer token","dashboard","2026-07-19","passed","2026-07-19","API — Negative cases","","",""
"The row action menu's Send to Customers item is disabled once a coupon's computed status is Expired (only enabled while ACTIVE).","4231","TC-163: Send to Customers is disabled for an expired coupon","dashboard","2026-07-19","passed","2026-07-19","Owner — Coupons","","",""
"The admin Restaurants tab loads a table with at least the seed restaurant visible.","4105","TC-32: admin can navigate to the Restaurants tab and see the list","dashboard","2026-07-19","passed","2026-07-19","Admin — Restaurant Management","","",""
"","1","TC-177: a gift card that fully covers the order completes without a Stripe step","customer","2026-07-19","skipped","2026-07-19","Customer — Checkout gift card","","",""
"","0","TC-97: employee creates a restaurant on behalf of a client","dashboard","2026-07-19","skipped","2026-07-19","Employee — Create restaurant","","",""
"","4463","TC-102: invalid email shows an error and sends no request","dashboard","2026-07-19","passed","2026-07-19","Admin — User Management > Invite dialog","","",""
"A customer order (seeded via the public order API at its real menu price, bumped to PENDING — no Stripe) appears in the restaurant's live current-orders feed, and can be driven PENDING → CONFIRMED → PREPARING → READY → PICKED_UP with each transition confirmed at the API source of truth.","733","TC-100: a placed order is received on the POS and driven through the full lifecycle","pos","2026-07-19","passed","2026-07-19","POS — Order Lifecycle","","",""
"Clicking a row in the orders grid opens a detail dialog with order info, items, and totals — read-only assertions only; no status change/cancel/refund. An order is seeded via the API in beforeAll so a row is always present (no longer dependent on QA residue).","3782","TC-90: opening an order shows its detail view","dashboard","2026-07-19","passed","2026-07-19","Owner — Orders Tab","","",""
"","2","TC-28: owner can see publish checklist items on the publish page","dashboard","2026-07-19","skipped","2026-07-19","Owner — Publish Restaurant","","",""
"When the Stripe status API returns hasAccount: false the page renders the 'Set Up Stripe Account' button. Route-mocked so the test is independent of the QA account's real Stripe state.","2277","TC-49: owner without Stripe sees the Set Up Stripe Account button","dashboard","2026-07-19","passed","2026-07-19","Owner — Payment Settings (Stripe Setup) > Setup page — pre-connection state (mocked)","","",""
"The frontend doesn't gate gift-card redemption on whether a coupon is already applied (or vice versa) — both discounts show simultaneously. This documents currently-supported behavior; it does not touch the separate canCombineWithCoupons config flag, which isn't enforced by either side today (see TEST_COVERAGE.md's Known Technical Debt).","2432","TC-176: a coupon and a gift card can both be applied to the same order","customer","2026-07-19","passed","2026-07-19","Customer — Checkout gift card","","",""
"","4","TC-165: guest purchases a gift card as a Send-as-Gift preset denomination","customer","2026-07-19","skipped","2026-07-19","Customer — Gift Cards","","",""
"","2232","TC-57: admin can reach menu management","dashboard","2026-07-19","passed","2026-07-19","Access — Restaurant management (shared screens)","","",""
"Typing a coupon's code into the search box narrows the table to matching rows.","3783","TC-153: Manage Coupons search filters by code","dashboard","2026-07-19","passed","2026-07-19","Owner — Coupons","","",""
"Opening an order's detail dialog renders the line-items section and the money summary (Order Details + Order Total), not just the header block TC-90 asserted. Uses the beforeAll-seeded order.","4196","TC-134: the order detail dialog shows line items and the order total","dashboard","2026-07-19","passed","2026-07-19","Owner — Orders Tab","","",""
"Setting an End Date earlier than the Start Date shows 'End date must be after start date' and does not create the coupon.","3663","TC-149: an end date before the start date is rejected","dashboard","2026-07-19","passed","2026-07-19","Owner — Coupons","","",""
"Applying a freshly purchased, fully-funded gift card at checkout shows the 'Gift card applied' discount summary in the Gift Card box.","2737","TC-171: a valid gift card applied at checkout shows the discount","customer","2026-07-19","passed","2026-07-19","Customer — Checkout gift card","","",""
"","2708","TC-54: OWNER is denied the publish route (EMPLOYEE/ADMIN only)","dashboard","2026-07-19","passed","2026-07-19","Access — Role restrictions","","",""
"Unauthenticated customer navigates to /menu?restaurantId=<id> and the page loads.","956","TC-22: customer can reach the menu page for the seed restaurant","customer","2026-07-19","passed","2026-07-19","Customer — Menu Browsing","","",""
"","4593","TC-113: OWNER detail exposes all tabs incl. read-only Restaurants","dashboard","2026-07-19","passed","2026-07-19","Admin — User Management > Detail side sheet","","",""
"","65","TC-179: current-orders + status reject an unauthenticated caller","pos","2026-07-19","skipped","2026-07-19","POS — Order Lifecycle","","",""
"Navigating directly to /admin with no session redirects to /sign-in rather than rendering the admin dashboard.","3651","TC-72: an unauthenticated visitor hitting the admin dashboard is redirected to sign-in","dashboard","2026-07-19","passed","2026-07-19","Access — Unauthenticated","","",""
"Store Operations → Daily Report opens the current business day's live report: the 'At a Glance' comparison KPIs (Net Sales / Orders) render with no load error. Seeded orders in beforeAll guarantee the day has real data behind the numbers.","3732","TC-141: owner can open the Daily Report and see the current day's live report","dashboard","2026-07-19","passed","2026-07-19","Owner — Daily Report Tab","","",""
"","1","TC-166: guest purchases a gift card with a custom amount","customer","2026-07-19","skipped","2026-07-19","Customer — Gift Cards","","",""
"","2466","TC-55: OWNER is denied the tax route (EMPLOYEE/ADMIN only)","dashboard","2026-07-19","passed","2026-07-19","Access — Role restrictions","","",""
"After applying a gift card, clicking Remove clears the 'Gift card applied' summary and returns to the code-entry state.","2697","TC-172: removing an applied gift card clears the discount","customer","2026-07-19","passed","2026-07-19","Customer — Checkout gift card","","",""
"The subscription page shows a Plan Details section with the current plan and price — read-only assertions only, no mutation of the shared QA account's real billing state.","2326","TC-85: subscription page shows plan details","dashboard","2026-07-19","passed","2026-07-19","Owner — Subscription & Billing","","",""
"","3","TC-27: owner can reach the publish page and see the Publish Restaurant button","dashboard","2026-07-19","skipped","2026-07-19","Owner — Publish Restaurant","","",""
"The subtitle tells the owner they can connect Stripe to accept payments.","2334","TC-48: setup page shows the header description","dashboard","2026-07-19","passed","2026-07-19","Owner — Payment Settings (Stripe Setup) > Setup page","","",""
"Selecting Fixed Amount as the discount type and a positive dollar value creates the coupon.","4241","TC-145: owner can create a FIXED_AMOUNT coupon","dashboard","2026-07-19","passed","2026-07-19","Owner — Coupons","","",""
"The restaurant created in globalSetup appears as a card on the list page.","2271","TC-14: seed restaurant card is visible with the correct restaurant name","dashboard","2026-07-19","passed","2026-07-19","Owner — My Restaurants List","","",""
"Owner clicks Edit Item on an existing menu item, updates name and price in the wizard, and verifies the success toast.","9006","TC-43: owner can edit a menu item name and price","dashboard","2026-07-19","passed","2026-07-19","Owner — Menu Management > Category and item CRUD","","",""
"After narrowing the Order Status filter, the Reset button returns it to 'All Statuses' so the owner can clear a filter without reloading the page.","5086","TC-133: resetting the filters restores the default status","dashboard","2026-07-19","passed","2026-07-19","Owner — Orders Tab","","",""
"The one true end-to-end cart path: open the item modal, click Add to Cart, open the cart via the floating View Cart button, and click through to /checkout. Every other checkout test seeds the cart via sessionStorage for speed — this test is the safety net that the real add-to-cart wiring (and the cart storage schema seedCart mimics) actually works.","5404","TC-99: customer can add an item to the cart and reach checkout through the real UI flow","customer","2026-07-19","passed","2026-07-19","Customer — Menu Browsing","","",""
"The Orders DataGrid renders a real column set (Status is in view, plus several more) — not just a search bar (TC-29 only checked the search UI). Far-right columns (Payment, Subtotal) are column-virtualized out of the DOM at the default viewport, so we assert the in-view Status header plus a minimum header count rather than every label.","2704","TC-131: the orders grid shows the key column headers","dashboard","2026-07-19","passed","2026-07-19","Owner — Orders Tab","","",""
